cand_id,parents,rank,distance,CO2 Equivalent Net Emissions,Adjusted cost of energy per GJ
76_130,"['75_43', '73_91']",1,inf,36.1343,12.6362
78_171,"['74_81', '77_105']",1,inf,15.6171,16.3705
78_80,"['68_60', '77_105']",1,0.5699199460069869,15.9352,14.3177
77_140,"['76_136', '69_58']",1,0.3209587603078877,16.837,13.8225
78_86,"['77_123', '77_125']",1,0.2285866533042956,19.8697,13.8177
78_67,"['76_117', '77_46']",1,0.221240136752909,26.0215,13.0168
78_149,"['77_120', '77_120']",1,0.18519024165806278,32.0997,12.7439
68_60,"['66_122', '66_131']",1,0.1765618869643218,15.9866,14.3095
78_162,"['77_4', '77_159']",1,0.16906136070905123,28.1278,12.9482
78_147,"['77_42', '77_159']",1,0.14991700937824654,29.5007,12.7942
78_60,"['77_17', '77_120']",1,0.14107020920896549,33.8597,12.6591
77_42,"['75_26', '76_117']",1,0.1379996291379318,23.0969,13.2295
78_152,"['76_117', '77_172']",1,0.13350326812715516,24.566,13.1261
78_118,"['77_101', '77_171']",1,0.1239354202004484,20.4347,13.6237
78_114,"['77_159', '77_102']",1,0.10960158993147608,22.3839,13.3686
77_138,"['76_79', '74_112']",1,0.0992925967185475,24.3697,13.2147
78_53,"['77_172', '77_4']",1,0.08565066298829362,21.7399,13.3918
78_150,"['74_179', '74_179']",1,0.08441530372582065,32.9992,12.7394
78_48,"['77_134', '77_53']",1,0.08126819480450402,21.1414,13.4623
78_46,"['77_114', '77_35']",1,0.08027255282301347,29.0748,12.9412
78_47,"['77_145', '77_134']",1,0.07766522286596836,20.7939,13.5231
77_0,"['76_38', '75_170']",1,0.06344378145712785,33.5597,12.6944
78_134,"['77_120', '77_159']",1,0.0503499227200669,29.4094,12.8817
77_172,"['76_143', '76_117']",1,0.02788135787356929,29.476,12.8262
74_81,"['73_62', '69_58']",2,inf,15.651,16.455
78_84,"['77_0', '77_17']",2,inf,35.3676,12.6674
77_105,"['68_60', '68_60']",2,0.7505613156014992,15.9814,14.3199
78_174,"['68_60', '69_58']",2,0.5714853896226592,15.9611,16.3791
78_78,"['77_15', '77_105']",2,0.39189882119762715,20.0247,14.3169
77_125,"['76_56', '76_64']",2,0.2070998198876647,20.4793,13.6996
78_8,"['77_35', '77_120']",2,0.15222117057592932,33.2598,12.7486
78_2,"['76_78', '77_110']",2,0.1458554339770126,26.5433,13.1115
78_167,"['77_159', '77_35']",2,0.13845748565977012,27.3827,13.0469
78_96,"['77_172', '77_90']",2,0.13178132704152148,28.5335,12.9694
78_141,"['76_130', '77_80']",2,0.12834321947016145,35.2801,12.7468
76_117,"['74_112', '75_120']",2,0.11144292542745378,21.9563,13.3944
78_19,"['77_46', '77_24']",2,0.09586062057706009,25.0431,13.1499
78_92,"['77_51', '77_171']",2,0.0941234237074717,23.3587,13.3724
77_17,"['76_84', '76_37']",2,0.08617210450175965,31.018,12.809
74_179,"['73_67', '73_97']",2,0.07729273809886092,32.1845,12.7999
78_115,"['76_117', '77_90']",2,0.07697757201593261,24.0016,13.2629
78_124,"['77_24', '77_135']",2,0.07302359988614968,24.5162,13.2381
78_20,"['75_26', '77_114']",2,0.0721024775649043,30.1471,12.8956
78_139,"['76_117', '77_125']",2,0.0716009863354399,21.0064,13.5585
78_74,"['77_134', '77_120']",2,0.06703498447325382,30.6734,12.836
78_178,"['77_51', '77_159']",2,0.06439694365023126,29.551,12.9643
78_164,"['77_138', '77_123']",2,0.06398696003518875,20.6994,13.6621
77_90,"['76_84', '76_64']",2,0.06282532916926566,21.7559,13.4866
78_85,"['77_102', '77_0']",2,0.0615171695674569,23.5185,13.338
78_39,"['77_123', '77_74']",2,0.05699665061825567,21.4115,13.5277
78_30,"['77_159', '77_109']",2,0.05235518081156094,32.3012,12.7511
