cand_id,parents,rank,distance,CO2 Equivalent Net Emissions,Adjusted cost of energy per GJ
53_88,"['52_93', '52_41']",1,inf,16.3007,16.4106
56_32,"['55_114', '55_55']",1,inf,30.6488,13.9862
55_133,"['54_72', '54_55']",1,1.103723218316567,16.4995,14.76
54_55,"['53_88', '52_41']",1,0.6946837392257985,16.4761,16.3878
56_0,"['55_29', '55_126']",1,0.5457842080700073,22.2645,14.69
56_128,"['55_55', '55_9']",1,0.2908379214388847,25.2031,14.4963
56_42,"['55_31', '55_65']",1,0.28470366194445396,23.0184,14.5383
54_173,"['53_64', '53_79']",1,0.15314670158959826,26.596,14.4377
56_172,"['55_94', '55_114']",1,0.1404022933942833,29.3023,14.1931
56_3,"['55_86', '55_65']",1,0.11954998514721715,28.4643,14.2928
56_126,"['55_21', '53_139']",1,0.0949374059969147,30.5323,14.1882
56_165,"['55_32', '55_172']",1,0.09059206803072622,27.57,14.3369
56_92,"['55_38', '55_137']",1,0.08424847496460545,29.8787,14.1914
56_8,"['55_21', '54_173']",1,0.08051887773195612,28.3818,14.3274
56_153,"['55_55', '55_9']",1,0.07936619712584586,26.8335,14.4005
56_130,"['54_129', '55_10']",1,0.0775641330652873,27.3986,14.3809
55_21,"['54_123', '54_109']",1,0.04687298395000263,30.4898,14.1895
55_136,"['54_173', '53_61']",2,inf,31.5086,14.1196
56_150,"['55_133', '55_133']",2,inf,16.5042,14.8012
55_31,"['53_129', '54_24']",2,0.5621861640460268,22.6955,14.7519
56_11,"['55_10', '55_9']",2,0.2692218850545614,26.6648,14.4395
56_44,"['55_174', '55_94']",2,0.22190445810387247,27.7904,14.3757
55_38,"['54_123', '54_49']",2,0.20148548288120233,29.4419,14.2508
56_144,"['55_18', '55_94']",2,0.19115087743276166,30.5671,14.193
56_98,"['55_108', '55_31']",2,0.18133454327575682,23.0483,14.672
56_151,"['55_86', '55_94']",2,0.17043605393747974,31.0077,14.1265
55_9,"['54_24', '54_129']",2,0.16797426432534418,23.4491,14.6099
56_146,"['54_129', '55_29']",2,0.16224982455850503,25.4283,14.5703
55_114,"['54_18', '54_109']",2,0.15979180535837859,29.7774,14.2009
56_65,"['55_114', '55_86']",2,0.15827141800533578,28.8235,14.2949
56_162,"['55_31', '54_7']",2,0.1407372812269258,22.8746,14.7074
56_87,"['55_22', '55_10']",2,0.13985362024635667,24.7497,14.6067
56_2,"['55_94', '55_77']",2,0.13188159642185565,26.5444,14.5026
56_43,"['55_49', '55_49']",2,0.10784183274940307,25.9426,14.5503
56_91,"['55_9', '55_1']",2,0.09137607585030087,24.1774,14.6088
55_165,"['54_123', '54_50']",2,0.07583563046858373,28.8084,14.3299
55_94,"['54_129', '54_173']",2,0.06814043076315902,28.1298,14.3548
56_9,"['55_77', '55_149']",2,0.06690116986654007,28.7753,14.3444
56_74,"['55_10', '55_55']",2,0.05827892988635543,28.1502,14.3456
56_66,"['55_77', '54_30']",2,0.05422344109264928,26.3238,14.5139
55_49,"['54_30', '54_129']",2,0.04587615567039202,26.0646,14.5257
55_77,"['54_30', '54_129']",2,0.0329334811397437,26.2041,14.5241
56_46,"['55_152', '55_9']",2,0.011644690640354118,26.0696,14.5248
54_99,"['53_61', '52_111']",3,inf,31.2008,14.1764
56_107,"['55_24', '53_88']",3,inf,16.6279,16.5893
56_167,"['55_133', '54_55']",3,1.1243583140496767,16.8925,14.8446
56_23,"['55_49', '55_108']",3,0.45175026596978884,22.4746,14.8444
56_148,"['55_31', '55_99']",3,0.1838479975264401,23.904,14.6344
56_117,"['55_65', '55_31']",3,0.16115858293814928,26.7814,14.4501
55_99,"['54_119', '54_145']",3,0.1478172425634063,25.8164,14.6062
56_133,"['55_114', '55_49']",3,0.10005364962206015,27.8372,14.3997
56_143,"['55_114', '55_165']",3,0.09857343992995098,28.6457,14.3493
56_51,"['55_77', '55_49']",3,0.09296785115819836,26.3505,14.5424
55_126,"['54_7', '54_149']",3,0.08762982753357647,22.8942,14.7483
56_125,"['54_99', '55_156']",3,0.08573792087545128,30.3862,14.2138
56_122,"['54_99', '55_136']",3,0.07139829766065495,31.0243,14.2102
56_173,"['54_129', '55_93']",3,0.06965104581507163,28.0161,14.3881
