cand_id,parents,rank,distance,CO2 Equivalent Net Emissions,Adjusted cost of energy per GJ
99_141,"['98_115', '98_152']",1,inf,34.9378,12.0503
99_160,"['85_55', '85_55']",1,inf,15.3142,13.9941
95_10,"['77_140', '85_55']",1,0.3407689538809876,16.6946,13.7861
97_20,"['93_174', '93_174']",1,0.2931718527416919,18.3027,13.6229
98_94,"['97_55', '97_0']",1,0.20642775667551913,18.463,13.3914
85_55,"['81_33', '81_33']",1,0.17735076537807543,15.3176,13.9896
99_169,"['98_93', '98_115']",1,0.13500511565097292,30.5211,12.2703
97_0,"['96_53', '96_175']",1,0.13396642194724973,18.8797,13.2788
99_30,"['98_5', '98_59']",1,0.128380637435407,32.0146,12.2324
99_93,"['98_131', '98_143']",1,0.1225614023826346,24.6886,12.6413
98_35,"['97_164', '97_19']",1,0.11589372406427408,25.9843,12.5848
99_171,"['98_5', '98_146']",1,0.10158883415638376,29.862,12.3439
99_5,"['97_49', '98_161']",1,0.10144362839286719,24.3929,12.6654
99_147,"['98_38', '98_35']",1,0.09780891377263476,24.0184,12.7721
99_43,"['98_110', '98_5']",1,0.09270756059118017,27.181,12.4379
99_70,"['98_35', '98_38']",1,0.08996409609633242,28.9921,12.3929
99_132,"['98_109', '98_115']",1,0.08677863695815058,32.4599,12.2128
98_115,"['97_139', '96_171']",1,0.08636983988871229,34.1273,12.1275
98_48,"['97_27', '97_141']",1,0.08615022363645435,28.3226,12.4198
99_78,"['97_49', '98_110']",1,0.08576340098574708,22.5376,12.8326
98_152,"['97_27', '96_99']",1,0.0827919551735862,33.3359,12.1946
99_0,"['98_152', '98_144']",1,0.08101832963079843,34.7366,12.1095
97_49,"['95_132', '96_36']",1,0.07745120194680466,22.2213,12.8672
99_89,"['98_94', '96_90']",1,0.07561711031198688,19.3787,13.2217
99_114,"['98_152', '98_69']",1,0.07484900396928132,33.495,12.1544
99_67,"['98_142', '98_146']",1,0.07148220160903224,21.998,12.9297
99_80,"['98_93', '98_131']",1,0.07145108717437797,30.178,12.3129
99_143,"['98_36', '98_127']",1,0.06891418326425226,23.4722,12.8244
99_161,"['98_35', '98_145']",1,0.066699862352996,20.0949,13.104
96_90,"['95_131', '95_21']",1,0.05690923637639611,21.605,12.9451
99_48,"['97_0', '98_20']",1,0.056355122911077644,19.8312,13.14
98_110,"['97_80', '97_23']",1,0.05426981978424207,27.0485,12.4738
99_96,"['96_90', '98_91']",1,0.052857715113341606,20.3163,13.0584
99_23,"['98_93', '98_84']",1,0.05047894732083419,26.8106,12.5067
99_167,"['98_35', '98_142']",1,0.04920660278441523,20.9138,13.0366
99_63,"['98_157', '98_35']",1,0.04892636576454923,26.5526,12.5228
99_158,"['97_0', '98_20']",1,0.044276948409419016,19.7704,13.1814
99_39,"['98_51', '98_142']",1,0.04166317755262629,20.481,13.0395
99_28,"['98_28', '97_49']",1,0.04122680890578399,21.3638,12.9775
98_142,"['97_51', '97_51']",1,0.04069324527089496,19.4247,13.1858
99_92,"['98_160', '98_110']",1,0.0400570058892131,26.5178,12.5728
99_130,"['98_160', '97_82']",1,0.035285385912980326,21.2023,13.0153
99_60,"['98_48', '97_49']",1,0.03336012744311294,26.3864,12.5842
98_38,"['97_16', '97_49']",1,0.03231081093520273,23.6961,12.7865
99_149,"['98_93', '98_110']",1,0.02423218460468128,28.6202,12.413
99_145,"['98_93', '98_97']",1,0.023723771218975582,28.7013,12.4038
99_138,"['98_93', '98_160']",1,0.02242908209108307,23.6315,12.807
99_82,"['98_51', '98_160']",1,0.015109955324848746,21.3583,13.0008
99_31,"['98_128', '98_137']",1,0.013838307090697256,23.665,12.7999
99_116,"['98_142', '98_110']",1,0.012566376245911132,21.3074,13.007
99_29,"['98_110', '98_143']",1,0.008865776120813176,28.6477,12.4049
99_38,"['98_51', '98_160']",1,0.0057834441723851136,21.354,13.0059
99_41,"['98_144', '98_144']",2,inf,35.9141,12.0666
99_42,"['98_142', '85_55']",2,inf,17.7197,14.3679
99_104,"['97_155', '97_20']",2,0.468332686170689,18.6967,14.1787
99_112,"['98_20', '97_20']",2,0.375210155901799,18.8983,13.4392
99_137,"['98_152', '98_160']",2,0.15132204443348024,26.699,12.6567
99_17,"['98_109', '98_143']",2,0.14386239442681079,24.0579,12.8202
99_46,"['97_0', '98_49']",2,0.12753217108528167,18.9131,13.3426
99_81,"['98_152', '98_115']",2,0.12719192491654524,34.792,12.1353
98_97,"['97_141', '97_23']",2,0.11693909359502268,31.8703,12.2709
98_160,"['97_167', '96_90']",2,0.11667443141469647,22.6708,12.8394
99_98,"['97_139', '98_69']",2,0.11597916361549257,30.0637,12.3571
99_124,"['97_49', '98_145']",2,0.1113304065624128,24.3932,12.688
99_26,"['98_51', '98_26']",2,0.10668627946926493,19.6074,13.2354
98_146,"['97_21', '97_23']",2,0.1048764423184976,25.3167,12.6712
99_121,"['98_97', '98_127']",2,0.10482274639043299,21.7662,12.9553
99_8,"['98_110', '97_141']",2,0.10108857838150687,28.7596,12.4119
99_175,"['98_97', '98_152']",2,0.09974623821559045,34.1161,12.1625
97_141,"['96_102', '96_66']",2,0.09258294433501875,32.5194,12.2395
99_108,"['98_48', '98_161']",2,0.09198748720871447,26.816,12.5126
98_144,"['97_70', '96_99']",2,0.09152551436361499,35.7211,12.0728
99_156,"['98_36', '98_59']",2,0.08850587556101873,30.9025,12.3041
99_118,"['98_161', '97_82']",2,0.08615360442767592,27.8269,12.492
99_9,"['97_82', '98_160']",2,0.08458085389736257,22.9474,12.8362
99_123,"['98_115', '98_48']",2,0.08046938929289542,28.253,12.4433
99_24,"['98_152', '98_93']",2,0.0779544505143782,33.5733,12.2107
99_54,"['98_144', '97_139']",2,0.07043908192769605,33.1413,12.2186
99_15,"['98_97', '98_143']",2,0.06451251396919522,27.0887,12.4943
99_21,"['98_114', '98_145']",2,0.06305991670267866,21.2034,13.0269
99_13,"['97_49', '98_146']",2,0.05805759750975048,24.9118,12.672
99_177,"['97_155', '97_49']",2,0.05802792191698519,19.6659,13.1923
99_72,"['98_131', '98_160']",2,0.057304130641322004,21.5545,12.9916
99_49,"['98_145', '97_27']",2,0.04560633482381036,20.1311,13.1681
99_179,"['98_36', '98_48']",2,0.04211676583550815,30.3788,12.3498
99_37,"['98_115', '97_0']",2,0.04181430091362299,20.2282,13.1321
99_102,"['98_103', '97_141']",2,0.04148819396328598,28.7344,12.4216
99_174,"['98_128', '97_49']",2,0.03922822540161668,20.4006,13.0655
99_55,"['98_94', '98_84']",2,0.03841560724843452,20.386,13.0822
99_151,"['98_38', '98_145']",2,0.03247298059418311,20.8499,13.0506
99_110,"['98_84', '98_91']",2,0.02972758201344199,20.8673,13.0498
98_93,"['97_16', '97_21']",2,0.027754866569369634,30.509,12.3165
99_155,"['98_93', '98_20']",2,0.027409141399767623,21.6997,12.9578
99_58,"['98_5', '98_152']",2,0.027015792556884778,30.5707,12.3102
99_4,"['98_48', '98_128']",2,0.02098013895932769,20.1739,13.1516
99_66,"['97_152', '98_48']",3,inf,34.4116,12.1659
99_111,"['98_165', '85_55']",3,inf,18.2336,14.4252
