cand_id,parents,rank,distance,CO2 Equivalent Net Emissions,Adjusted cost of energy per GJ
40_70,"['39_168', '39_127']",1,inf,17.4512,16.8629
42_1,"['41_131', '41_147']",1,inf,29.5951,14.7476
42_137,"['41_72', '41_146']",1,0.31040435595096066,23.3193,15.5167
42_37,"['41_31', '39_173']",1,0.3028472170942593,24.6132,15.3567
42_91,"['41_168', '40_70']",1,0.28178947007576666,19.2648,16.3332
42_122,"['39_164', '40_70']",1,0.2802781199282434,18.0497,16.425
42_151,"['41_33', '41_33']",1,0.25629955601741256,17.5995,16.636
42_129,"['41_85', '41_131']",1,0.233677590958204,26.4196,15.0106
41_107,"['40_119', '40_148']",1,0.2130185827796942,20.7349,15.9252
42_166,"['41_3', '41_3']",1,0.2113746671889979,29.2952,14.8935
41_31,"['40_119', '38_150']",1,0.21028255417524427,21.834,15.5292
41_131,"['40_71', '40_159']",1,0.20425565172257798,28.3888,14.9846
42_3,"['41_31', '41_154']",1,0.19564892555884267,20.9911,15.6941
40_48,"['39_155', '39_173']",1,0.19170652393784388,26.4169,15.3185
42_90,"['41_145', '41_140']",1,0.17444688621701035,27.3653,14.9894
42_117,"['40_159', '41_127']",1,0.16658614830514681,25.8965,15.325
42_69,"['41_84', '41_33']",1,0.1526522291183859,19.3378,16.0533
42_99,"['41_124', '41_31']",1,0.14736517858735415,21.609,15.6636
42_168,"['40_148', '41_33']",1,0.11954175746585356,20.0427,15.9795
42_144,"['39_164', '41_175']",1,0.07861494724628237,19.886,16.0302
41_84,"['40_137', '40_67']",1,0.0560624422687688,19.4273,16.0386
42_32,"['41_145', '40_159']",2,inf,32.0467,14.7604
42_51,"['41_16', '41_37']",2,inf,17.6917,17.0645
42_108,"['41_84', '41_16']",2,0.3542880952556968,19.4816,16.1663
42_34,"['41_131', '41_78']",2,0.26547655126488373,27.9236,14.9954
42_11,"['41_85', '41_83']",2,0.2581968988965218,21.4382,15.6957
42_79,"['41_9', '40_48']",2,0.2546838884316751,26.5485,15.2217
42_84,"['41_27', '41_63']",2,0.23904140803566004,22.0448,15.5322
42_128,"['41_124', '41_33']",2,0.23685500462723755,18.9838,16.5084
41_127,"['40_149', '40_59']",2,0.20114906701456337,25.3655,15.3651
42_71,"['41_67', '41_86']",2,0.19630830513673572,30.0961,14.9259
42_38,"['40_109', '41_154']",2,0.19556616405831184,20.9408,16.0062
41_140,"['40_133', '39_102']",2,0.19400863008108876,27.287,15.0867
42_0,"['41_33', '41_83']",2,0.1881543897540266,18.5188,16.5575
41_72,"['40_138', '40_18']",2,0.18692926218132425,23.7887,15.5222
42_138,"['41_37', '41_33']",2,0.17790177916606217,17.7675,16.7467
42_49,"['40_119', '41_107']",2,0.16940972380478242,21.1806,15.9884
41_33,"['40_148', '40_70']",2,0.14320843142562664,17.6939,16.835
41_53,"['40_116', '39_65']",2,0.14258310511583205,31.683,14.8414
41_67,"['40_8', '40_159']",2,0.13241691567003683,30.4151,14.855
41_27,"['40_146', '40_119']",2,0.0957356966276597,24.7245,15.3924
