cand_id,parents,rank,distance,CO2 Equivalent Net Emissions,Adjusted cost of energy per GJ
29_20,"['26_83', '26_77']",1,inf,19.3083,20.7906
29_152,"['27_50', '27_137']",1,inf,36.7097,15.4471
29_166,"['28_56', '28_12']",1,0.3068967970081959,19.4431,20.4088
29_34,"['28_75', '26_16']",1,0.3054577502704001,19.6837,19.0617
28_21,"['27_71', '27_159']",1,0.2782229678748127,26.5618,16.3648
28_122,"['27_71', '27_67']",1,0.2528014163505605,32.3753,15.7346
29_59,"['28_21', '28_92']",1,0.23854014723025396,29.7373,15.8696
29_150,"['28_22', '28_175']",1,0.2188967781792264,35.2805,15.6673
28_11,"['27_39', '27_124']",1,0.2146359881823986,25.282,16.8852
29_3,"['27_39', '28_11']",1,0.19757694821625693,23.2565,17.2327
27_16,"['25_68', '25_41']",1,0.1814309627779649,24.5616,16.8975
29_18,"['27_16', '28_21']",1,0.1707946462221372,28.1018,16.2644
29_169,"['28_93', '27_5']",1,0.16189283882192262,21.9441,17.5138
29_175,"['26_77', '27_5']",1,0.15225568437376155,20.1406,18.4534
29_60,"['27_97', '26_83']",1,0.14009575203828648,20.1293,18.9873
29_126,"['28_93', '28_90']",1,0.1280251890132225,22.3981,17.2889
28_177,"['27_16', '23_27']",1,0.11516959016500786,20.9066,18.2317
29_149,"['27_39', '27_97']",1,0.11262077575439346,21.6736,17.9315
29_48,"['28_58', '28_15']",1,0.10619203961382681,29.203,16.2632
29_30,"['28_21', '27_137']",1,0.10436401249405992,29.2466,16.0485
29_32,"['28_122', '27_137']",1,0.10360674703379161,33.7131,15.6966
29_71,"['27_5', '28_145']",1,0.10025731945266951,21.4918,17.9767
27_97,"['26_103', '25_63']",1,0.0855091070461704,20.5122,18.2913
29_47,"['28_176', '28_166']",1,0.08399031562514792,33.5906,15.702
29_88,"['26_16', '26_77']",1,0.07919779912198183,19.3284,20.5925
26_77,"['25_72', '23_91']",2,inf,19.3209,20.7978
28_92,"['26_14', '27_137']",2,inf,37.0631,15.5151
29_67,"['27_16', '28_21']",2,0.43085273533365115,25.0293,16.9094
27_15,"['26_148', '26_72']",2,0.31613963583670085,19.7872,19.128
28_56,"['26_16', '26_77']",2,0.3083442347977253,19.6854,20.6593
29_50,"['27_71', '27_71']",2,0.29652013553649614,26.6339,16.56
29_24,"['28_122', '28_91']",2,0.2888231525367514,22.5339,17.6153
28_145,"['26_16', '27_5']",2,0.2512420435183743,20.4421,18.516
29_121,"['27_15', '28_93']",2,0.2471014669544188,21.864,18.0618
29_23,"['27_159', '27_137']",2,0.22677228290509227,33.67,15.8542
29_127,"['28_14', '28_156']",2,0.22094002140751712,28.3651,16.3362
29_125,"['28_176', '28_166']",2,0.19843291562860615,32.1326,15.987
29_112,"['28_169', '28_21']",2,0.19744934626803287,31.0733,16.1293
29_2,"['28_176', '28_21']",2,0.19180730245877,29.3468,16.2006
29_141,"['28_15', '28_169']",2,0.1685454043426755,35.2939,15.7303
27_137,"['26_18', '26_14']",2,0.14045380323164203,36.0921,15.685
29_83,"['28_56', '27_97']",2,0.127645525178506,20.2773,18.9166
29_161,"['28_56', '28_37']",2,0.1077280295999229,22.1058,17.706
26_83,"['25_136', '24_127']",2,0.047109628533107545,20.0172,19.0638
29_87,"['28_56', '28_56']",2,0.0467618930098659,19.6052,20.7027
27_5,"['26_118', '26_102']",2,0.04129816355973902,22.4346,17.6626
29_56,"['28_110', '27_139']",2,0.025116319460522833,20.0047,19.0843
29_68,"['26_100', '27_50']",3,inf,38.3487,15.8007
29_118,"['26_16', '28_91']",3,inf,19.4193,20.7988
29_16,"['27_5', '28_91']",3,0.3370761214047122,20.0397,20.1714
29_172,"['27_97', '27_3']",3,0.29654109190355316,20.3102,18.991
29_91,"['27_16', '28_125']",3,0.25908922498117426,25.7373,17.285
29_73,"['28_156', '28_92']",3,0.22275319038173236,36.5701,15.8183
29_10,"['28_169', '28_67']",3,0.22108804908577206,27.04,16.7621
29_96,"['28_145', '27_139']",3,0.19384150037787565,20.6257,18.574
29_95,"['28_122', '28_145']",3,0.18736031659657781,25.2287,17.5788
28_176,"['25_41', '27_65']",3,0.18299173249053757,32.222,16.0232
28_51,"['27_174', '27_97']",3,0.15447814245823704,21.8761,18.2053
29_0,"['28_11', '28_169']",3,0.1506205741173187,28.7261,16.5003
29_86,"['28_141', '28_130']",3,0.14821957721389276,34.5669,15.9155
29_162,"['28_166', '27_137']",3,0.14542427524511115,34.3893,15.9833
29_134,"['27_16', '28_169']",3,0.14145298644761242,27.2595,16.5819
29_1,"['27_97', '27_159']",3,0.1381192483390817,23.4674,17.7629
26_100,"['25_155', '24_138']",3,0.13719399621816714,31.7904,16.2117
29_14,"['27_5', '28_59']",3,0.13094376097472835,22.553,18.071
28_93,"['27_39', '27_39']",3,0.12987973529405436,23.4814,17.6258
28_58,"['27_46', '26_100']",3,0.11201051670483306,30.3836,16.2235
29_70,"['28_110', '26_77']",3,0.11096420132629581,19.9779,20.588
29_113,"['28_14', '28_176']",3,0.10761188631480689,29.3691,16.3861
29_148,"['28_56', '28_51']",3,0.1000988989929665,20.625,18.8438
28_175,"['27_71', '27_159']",3,0.08612624271649214,29.9712,16.2912
29_52,"['27_139', '28_56']",3,0.07168567854320243,19.8609,20.6788
29_139,"['28_27', '28_143']",3,0.04797526590062878,22.3904,18.133
29_107,"['28_51', '28_51']",3,0.041634873625534516,21.9486,18.1512
29_45,"['28_91', '27_3']",4,inf,19.6168,20.8967
29_129,"['28_156', '27_23']",4,inf,38.5919,15.8373
29_102,"['28_130', '28_175']",4,0.47494925392190007,32.8166,16.0273
29_54,"['28_21', '28_11']",4,0.33394305463844165,27.2808,16.6225
29_108,"['28_175', '27_5']",4,0.32574396108981923,25.8637,17.3385
29_145,"['27_97', '26_77']",4,0.29598169645554673,20.2331,20.2837
29_4,"['27_5', '26_16']",4,0.2776071607113354,20.3974,19.0956
29_167,"['28_59', '27_137']",4,0.23084901446441702,31.8776,16.45
29_17,"['28_51', '27_5']",4,0.227729509839776,21.876,18.7042
29_97,"['28_145', '28_58']",4,0.20030729402709174,23.9047,17.6962
29_58,"['28_58', '27_71']",4,0.17853362170926557,29.1493,16.525
29_7,"['28_93', '28_11']",4,0.17394064564587752,24.929,17.6435
29_93,"['27_16', '27_15']",4,0.1696800195713486,22.7506,18.0761
29_154,"['28_92', '28_93']",4,0.1586070606292761,30.1168,16.4754
29_170,"['28_110', '28_59']",4,0.15528412489193463,20.8689,19.0487
29_51,"['27_97', '27_3']",4,0.15364001915341866,20.0884,20.5107
29_61,"['28_176', '26_16']",4,0.13646688862992634,22.2411,18.2624
29_74,"['28_51', '28_143']",4,0.06367352651570204,22.666,18.2244
29_122,"['26_77', '28_110']",5,inf,19.6865,21.1188
29_160,"['28_156', '27_71']",5,inf,33.9049,16.0507
29_142,"['28_38', '28_78']",5,0.45223482281160127,30.4227,16.5112
