cand_id,parents,rank,distance,Net cumulative emissions,Total cost of energy,Cost of energy next 10 years
24_50,"['23_43', '22_16']",1,inf,-3851.79,-13.8226,-10.197688
24_13,"['23_42', '23_36']",1,inf,-4605.99,-12.84,-9.88324
23_55,"['14_13', '22_16']",1,inf,-4431.41,-15.9682,-9.860313999999999
24_24,"['23_63', '22_85']",1,0.0,-3861.34,-13.541,-10.287585
24_1,"['22_16', '23_43']",1,0.0,-3879.89,-13.2422,-10.044326
24_34,"['23_89', '22_16']",1,0.0,-3909.97,-13.4147,-9.988069
24_40,"['23_46', '23_46']",1,0.0,-3888.44,-13.5268,-9.98091
24_60,"['23_43', '23_63']",1,0.0,-3917.84,-13.2132,-9.978410999999998
24_83,"['22_16', '23_63']",1,0.0,-3974.06,-13.2092,-9.91962
24_88,"['23_63', '23_46']",1,0.0,-3994.23,-13.0449,-9.918658
24_81,"['23_25', '23_17']",1,0.0,-3856.59,-13.719,-9.905627
23_82,"['22_77', '22_16']",1,0.0,-3940.9,-13.3427,-9.888148
24_29,"['23_13', '23_36']",1,0.0,-4441.06,-13.3459,-9.879498000000002
24_79,"['23_46', '23_29']",1,0.0,-3987.98,-14.0598,-9.876271
24_39,"['23_29', '23_4']",1,0.0,-4022.4,-13.4093,-9.875789999999999
24_42,"['23_23', '22_77']",1,0.0,-4226.97,-13.7533,-9.875673
24_55,"['23_82', '23_69']",1,0.0,-4037.68,-13.8334,-9.874182999999999
24_77,"['23_25', '23_15']",1,0.0,-3974.59,-14.5054,-9.87323
24_72,"['23_23', '23_15']",1,0.0,-4372.07,-13.5545,-9.87262
24_30,"['23_87', '23_23']",1,0.0,-4335.36,-14.2853,-9.872584
23_23,"['22_85', '22_14']",1,0.0,-4738.08,-13.7188,-9.872539
24_19,"['23_55', '23_63']",1,0.0,-4180.29,-23.7889,-9.872035999999998
24_3,"['23_25', '23_55']",1,0.0,-4204.29,-16.4636,-9.871739
24_32,"['23_4', '14_13']",1,0.0,-4299.89,-14.3947,-9.871417000000001
24_17,"['23_55', '22_16']",1,0.0,-4216.04,-15.8833,-9.870639
24_28,"['23_17', '22_16']",1,0.0,-4410.92,-14.4441,-9.869859
24_63,"['23_15', '23_85']",1,0.0,-4523.88,-13.8038,-9.86785
24_75,"['23_85', '23_29']",1,0.0,-4500.1,-14.0629,-9.867225
24_6,"['18_2', '23_55']",1,0.0,-5053.24,-14.2509,-9.864232999999999
24_85,"['23_35', '23_37']",1,0.0,-4382.25,-14.4684,-9.862521000000001
24_7,"['23_55', '23_29']",1,0.0,-4320.1,-14.4722,-9.862486
24_45,"['23_42', '23_36']",1,0.0,-4359.6,-14.4967,-9.861847000000001
24_44,"['23_63', '23_25']",2,0.0,-3888.49,-13.4197,-10.295953
24_16,"['23_84', '23_42']",2,0.0,-3876.07,-13.9651,-10.251281
24_38,"['23_63', '23_63']",2,0.0,-3892.75,-13.473,-10.246795000000002
23_63,"['22_70', '21_29']",2,0.0,-3895.87,-13.482,-10.242988
24_68,"['22_85', '23_4']",2,0.0,-3980.47,-13.4144,-10.126507
24_53,"['23_63', '23_25']",2,0.0,-3871.25,-19.7033,-10.120529
24_0,"['23_46', '22_85']",2,0.0,-3962.3,-13.4953,-10.108723999999999
24_49,"['23_4', '22_16']",2,0.0,-3882.61,-13.5893,-10.052570999999999
24_35,"['23_42', '22_85']",2,0.0,-4044.62,-13.4218,-10.016297
24_18,"['23_42', '22_16']",2,0.0,-3885.72,-13.7684,-10.003188
