cand_id,parents,rank,distance,CO2 Equivalent Net Emissions,Adjusted cost of energy per GJ,Average Energy Change Percent
9_42,"['3_53', '5_9']",1,inf,70.6384,20.2781,0.008290056812950435
41_58,"['40_71', '40_88']",1,inf,55.1286,16.6299,0.018078039371750333
48_88,"['35_88', '35_88']",1,inf,17.658,24.774,0.028071348892599775
49_0,"['46_38', '46_38']",1,inf,71.1315,20.0543,0.008881611891176394
56_62,"['55_64', '54_40']",1,inf,36.2271,47.1153,0.014246689408427386
56_74,"['51_29', '55_9']",1,inf,48.4772,17.7416,0.0900121355894339
56_76,"['48_88', '55_26']",1,0.3791317967296382,31.1652,33.3366,0.017536508404655225
56_14,"['54_40', '41_58']",1,0.3129194299101124,40.6215,39.7568,0.015134845370274727
56_32,"['9_42', '55_9']",1,0.3087604629652867,67.6273,19.8869,0.009690694536396918
56_57,"['54_40', '55_14']",1,0.2982154087811022,22.4033,28.3687,0.021408988243614334
56_56,"['55_43', '55_34']",1,0.28687322700817486,39.2412,18.417,0.03398950593778766
56_38,"['55_87', '54_40']",1,0.2487698225562006,33.7199,42.0293,0.015916645711256755
54_37,"['53_27', '51_29']",1,0.24731919416842524,50.1907,17.2716,0.05914926417822958
51_29,"['50_44', '50_35']",1,0.24184731056192219,44.1691,18.3915,0.07388483616878709
56_11,"['54_37', '51_29']",1,0.21205999974439843,49.3443,17.2322,0.07685305004521856
55_41,"['54_77', '54_24']",1,0.20671851832046548,25.0921,32.2776,0.020381662710484662
56_43,"['54_65', '54_65']",1,0.197692685990002,51.5214,17.1862,0.04454631003057815
54_40,"['51_16', '53_76']",1,0.19680443047851742,37.3067,44.6162,0.013330261568287776
56_70,"['54_37', '54_37']",1,0.17802058842762597,50.3169,17.265,0.056437414860497234
56_52,"['55_38', '55_41']",1,0.1681030846723114,25.6672,32.8361,0.01957866054789818
56_26,"['48_88', '55_87']",1,0.1617283983424498,19.5588,25.5777,0.02503875433694931
54_65,"['52_47', '53_27']",1,0.15663527393865653,51.4875,17.2182,0.0453476285156144
56_35,"['54_37', '51_29']",1,0.11836837959398802,47.7672,17.8311,0.07542630304544372
56_23,"['41_58', '55_76']",1,0.0944111511855138,44.9512,19.8101,0.027430778588042888
56_58,"['55_88', '55_88']",1,0.08922054785839892,20.4003,25.4832,0.024201239024400696
56_79,"['54_40', '55_25']",1,0.08635508406263658,53.5949,22.4579,0.010208114646296233
56_69,"['54_37', '41_58']",1,0.08341043230183989,32.7081,25.3025,0.022388488799012986
56_78,"['9_42', '54_37']",1,0.08100527629718567,54.1832,19.5638,0.017587380228109163
56_75,"['55_41', '55_14']",1,0.07718311367213183,23.2817,23.066,0.022832364221958796
56_83,"['54_37', '55_6']",1,0.0747104640026916,37.8088,23.5159,0.022825867149448485
56_60,"['54_70', '55_38']",1,0.0718308073626488,40.9751,24.1064,0.014353774637964214
56_77,"['55_51', '55_82']",1,0.0694447523649289,43.1165,21.0662,0.02242003509729536
56_19,"['54_65', '41_58']",1,0.06607883444628289,41.9241,21.836,0.019695564585865556
56_53,"['55_88', '55_41']",1,0.04923258120578554,18.1439,21.2212,0.027891542437742813
56_29,"['54_37', '41_58']",1,0.04913000606260491,37.2182,22.7785,0.0264715163371823
56_67,"['54_40', '55_87']",1,0.0460219918187557,48.1986,22.5033,0.012048657146187544
56_8,"['55_87', '55_41']",1,0.043867923935085394,43.6971,21.3936,0.015611084625620828
56_64,"['55_25', '55_42']",1,0.0395835192654147,50.6101,22.5462,0.010891027617195957
56_50,"['54_65', '55_34']",1,0.03907100757033593,40.3125,22.63,0.027821981879751406
56_55,"['51_29', '55_26']",1,0.03889788036598758,41.6746,21.3904,0.026234478635911003
56_40,"['55_41', '41_58']",1,0.02896042950357132,51.007,20.0397,0.013595308576625834
56_81,"['49_0', '55_87']",1,0.0278192516764866,41.8152,23.0855,0.020136954909423584
56_88,"['55_51', '9_42']",1,0.024134042243137303,70.6599,20.0135,0.009224021863685709
56_3,"['9_42', '49_0']",2,inf,70.6583,20.3684,0.009110417421658577
56_7,"['55_34', '55_88']",2,inf,20.1786,25.2209,0.03258493888391254
56_30,"['51_29', '54_37']",2,inf,42.0343,19.1503,0.08195996359087256
56_37,"['54_37', '55_9']",2,inf,52.8915,18.9729,0.05207099639974914
56_61,"['55_64', '54_40']",2,inf,35.942,45.187,0.016523644452256136
56_39,"['55_41', '48_88']",2,0.8138519356123104,27.8622,33.4945,0.021650875649729
56_1,"['55_76', '55_9']",2,0.3845829037016547,50.0285,20.2261,0.03616482157147192
56_28,"['54_40', '55_26']",2,0.3189379036416286,28.3408,28.0124,0.02382428516370911
55_9,"['54_37', '49_0']",2,0.28723977333320444,59.6342,21.5227,0.013602393002601573
56_20,"['49_0', '55_51']",2,0.2854761694831213,70.566,20.2428,0.010141339719952522
56_9,"['54_37', '55_51']",2,0.2124155974831566,55.324,19.237,0.019275590125356488
56_46,"['55_9', '55_87']",2,0.17591565462141948,30.9847,26.772,0.02506661182227214
56_68,"['55_14', '55_87']",2,0.16187479903251675,21.2692,26.9581,0.025211541023264422
56_18,"['55_82', '51_29']",2,0.1191597752371423,35.6044,24.4072,0.028517319430323845
56_71,"['54_37', '55_87']",2,0.11494678560630359,40.3358,24.6336,0.024271936489423777
56_72,"['55_9', '55_9']",2,0.10543994514352747,59.6042,21.5374,0.014175565080008763
56_86,"['41_58', '54_37']",2,0.09905155613065977,42.2577,23.0614,0.02339357657287307
56_31,"['41_58', '49_0']",2,0.09852634641323628,47.9835,21.5441,0.025632182769316024
56_5,"['55_49', '55_82']",2,0.0959952402195602,46.8939,22.0926,0.01750003266918747
56_73,"['55_70', '55_87']",2,0.09357463015216125,45.6201,23.6856,0.021699087002430364
56_63,"['55_26', '55_78']",2,0.09243483141632222,38.1564,23.5213,0.02762490370016696
56_0,"['55_76', '54_40']",2,0.09102684354496354,51.9578,21.1518,0.021652154696721892
56_10,"['9_42', '54_70']",2,0.08904314221450745,44.6459,21.9247,0.028413281062626205
56_34,"['55_76', '54_40']",2,0.07788852432244246,42.0957,25.3934,0.020297339233875528
56_36,"['49_0', '41_58']",2,0.07579916735365408,46.7777,21.7077,0.030285330505168895
56_85,"['55_88', '55_41']",2,0.07273198370939157,20.4289,27.0194,0.024643552772079774
56_45,"['55_51', '48_88']",2,0.07149447749254616,36.8241,26.323,0.024127394854680326
56_4,"['55_51', '48_88']",2,0.05969407430659833,37.4159,24.2912,0.02544425495970234
56_47,"['49_0', '55_34']",2,0.05796307592105773,42.0941,22.9758,0.0289883750413777
56_66,"['55_76', '54_40']",2,0.05713339533102357,52.3673,22.0758,0.015003928850313795
56_33,"['9_42', '54_70']",2,0.040509116182845605,36.6149,23.5719,0.029958978099109246
56_17,"['41_58', '51_29']",2,0.0325102278093933,36.7718,23.4833,0.027905956773656457
56_49,"['51_29', '9_42']",3,inf,54.7017,19.659,0.0599930546791814
56_59,"['55_14', '55_41']",3,inf,32.8333,53.615,0.022586758014832148
56_65,"['55_34', '55_41']",3,inf,21.7601,42.073,0.03474066811826097
56_87,"['55_9', '55_9']",3,inf,60.0342,21.5883,0.013881656345199004
56_41,"['55_14', '55_49']",3,0.6313848393676559,26.1475,28.7821,0.024668649146849384
56_82,"['9_42', '51_29']",3,0.5251227002222931,50.383,20.6714,0.044119735873640695
56_42,"['55_41', '55_34']",3,0.407871408265785,33.513,51.6204,0.023947191179626764
56_2,"['51_29', '55_14']",3,0.38641252966413037,37.0193,24.3669,0.03243197379946964
56_15,"['55_9', '41_58']",3,0.3477217847130214,31.3705,27.5318,0.036234749561654414
56_54,"['9_42', '55_49']",3,0.32824321299904663,44.1861,28.3168,0.026284565409876892
56_25,"['55_51', '55_9']",3,0.2798034724321882,57.5881,19.8844,0.04129467727949857
56_24,"['55_41', '55_43']",3,0.260272550565013,48.6976,24.0311,0.018431379377264086
56_44,"['55_51', '55_88']",3,0.22405314567553594,46.5584,25.4495,0.020424556106085758
56_51,"['51_29', '55_14']",3,0.2108033719122157,44.8232,22.4261,0.03901684397627608
56_12,"['55_88', '54_37']",3,0.20259348147044517,33.7064,28.1763,0.030033826054242672
56_84,"['55_87', '9_42']",3,0.19308550410669584,51.3553,22.9156,0.021586352412984865
56_89,"['55_88', '55_9']",3,0.18034176981003205,24.5028,28.4478,0.030336146890120007
56_80,"['55_9', '55_64']",3,0.10946942616308157,47.488,24.6113,0.02194541871696812
56_6,"['55_78', '49_0']",4,inf,53.628,21.0002,0.0446035706472695
56_13,"['51_29', '54_40']",4,inf,53.998,23.6917,0.02474347488911149
56_27,"['55_34', '55_41']",4,inf,27.1104,44.9557,0.0308752881954558
56_48,"['55_88', '9_42']",4,inf,49.698,36.1112,0.022196808853052787
56_22,"['55_43', '55_14']",4,1.1177245686936867,33.6094,31.338,0.02557003389658502
56_21,"['55_87', '54_65']",4,0.6777329513327752,31.5547,31.3925,0.027465418850496796
56_16,"['55_9', '55_87']",5,inf,42.493,42.0576,0.03275523784384972
