cand_id,parents,rank,distance,CO2 Equivalent Net Emissions,Adjusted cost of energy per GJ,Average Energy Change Percent
9_42,"['3_53', '5_9']",1,inf,70.6384,20.2781,0.008290056812950435
71_12,"['49_0', '49_0']",1,inf,71.1331,20.0397,0.008881831659401524
77_83,"['73_75', '76_11']",1,inf,53.3067,16.3319,0.02277547421763716
78_11,"['73_43', '77_52']",1,inf,36.5027,42.2247,0.014543810555316046
79_20,"['72_20', '77_79']",1,inf,17.381,24.5969,0.03618202397236099
79_26,"['78_36', '75_1']",1,inf,44.4378,18.5295,0.12047092757910141
78_40,"['73_43', '77_52']",1,0.4563378983255771,30.3157,35.0647,0.016353308753288196
79_72,"['77_83', '78_64']",1,0.3594431951188067,45.471,18.8996,0.06623947956413037
78_44,"['73_43', '73_43']",1,0.3124035483909765,35.7426,40.3802,0.014794094254062808
79_88,"['78_36', '74_72']",1,0.3092170328176622,49.1836,16.9057,0.1171208783308191
79_64,"['78_14', '78_36']",1,0.2882240332171612,46.4756,17.0992,0.08954509933843231
79_16,"['71_12', '78_50']",1,0.26980271986191673,69.3897,19.6321,0.010639362247590331
79_37,"['78_49', '78_49']",1,0.25529956274622956,58.7162,18.9413,0.013359623460011088
79_50,"['77_67', '75_1']",1,0.2504515845513148,49.9108,16.636,0.08912050827439215
79_53,"['78_36', '77_83']",1,0.24113362222906792,48.6671,17.1152,0.05362442121759348
77_52,"['76_85', '76_55']",1,0.20506549632559545,23.4264,33.1791,0.018438968586736198
79_1,"['78_41', '77_52']",1,0.18062125963305026,23.8813,30.2489,0.021118287905917715
79_58,"['78_64', '78_65']",1,0.16999696325300223,39.8479,21.8299,0.041863088659127544
79_19,"['75_1', '78_39']",1,0.16026858401555133,49.0696,18.0654,0.04432268180829281
79_10,"['78_5', '78_41']",1,0.14721554814489052,25.1545,23.0774,0.03609919624818663
79_13,"['78_41', '72_20']",1,0.13450455868604622,18.6395,26.5055,0.02534169524019924
79_67,"['78_37', '77_83']",1,0.1324299165212575,57.8916,19.0701,0.015627160257046368
79_78,"['77_67', '78_49']",1,0.13061821410321048,42.2163,27.2506,0.01731349717333979
79_69,"['78_11', '78_65']",1,0.11120465431459914,50.2877,22.6892,0.014592087753676633
79_76,"['78_64', '78_49']",1,0.11047695418936988,53.4598,19.5389,0.018838687196000504
79_82,"['78_1', '72_20']",1,0.11037326127438582,21.6731,28.076,0.02156990311716556
79_79,"['78_40', '78_50']",1,0.10266278070485509,37.0712,23.1738,0.020745560557870073
79_60,"['78_8', '78_49']",1,0.0976067899709717,34.2755,23.0869,0.021664252072473543
79_5,"['78_8', '72_20']",1,0.09699807217792865,20.1473,24.8791,0.02631714566452494
79_89,"['78_62', '78_51']",1,0.09140712685645055,48.8028,18.3669,0.03253281870488919
79_83,"['77_52', '78_41']",1,0.08674125933206007,21.0369,25.828,0.022267926143570538
79_71,"['78_36', '78_11']",1,0.08329361677499598,47.2264,20.3936,0.017601407541227066
79_80,"['77_52', '78_8']",1,0.07999291459620975,24.2989,29.0272,0.020845285654220863
78_8,"['72_20', '77_2']",1,0.07338011894190305,23.4209,28.877,0.021298467251838916
79_30,"['75_1', '78_40']",1,0.0675042325896989,35.0701,25.251,0.018780464600696295
79_25,"['78_40', '78_50']",1,0.06090315023878127,40.7799,21.5794,0.019747676848365172
79_39,"['78_8', '78_39']",1,0.05942726088160715,40.9418,23.8923,0.019435870078126062
72_20,"['67_3', '67_3']",1,0.055515594013983025,17.4492,24.6035,0.02841433740041543
79_66,"['78_44', '78_1']",1,0.05344361668577323,45.0178,23.8873,0.016090958259764372
79_36,"['72_20', '78_39']",1,0.053048146125910446,47.1122,19.626,0.02869580333769378
79_75,"['78_44', '71_12']",1,0.04162954844896014,40.9306,19.8354,0.02302268559275186
79_86,"['77_67', '78_44']",1,0.03872583159698608,48.3487,19.5708,0.017048920370672935
79_81,"['78_8', '78_50']",1,0.03331078325932593,40.0764,23.0157,0.01977767546532112
79_87,"['78_1', '78_14']",1,0.023603408033894328,40.3544,21.6141,0.02165841948089548
79_8,"['78_11', '78_40']",2,inf,36.9016,42.2431,0.014656409142858045
79_33,"['78_36', '78_36']",2,inf,46.6201,17.2131,0.12394887837598897
79_41,"['71_12', '71_12']",2,inf,70.931,20.2831,0.008799542348973228
79_47,"['72_20', '78_40']",2,inf,21.5009,29.8953,0.026317981110202202
79_51,"['78_36', '78_14']",2,0.7278094847114962,48.9661,17.5802,0.0855249817975652
79_68,"['78_8', '78_44']",2,0.6700167216734138,30.8404,37.4995,0.02007111244324192
79_43,"['78_5', '78_14']",2,0.5577083022494969,41.2061,22.7186,0.048865451061158124
79_7,"['78_49', '77_83']",2,0.3675293023362593,58.648,19.2472,0.018853293325957175
79_70,"['75_1', '77_83']",2,0.3638598687895885,47.2462,17.4513,0.11905093964896239
79_28,"['78_8', '78_8']",2,0.3000536927560311,23.4636,29.0323,0.02142215923709977
79_24,"['9_42', '78_8']",2,0.2676649934288512,51.685,27.1752,0.014987696294318039
79_4,"['78_1', '75_1']",2,0.2317301420306362,44.0677,20.2471,0.03370376431158904
79_6,"['78_64', '78_8']",2,0.20693140368044016,31.095,25.0431,0.028472845227730106
79_9,"['78_50', '78_39']",2,0.2009251212876101,58.1374,19.8807,0.0166669889170692
79_44,"['78_11', '78_65']",2,0.1255865160610844,22.4654,26.3591,0.023577543502599517
79_46,"['78_50', '78_65']",2,0.11433719137242412,51.0489,21.1506,0.0181368868403187
79_85,"['77_52', '77_79']",2,0.11360734797358746,39.0956,25.4301,0.022598516527736305
79_65,"['78_11', '78_64']",2,0.09290434934360099,45.194,23.7032,0.03286837625095745
79_73,"['78_39', '78_1']",2,0.09179258166196355,47.5055,22.084,0.029669505166708448
79_12,"['78_1', '77_79']",2,0.09021402122397192,49.9687,21.939,0.031624890446036946
79_54,"['78_39', '78_1']",2,0.08928827541545954,39.7806,23.2047,0.033323069110658986
79_42,"['78_62', '77_83']",2,0.07277763396407812,37.4399,24.0184,0.025260106816914086
78_36,"['77_79', '74_72']",2,0.06471848739590631,46.6572,17.2265,0.12381987613839515
79_27,"['78_41', '75_1']",2,0.05999530615082212,37.6891,23.8685,0.026455751383066415
79_32,"['78_65', '78_49']",2,0.05840190806838165,49.8061,22.6805,0.01730351905837748
79_3,"['74_72', '78_11']",2,0.0256422865771984,37.5136,23.9354,0.02445928430423851
79_0,"['78_65', '78_8']",3,inf,25.4495,29.77,0.02652163175243853
79_2,"['78_1', '78_44']",3,inf,56.4838,30.0815,0.01621267867737337
79_11,"['78_40', '78_1']",3,inf,27.1283,45.7841,0.025708693476736866
79_45,"['9_42', '77_83']",3,inf,68.4501,26.8484,0.017578808815013343
79_49,"['75_1', '78_5']",3,inf,44.8196,20.4561,0.03857612551004026
79_63,"['78_65', '78_51']",3,inf,41.1186,24.3594,0.06685662036212721
79_31,"['72_20', '78_1']",3,0.761308357363119,33.6102,34.9076,0.022058429788895058
79_55,"['77_67', '9_42']",3,0.45320887645069646,63.5193,20.4699,0.019331975600571864
79_38,"['9_42', '78_1']",3,0.4480890713331596,53.3467,22.9791,0.0348009601354759
79_22,"['77_79', '78_1']",3,0.37191338607262286,46.1947,22.6463,0.03500869967834148
79_56,"['78_36', '78_40']",3,0.2864737240087193,32.5193,32.3079,0.024459195630507077
79_61,"['72_20', '77_83']",3,0.2700287543068245,26.7187,28.1184,0.027859071240776516
79_40,"['78_8', '74_72']",3,0.24942585990013982,38.0234,28.0602,0.024854246554252255
79_29,"['78_8', '78_46']",3,0.22932509406816282,31.2256,30.4546,0.02586858786155286
79_15,"['78_1', '77_52']",4,inf,37.1726,54.9625,0.022174014227671995
79_23,"['78_49', '78_44']",4,inf,28.0632,28.2323,0.035629834418207176
79_48,"['78_65', '71_12']",4,inf,50.4544,26.0375,0.0386173665775736
79_52,"['71_12', '78_36']",4,inf,47.0889,22.3332,0.2051468153257206
79_59,"['74_72', '78_50']",4,inf,47.1931,21.7352,0.039570605897983904
79_74,"['77_79', '78_11']",4,1.2568598668778468,45.744,49.1761,0.02286477823181039
79_62,"['75_1', '78_40']",4,1.106913287982251,31.7809,29.042,0.02837632242354263
79_21,"['74_72', '78_49']",5,inf,49.0758,22.2006,0.08808001566006772
79_77,"['72_20', '78_22']",5,inf,30.2049,31.4825,0.04324360936521899
79_84,"['78_36', '78_65']",5,inf,55.5136,32.7116,0.03388493572603487
79_57,"['9_42', '78_5']",5,2.1275593749956685,48.2295,24.0137,0.048310450534249205
79_17,"['77_52', '71_12']",5,1.5954446895481018,33.1842,29.2675,0.035863601402247
79_14,"['78_37', '78_65']",6,inf,46.4522,32.2844,0.06997357873291879
79_18,"['78_8', '78_36']",6,inf,37.4813,59.178,0.037087723810672706
79_34,"['78_8', '78_39']",6,inf,38.2427,40.6111,0.036557315413219
79_35,"['71_12', '78_65']",6,inf,50.002,24.5955,0.05171112224065176
