cand_id,parents,rank,distance,CO2 Equivalent Net Emissions,Adjusted cost of energy per GJ,Average Energy Change Percent
9_42,"['3_53', '5_9']",1,inf,70.6384,20.2781,0.008290056812950435
30_87,"['26_25', '26_25']",1,inf,71.1308,20.0572,0.008891368610308642
35_88,"['34_44', '34_8']",1,inf,17.7215,24.9964,0.02795042897692949
41_58,"['40_71', '40_88']",1,inf,55.1286,16.6299,0.018078039371750333
42_73,"['41_62', '34_61']",1,inf,42.0298,19.8547,0.055891174779027296
42_77,"['41_65', '39_52']",1,inf,37.8688,46.5295,0.014261927011138731
45_18,"['44_54', '41_62']",1,0.43141757097314887,30.7569,23.079,0.0358997151822813
45_41,"['44_21', '44_16']",1,0.3928018005563393,22.2579,40.7822,0.025356686364484935
44_5,"['37_79', '37_79']",1,0.3741483677167247,46.304,18.042,0.04917446548628289
45_55,"['9_42', '43_19']",1,0.3201370378171937,69.9479,20.0324,0.010051409667987623
45_84,"['41_62', '42_77']",1,0.23018120473681059,23.9494,32.3374,0.024210057369506932
44_16,"['43_2', '43_41']",1,0.21615325810369967,29.2793,37.0682,0.015843685986214766
45_27,"['44_16', '44_16']",1,0.16656621053736012,29.1473,37.2394,0.015848647325368274
45_66,"['42_77', '44_48']",1,0.16519908623188753,24.7323,31.1651,0.018879410109939515
45_6,"['44_33', '30_87']",1,0.15494336907879294,24.1299,28.3562,0.02645714034615353
45_15,"['44_48', '44_87']",1,0.14773815202247695,35.687,23.1273,0.030894151155029626
45_54,"['41_58', '42_77']",1,0.13748355235897558,35.2457,26.7585,0.018130167289594844
45_70,"['41_62', '44_32']",1,0.13635761159386145,19.9042,25.8862,0.02710657673226587
45_51,"['44_16', '30_87']",1,0.11970918643983182,31.2048,24.495,0.025578981802814593
45_4,"['43_19', '44_74']",1,0.115257351666581,52.5425,19.5171,0.019799478225149512
44_74,"['43_68', '43_68']",1,0.10893912722131577,45.3501,18.317,0.05253050291372511
45_67,"['30_87', '44_27']",1,0.10723836720971612,70.0448,19.6064,0.010823676006114334
45_49,"['41_58', '44_33']",1,0.10374640092630052,27.5592,27.3984,0.019450677637030685
44_21,"['41_62', '43_81']",1,0.0983569305260137,37.3731,21.236,0.030260845303266812
45_36,"['44_74', '44_5']",1,0.09340064079972313,45.658,18.2989,0.05056897681715693
45_7,"['35_88', '9_42']",1,0.08492169457222239,44.852,20.9387,0.020246294002549146
45_78,"['42_73', '42_77']",1,0.08488175894183568,39.5887,23.2293,0.02105664692337152
45_47,"['44_74', '43_19']",1,0.08348427843639765,51.8411,17.213,0.025484936357243856
45_62,"['42_73', '42_73']",1,0.08261963615113313,42.0457,19.8748,0.05515697646412813
45_11,"['41_58', '44_5']",1,0.08240883101033464,46.0818,18.3656,0.02124422174647974
45_79,"['42_73', '44_48']",1,0.08102329233097054,47.6659,21.9454,0.016326575545962427
45_1,"['42_73', '35_88']",1,0.07694775537571716,26.2338,26.1694,0.025182557876154178
45_44,"['44_16', '44_74']",1,0.07560431965465184,35.4532,24.0457,0.02249305342801222
45_86,"['44_88', '44_39']",1,0.07545751023892118,50.8555,22.0768,0.0147982095113696
45_87,"['44_87', '35_88']",1,0.07250917142128058,42.5428,22.1364,0.02301343139512776
45_53,"['44_48', '44_16']",1,0.0702288824270685,40.5118,31.8658,0.014660978557079289
45_45,"['41_58', '44_21']",1,0.0662321807149728,25.5971,27.8736,0.024295990193056304
45_14,"['9_42', '42_77']",1,0.06413978867426873,36.814,23.5928,0.023289917218849814
45_50,"['44_76', '9_42']",1,0.057469718850255244,49.3908,20.2506,0.0203004236667087
45_83,"['42_77', '44_88']",1,0.057178250240898607,40.7094,26.0945,0.01642410156290637
45_56,"['44_5', '35_88']",1,0.052573402425561855,36.7484,22.7047,0.027265245235466435
45_52,"['9_42', '44_87']",1,0.05251119097784341,70.3481,20.4468,0.00916926713658925
45_46,"['44_26', '41_58']",1,0.04769737121712538,49.0331,22.7884,0.014739735753986695
45_69,"['44_26', '41_62']",1,0.045055814202802025,41.4965,21.5435,0.02566903303621019
45_38,"['42_77', '44_5']",1,0.03631966698278559,41.6129,22.346,0.019665297689813645
45_29,"['44_69', '30_87']",1,0.03357451782308568,42.3543,20.4296,0.024499720926493117
