cand_id,parents,rank,distance,CO2 Equivalent Net Emissions,Adjusted cost of energy per GJ,Average Energy Change Percent
9_42,"['3_53', '5_9']",1,inf,70.6384,20.2781,0.008290056812950435
41_58,"['40_71', '40_88']",1,inf,55.1286,16.6299,0.018078039371750333
42_77,"['41_65', '39_52']",1,inf,37.8688,46.5295,0.014261927011138731
46_38,"['30_87', '30_87']",1,inf,71.1308,20.0572,0.008891368610308642
47_87,"['42_73', '44_5']",1,inf,44.8189,18.3023,0.06929218242480703
48_88,"['35_88', '35_88']",1,inf,17.658,24.774,0.028071348892599775
48_69,"['44_5', '44_5']",1,0.4896060852936479,46.0766,18.1767,0.04968095477492602
48_61,"['42_77', '47_30']",1,0.3775489861696029,27.7581,32.8975,0.018026143472048752
48_54,"['42_77', '47_64']",1,0.37609197004423556,30.3522,38.5233,0.015474064689870058
48_9,"['47_37', '47_87']",1,0.3165791610386273,44.9704,19.9712,0.04214404678519874
48_18,"['44_5', '46_38']",1,0.2981069751996954,64.5608,20.4077,0.015283873830681147
48_4,"['41_58', '47_30']",1,0.2651969269776374,21.4473,27.1172,0.0241985018885779
48_86,"['42_77', '47_5']",1,0.22681984271684108,52.122,22.0258,0.012305591384028891
48_10,"['46_75', '47_23']",1,0.22139427855476046,19.1311,22.9092,0.03249141092601921
48_62,"['42_77', '41_58']",1,0.20484101587064146,38.526,35.7312,0.017143745408437716
48_33,"['41_58', '41_58']",1,0.1794315001974018,55.2292,16.6973,0.018036441527579716
48_27,"['47_26', '47_87']",1,0.1670152461146212,47.8192,20.2388,0.031089311099821774
47_64,"['46_15', '46_15']",1,0.1601695817775674,29.1307,37.2998,0.01592852714713023
48_87,"['47_65', '42_77']",1,0.1346024709123702,32.1698,23.9785,0.022136201505943604
48_24,"['47_23', '47_5']",1,0.12973619122785948,24.5415,27.055,0.020881895168833264
48_2,"['47_8', '41_58']",1,0.12042679087240336,42.2235,23.3998,0.018400183909028613
48_3,"['44_5', '47_51']",1,0.11012935694373276,53.3461,19.4815,0.02187736541081071
48_70,"['47_30', '35_88']",1,0.09888142473677582,20.7046,25.1962,0.02581700505504774
48_30,"['46_38', '47_23']",1,0.09455266292255286,46.1559,17.1505,0.03239038312272222
48_32,"['35_88', '41_58']",1,0.09442345476663544,22.9993,26.3073,0.02125409200147058
48_15,"['42_77', '44_5']",1,0.08880655265883483,37.4259,23.7823,0.019550068310253767
48_78,"['41_58', '42_77']",1,0.08562072946099615,22.1982,25.3689,0.023170563464836865
48_16,"['47_8', '47_73']",1,0.08500523139434657,40.5714,24.6652,0.01781510056875647
48_19,"['47_87', '47_64']",1,0.08293342826812049,35.4859,22.8075,0.01998297478011746
48_51,"['47_62', '47_62']",1,0.08263185061833365,34.8372,20.4846,0.021192755525573655
48_76,"['47_76', '47_30']",1,0.06478619027403708,39.8742,21.4973,0.01994620903720089
47_5,"['42_77', '46_72']",1,0.06124090169386308,55.1696,18.7244,0.016588850891472127
48_13,"['47_73', '47_8']",1,0.0582523229635884,34.9038,25.8776,0.020325754910642205
48_46,"['41_58', '42_77']",1,0.05772617107988706,45.6498,21.1672,0.015113059216215533
48_37,"['47_64', '35_88']",1,0.054102778263668175,17.7127,23.4134,0.026980734903376623
48_85,"['41_58', '41_58']",1,0.0491740062668457,55.0079,16.7298,0.018054483820182352
48_67,"['47_73', '47_87']",1,0.045379470707618344,47.3159,20.3644,0.026483506330072088
48_31,"['42_77', '47_76']",1,0.03960995057108267,45.8325,21.7484,0.014812087213276787
48_57,"['47_23', '35_88']",1,0.03953180053816174,18.4751,27.1005,0.026374408513561563
48_71,"['9_42', '46_38']",1,0.020380045799199692,70.8738,20.2466,0.008678284837295658
35_88,"['34_44', '34_8']",2,inf,17.7215,24.9964,0.02795042897692949
44_5,"['37_79', '37_79']",2,inf,46.304,18.042,0.04917446548628289
48_14,"['46_38', '9_42']",2,inf,70.8117,20.352,0.008864520242233763
48_43,"['41_58', '47_51']",2,inf,29.0315,53.062,0.020828895633050976
48_58,"['35_88', '47_76']",2,0.5596764879688951,27.1062,47.8691,0.023480634273424054
48_35,"['46_75', '46_75']",2,0.48525740827601926,30.5653,23.1412,0.035376392012985834
48_7,"['47_37', '42_77']",2,0.44625812785531305,49.6918,23.6609,0.017477763940332923
48_48,"['42_77', '47_74']",2,0.41191159303284586,32.8192,38.4495,0.01837152761951017
48_29,"['47_65', '9_42']",2,0.32900756346707427,65.5043,19.9332,0.02652726932887952
48_12,"['9_42', '47_80']",2,0.3188210234739467,58.6871,20.5456,0.023344128841732936
48_47,"['35_88', '47_32']",2,0.24481684349416907,33.7148,36.1857,0.020167107995023494
48_36,"['35_88', '46_75']",2,0.2188646218482828,21.2571,23.7531,0.032333851122467776
48_23,"['47_5', '46_75']",2,0.213577372337175,29.8349,31.945,0.02290282804765267
48_17,"['47_51', '47_64']",2,0.1949724766873586,22.727,30.4081,0.024690167615176124
48_20,"['41_58', '35_88']",2,0.15479356762459326,21.2436,29.3004,0.027420674629309954
48_56,"['41_58', '47_87']",2,0.14022393228581254,40.2548,22.2632,0.020326712405235543
48_82,"['47_0', '47_32']",2,0.11105582853986568,47.5443,22.6396,0.017688405353587126
48_75,"['47_73', '47_87']",2,0.10849584203437597,31.8691,27.6155,0.02254974451751799
48_40,"['47_87', '47_23']",2,0.10635009893795165,44.0364,20.9638,0.021561178805598585
48_8,"['46_75', '41_58']",2,0.10344996745494245,37.7316,21.0858,0.02429803117624407
48_68,"['41_58', '46_38']",2,0.09011334122564672,42.4556,20.5847,0.02565986014463553
48_38,"['35_88', '46_75']",2,0.08725848481564016,32.8088,27.5628,0.02464846960571352
48_77,"['47_51', '47_37']",2,0.08675975215339639,33.7007,25.5271,0.02223286826685748
48_72,"['9_42', '47_89']",2,0.08114146131628873,35.808,21.42,0.027734415093211895
48_6,"['46_75', '47_8']",2,0.07674483305394403,34.2622,25.4854,0.0273936159236925
48_55,"['47_87', '47_89']",2,0.07020917882420424,36.6876,23.8956,0.025022656894036866
48_0,"['35_88', '9_42']",2,0.0695199868543738,36.2893,24.418,0.025996155139788837
48_80,"['35_88', '44_5']",2,0.05598197853394914,43.1228,21.219,0.022123669992112148
48_39,"['47_51', '47_64']",3,inf,26.2912,44.3056,0.025023042037660283
48_44,"['9_42', '44_5']",3,inf,64.7984,19.7801,0.10822507870054818
48_53,"['42_77', '46_38']",3,inf,49.0375,22.9417,0.017810509944137107
48_84,"['47_37', '47_64']",3,inf,22.2229,25.2204,0.03081243916403543
48_49,"['46_75', '47_30']",3,0.960228716812281,33.5167,32.7042,0.023022796569618455
48_42,"['47_51', '47_53']",3,0.8540542103629949,51.2375,20.8067,0.05694015333825364
48_64,"['41_58', '47_37']",3,0.5284969859737593,38.7761,25.7629,0.029145602819062533
48_50,"['47_65', '9_42']",3,0.34414120186889974,51.4209,21.1287,0.024509464418817208
46_75,"['45_18', '45_18']",3,0.3356808255866529,30.6681,23.2562,0.03592446874919108
48_34,"['46_75', '47_87']",3,0.2570668229118714,40.9175,21.6819,0.041039279160641595
48_89,"['41_58', '47_53']",3,0.22226930302089068,47.1283,22.1602,0.022031204622519413
48_1,"['47_0', '44_5']",3,0.18097448098105945,41.2932,22.8106,0.02282463882011641
48_83,"['47_89', '47_65']",3,0.12396945061394012,47.4072,21.2457,0.037418044981688596
48_26,"['47_76', '47_65']",3,0.0641898177787495,40.2999,21.7807,0.024324381909983456
48_5,"['47_23', '44_5']",3,0.05542108017136353,40.47,22.3499,0.024066263535538878
48_21,"['42_77', '47_19']",4,inf,33.2775,27.9952,0.0420776798310975
48_22,"['44_5', '47_32']",4,inf,41.003,22.3592,0.024760325811560513
48_41,"['47_53', '47_64']",4,inf,52.7246,26.9435,0.01784497792686305
48_65,"['46_75', '47_87']",4,inf,34.987,23.941,0.05048996352177399
48_81,"['47_73', '46_38']",4,inf,37.0583,36.8034,0.0328770034774673
48_73,"['47_30', '9_42']",4,0.910913990265471,47.2775,24.3921,0.023704674620295286
48_66,"['35_88', '46_38']",4,0.6281157020008117,40.5891,25.3325,0.030328500844100537
48_11,"['47_19', '47_5']",5,inf,49.8388,26.2513,0.025741726126247696
48_25,"['47_87', '46_38']",5,inf,39.8314,25.4371,0.0688633983094581
48_59,"['47_87', '9_42']",5,inf,59.8107,23.0933,0.06004761981065708
48_74,"['9_42', '47_0']",5,inf,43.9915,29.7071,0.029415847007320788
48_28,"['47_0', '9_42']",5,1.1229196487095239,49.5044,23.247,0.03398341111409876
48_52,"['46_38', '41_58']",5,0.6452841596661467,41.0974,24.1909,0.03140207813980449
48_45,"['47_5', '9_42']",6,inf,48.6419,40.4419,0.041451097142167735
48_60,"['35_88', '47_87']",6,inf,42.2952,25.8599,0.04288136485247358
48_63,"['46_38', '46_75']",6,inf,52.271,26.9946,0.04197096580834234
48_79,"['9_42', '47_80']",6,2.194918037405319,44.3312,34.2142,0.04251539997584244
