cand_id,parents,rank,distance,CO2 Equivalent Net Emissions,Adjusted cost of energy per GJ,Average Energy Change Percent
7_13,"['6_89', '6_16']",1,inf,19.0674,27.6038,0.0262640515761897
9_10,"['8_20', '7_70']",1,inf,20.1876,19.3188,0.03237653770959235
9_42,"['3_53', '5_9']",1,inf,70.6384,20.2781,0.008290056812950435
9_43,"['8_51', '8_81']",1,inf,30.9372,29.6649,0.01670475746436407
10_11,"['9_42', '8_0']",1,inf,70.8144,20.1831,0.00862197141878622
11_71,"['8_34', '8_34']",1,inf,55.8007,16.8535,0.018689659683762943
11_52,"['10_53', '8_34']",1,0.36764550223409204,58.421,17.4147,0.018400379910485855
10_5,"['9_13', '9_13']",1,0.2726990442585243,64.8645,21.6438,0.012796452340251176
11_12,"['9_42', '8_34']",1,0.24157225147519204,49.0027,18.9174,0.02309323591925961
10_12,"['9_10', '7_13']",1,0.23329079126363572,19.1045,24.718,0.028436201071431324
11_2,"['9_10', '9_10']",1,0.21255942451995183,20.0904,19.5109,0.032187511645418616
11_27,"['8_0', '10_5']",1,0.19968000519105034,69.1017,20.2961,0.01029804030273854
11_36,"['10_14', '8_34']",1,0.17175440434552897,25.7676,26.492,0.020525263789587998
11_61,"['9_42', '10_45']",1,0.1650801484421935,66.4187,22.1105,0.01085118319844702
11_10,"['10_53', '10_43']",1,0.16412843443838837,45.4487,20.7166,0.017627865777654083
11_60,"['7_13', '10_12']",1,0.1574193044026468,21.1443,26.8452,0.024629477868831434
11_28,"['8_0', '10_45']",1,0.1549011981249521,53.7684,20.7911,0.0146595666338403
11_33,"['10_44', '10_5']",1,0.14340875575847445,40.6525,21.2069,0.023170904183364253
11_83,"['10_43', '10_44']",1,0.14171328352073623,28.9104,23.1039,0.02584868158938412
11_38,"['10_89', '10_13']",1,0.13379614284786595,33.0493,19.0004,0.02763145878942665
11_67,"['10_16', '10_12']",1,0.12957546637905376,36.3667,24.1392,0.01516378308128152
11_30,"['10_1', '10_89']",1,0.12667274946575102,33.6711,22.3507,0.02377904266295572
11_84,"['10_21', '10_12']",1,0.11786673848983567,28.3795,25.4081,0.019428162105625525
11_19,"['9_43', '7_13']",1,0.11680533972187788,24.6017,27.2274,0.01915122432221156
11_54,"['10_69', '10_45']",1,0.11650868117636556,55.2827,19.825,0.015313363291533945
11_0,"['9_10', '10_34']",1,0.11539159380451088,22.5592,23.9037,0.026358220829542034
11_75,"['10_62', '10_5']",1,0.11508647001918444,43.1489,20.9251,0.02331054259999976
11_26,"['10_9', '8_34']",1,0.11499689308255037,34.7039,25.1154,0.019390701055711588
11_78,"['9_10', '10_5']",1,0.11362564838824515,41.2802,23.2351,0.021295669283829755
11_85,"['10_21', '10_1']",1,0.11179086948474129,26.4741,25.8702,0.022177631459520283
11_24,"['10_53', '9_42']",1,0.1065026272530642,52.0561,22.2332,0.017323951428712327
11_40,"['7_13', '9_43']",1,0.10365656461757725,23.6197,26.7343,0.02202621448758415
8_0,"['7_11', '3_53']",1,0.09970157328608266,70.2563,19.678,0.011193846388190433
