cand_id,parents,rank,distance,CO2 Equivalent Net Emissions,Adjusted cost of energy per GJ,Average Energy Change Percent
9_42,"['3_53', '5_9']",1,inf,70.6384,20.2781,0.008290056812950435
15_50,"['14_66', '13_4']",1,inf,18.1025,27.4779,0.024833993578875946
17_45,"['11_71', '11_71']",1,inf,55.8248,16.8031,0.018498554293643887
22_46,"['19_88', '19_88']",1,inf,70.8512,20.1594,0.008867393832411504
23_22,"['14_66', '22_42']",1,inf,36.9335,35.1749,0.014688952784594544
23_35,"['21_27', '22_15']",1,inf,38.5959,19.9501,0.03358327948113861
22_71,"['14_66', '21_65']",1,0.32864066072846754,33.4145,31.478,0.01669194184979424
20_55,"['19_43', '19_63']",1,0.28087675011478197,61.3178,21.0607,0.011810249617318205
23_43,"['22_46', '22_79']",1,0.2633300513826796,66.8022,20.3553,0.011258844734771825
23_68,"['21_5', '22_28']",1,0.25625058240356047,52.5294,18.8361,0.03244832087396992
23_75,"['20_55', '22_21']",1,0.20658264238747798,43.3601,23.7378,0.01565073679019469
14_66,"['12_55', '13_74']",1,0.18386612369588723,29.3131,33.4586,0.01629238022286993
23_66,"['22_50', '22_42']",1,0.1769669849185772,30.4621,33.156,0.017359742603655096
23_23,"['22_65', '20_55']",1,0.17015071850229266,57.5201,19.8756,0.0164619517231288
23_62,"['22_60', '22_71']",1,0.16917713717408228,24.5204,28.9567,0.01863543059487519
23_52,"['22_26', '22_79']",1,0.1522636065547747,38.7031,21.0489,0.03067510364492317
23_89,"['21_16', '22_15']",1,0.1394259320401927,39.1495,23.8698,0.01525906615276436
23_45,"['20_55', '22_15']",1,0.138087638673673,53.0471,21.1184,0.01422421301384003
23_25,"['22_60', '21_16']",1,0.13562845268361856,21.3992,24.957,0.023301601298507196
21_16,"['20_21', '15_50']",1,0.13392824700553263,18.2966,22.5264,0.029049773956243755
23_15,"['21_16', '22_65']",1,0.12466431537155051,18.995,21.5295,0.027867672339069536
23_79,"['17_45', '22_49']",1,0.12381972372623529,35.6199,24.2376,0.0177363135369453
23_72,"['21_27', '21_27']",1,0.12340954280407175,70.0313,21.7409,0.009470620820010952
23_54,"['15_50', '21_16']",1,0.11811824003855935,18.572,24.0694,0.026360016631688715
23_30,"['22_26', '17_45']",1,0.11639729273426326,49.4901,19.0275,0.02073287542907611
23_21,"['22_42', '20_55']",1,0.10929017246997111,54.0781,22.5645,0.011666424219342686
21_27,"['19_88', '19_4']",1,0.10629421388255499,69.6503,22.3004,0.009446762300758613
23_18,"['22_50', '22_60']",1,0.1051359240265006,20.4368,28.6215,0.02308572730242179
23_88,"['22_73', '22_65']",1,0.10380049628755086,22.4192,27.7168,0.022492224115471682
23_65,"['22_86', '22_73']",1,0.10250249897504467,22.0576,27.8759,0.02167333316821476
23_85,"['22_63', '22_49']",1,0.10203175221768972,46.5505,23.1673,0.014813784197082458
23_3,"['17_45', '22_86']",1,0.09618167021889967,28.2518,25.1245,0.021047038449482358
23_39,"['14_66', '22_49']",1,0.09504647813800154,24.4306,25.8353,0.02145636302609064
23_73,"['22_49', '22_65']",1,0.0948293057076007,26.6981,26.3474,0.019585580195025144
23_50,"['22_42', '17_45']",1,0.09388350491987112,51.6169,22.1364,0.014263084343726746
23_2,"['17_45', '22_71']",1,0.09317905347627216,45.8745,21.2766,0.019040503125946122
23_77,"['21_16', '15_50']",1,0.09116105573656091,18.1206,26.1445,0.02698033321170196
23_33,"['22_28', '22_42']",1,0.0909503297134577,48.5336,20.9247,0.018403182891136616
23_40,"['22_79', '22_6']",1,0.08498594595104779,34.7023,26.5099,0.018199676788837434
23_64,"['22_50', '21_5']",1,0.07591446951353596,25.5536,27.0334,0.019544312198133098
23_13,"['22_63', '22_15']",1,0.0746423545983257,30.7832,27.846,0.018693211579881325
23_7,"['21_16', '22_86']",1,0.07455796136271363,19.499,25.5059,0.023129750729405783
23_16,"['20_55', '17_45']",1,0.07186163143692106,34.1893,23.1663,0.01922710729239025
23_83,"['22_73', '22_71']",1,0.06949623852389115,25.1901,26.4547,0.02022198747038165
23_28,"['14_66', '15_50']",1,0.06590459883057528,21.004,27.3467,0.02268016059874839
