cand_id,parents,rank,distance,CO2 Equivalent Net Emissions,Adjusted cost of energy per GJ,Average Energy Change Percent
9_42,"['3_53', '5_9']",1,inf,70.6384,20.2781,0.008290056812950435
15_50,"['14_66', '13_4']",1,inf,18.1025,27.4779,0.024833993578875946
17_45,"['11_71', '11_71']",1,inf,55.8248,16.8031,0.018498554293643887
26_25,"['9_42', '25_20']",1,inf,71.1311,20.0572,0.008894698709632309
26_29,"['24_76', '23_22']",1,inf,42.138,38.4227,0.013775198832217398
27_3,"['25_1', '26_51']",1,inf,41.9005,19.6282,0.0724524037429216
27_27,"['26_51', '25_30']",1,0.7028269748449909,35.7769,23.4688,0.03647945957563892
26_51,"['25_1', '25_1']",1,0.5679331465703156,42.1375,19.6127,0.07235249042602775
27_79,"['26_58', '26_83']",1,0.26900759802226276,35.0144,35.5755,0.0165768817549798
27_16,"['23_22', '26_28']",1,0.25054276622452826,28.4652,32.2801,0.016824522009357194
20_55,"['19_43', '19_63']",1,0.23028792294672948,61.3178,21.0607,0.011810249617318205
26_39,"['25_20', '25_20']",1,0.19520639479954024,69.8338,20.3683,0.011066970142868148
27_78,"['25_67', '26_29']",1,0.16015411595805826,36.2485,34.4512,0.013928634287915864
27_47,"['25_30', '26_15']",1,0.14882878736589267,31.5029,26.1011,0.020187888290934285
27_85,"['25_1', '26_25']",1,0.14753345189680486,59.729,21.7317,0.015099841795755046
27_43,"['26_69', '26_28']",1,0.14702074512013383,24.9039,25.7089,0.028679007949546254
27_57,"['26_70', '26_28']",1,0.14305770690452912,26.4266,29.3027,0.018469493293235273
27_0,"['26_83', '26_51']",1,0.1376825621653432,37.1484,21.3164,0.03022860897936482
27_88,"['25_67', '26_57']",1,0.1372614321177118,45.7458,18.8174,0.02812660193484103
27_21,"['26_15', '26_83']",1,0.13684198828363905,55.0944,23.0452,0.011011607372865603
27_50,"['26_29', '17_45']",1,0.1352107230355063,50.8567,19.2255,0.017456967522980017
27_11,"['26_28', '15_50']",1,0.1301266024071857,22.768,26.7036,0.020751473338882387
27_28,"['17_45', '17_45']",1,0.12407731702137068,55.2323,16.9341,0.018767619874335586
27_2,"['26_83', '26_51']",1,0.1076331476389968,48.8054,22.812,0.015185446457038732
27_45,"['20_55', '26_29']",1,0.10731356090812513,44.1472,30.4686,0.013288624461923762
27_64,"['25_67', '26_29']",1,0.09797361712062208,36.3726,30.6585,0.016053250291223127
27_41,"['26_70', '26_49']",1,0.09016077344408571,21.2502,28.2762,0.02162119022384379
27_37,"['20_55', '17_45']",1,0.08445690343893611,27.9072,24.5964,0.020322656623994163
27_83,"['26_39', '26_70']",1,0.08215771241988831,46.3837,22.2,0.016522283333756427
27_39,"['26_86', '15_50']",1,0.08158959401838436,20.395,28.3337,0.02398328495390651
27_20,"['15_50', '26_86']",1,0.07977076808512668,18.3491,25.9135,0.025263903408399967
27_89,"['26_28', '20_55']",1,0.07716287798078067,45.6153,28.4722,0.014104772541141673
27_73,"['26_41', '26_31']",1,0.07439537526929435,27.4752,26.2958,0.0236909072144732
27_26,"['26_51', '25_67']",1,0.06987756896598686,43.3343,22.3241,0.018355687569633964
27_66,"['26_44', '20_55']",1,0.06403525637952917,50.7409,21.2105,0.01558141945988852
27_25,"['25_30', '26_9']",1,0.059351021791678546,38.261,24.4046,0.02095828727091969
27_6,"['26_51', '25_67']",1,0.055068741773549035,40.6612,19.9855,0.022789457086076964
27_48,"['26_39', '26_44']",1,0.05385404592946377,39.7946,19.9278,0.029224176864336877
27_44,"['15_50', '25_1']",1,0.05304307596259909,42.3526,20.8078,0.019814834062545465
27_29,"['17_45', '26_29']",1,0.048573623314734436,44.9987,20.5909,0.018581141668560227
27_70,"['17_45', '26_70']",1,0.048488058317554046,39.1112,20.8912,0.022490719386627746
27_60,"['26_29', '26_9']",1,0.046863699833391864,46.1638,24.1071,0.012668792142586132
27_15,"['26_28', '26_57']",1,0.045234516778037984,36.4752,23.6497,0.026014480256017054
27_4,"['26_29', '17_45']",1,0.040367017036704034,39.793,21.614,0.022282557289526158
27_46,"['23_22', '26_74']",1,0.040296443020783015,41.4055,23.9386,0.018715506493218317
