cand_id,parents,rank,distance,CO2 Equivalent Net Emissions,Adjusted cost of energy per GJ,Average Energy Change Percent
0_1,[],1,inf,70.5943,20.3555,0.008300151232489662
0_98,[],1,inf,50.7231,17.6843,0.02996042407328434
1_14,"['0_0', '0_33']",1,inf,21.3209,22.0563,0.028082101027909423
1_54,"['0_89', '0_53']",1,inf,33.8298,20.9014,0.03169172738072306
1_77,"['0_47', '0_22']",1,inf,25.7373,27.8898,0.019038916307946872
0_64,[],1,0.6223109018914157,58.9299,18.052,0.017295032839405575
0_0,[],1,0.6204130105187304,61.6085,27.3259,0.01000242229333038
1_50,"['0_73', '0_2']",1,0.47565736210551224,41.527,22.0772,0.01537273888705282
1_51,"['0_74', '0_95']",1,0.40203842497661724,27.7435,23.9526,0.025445151002118145
1_57,"['0_85', '0_0']",1,0.3689212769131157,37.9138,24.8992,0.01863940285691252
1_37,"['0_0', '0_93']",1,0.26713065205420594,22.7469,27.7252,0.02275239940920794
1_23,"['0_20', '0_20']",1,0.263029210775064,30.711,25.9669,0.0222747800915122
1_68,"['0_94', '0_49']",1,0.24321290509545243,46.8134,21.5258,0.022585633229762838
1_19,"['0_65', '0_98']",1,0.21812733288160058,32.6634,22.4981,0.026563517752139405
1_83,"['0_34', '0_41']",1,0.21453730420272085,44.0307,21.1687,0.02778225356847128
1_2,"['0_3', '0_30']",1,0.21057528162620995,32.6676,23.4891,0.019136446721209864
1_25,"['0_62', '0_0']",1,0.19238726076546062,31.4461,26.8952,0.020077083358556912
1_53,"['0_31', '0_96']",1,0.18440164516315516,36.7477,22.462,0.021188988599254385
1_52,"['0_98', '0_3']",1,0.16570944630987766,34.5374,21.0938,0.0292201863028314
1_26,"['0_91', '0_97']",1,0.16208382573654623,31.8017,26.4839,0.0218229227713875
0_45,[],2,inf,24.9037,35.5483,0.04849436813677464
1_33,"['0_82', '0_47']",2,inf,25.6879,49.2864,0.034766620481997336
1_38,"['0_20', '0_47']",2,inf,46.988,22.1501,0.01997439837767967
1_64,"['0_89', '0_0']",2,inf,43.1205,23.4716,0.015527098233212562
1_3,"['0_57', '0_55']",2,0.4000710944486824,26.7868,44.8942,0.02544632939941066
0_16,[],2,0.2549196154661033,42.7301,45.2431,0.017949538691589488
0_30,[],2,0.2403326622964833,27.5452,32.601,0.027854468871029037
1_66,"['0_30', '0_82']",2,0.23625614091544614,28.8161,24.541,0.0322668423314872
1_16,"['0_19', '0_59']",2,0.21392532716302504,27.032,28.124,0.02826928998887362
1_35,"['0_63', '0_55']",2,0.19374110826492796,37.2921,22.7152,0.033268350743435024
1_80,"['0_15', '0_15']",2,0.17535238477087267,40.7912,25.0106,0.01974075892928599
1_42,"['0_78', '0_73']",2,0.15368921838272628,33.6006,24.9177,0.024270411634146442
0_77,[],2,0.15342367763078985,28.1189,29.9416,0.02622664325812691
1_6,"['0_5', '0_41']",2,0.1499295956515313,35.4939,25.1708,0.022768307112993325
1_44,"['0_73', '0_87']",2,0.13356840420366817,29.8753,27.3218,0.026410260391899913
1_89,"['0_41', '0_22']",2,0.1279896876741688,31.9161,26.9982,0.027303219462925653
1_34,"['0_87', '0_36']",2,0.12250851378781674,30.5766,31.1573,0.02000782078003949
1_5,"['0_22', '0_27']",2,0.12199122242233605,35.4175,25.7308,0.02341962833792224
1_21,"['0_65', '0_45']",2,0.11841467704947908,39.6749,23.2841,0.02542518777584122
1_46,"['0_33', '0_49']",2,0.11394588722712379,30.5245,29.2411,0.023651631855105545
1_13,"['0_27', '0_19']",2,0.11186718351435111,42.5941,23.3454,0.01819997664295246
1_61,"['0_61', '0_85']",2,0.11166602263079686,37.51,24.0979,0.022066726428855588
1_62,"['0_88', '0_54']",2,0.10996896166028597,32.1949,27.6806,0.023921057367164766
