cand_id,parents,rank,distance,CO2 Equivalent Net Emissions,Adjusted cost of energy per GJ,Average Energy Change Percent
9_42,"['3_53', '5_9']",1,inf,70.6384,20.2781,0.008290056812950435
11_71,"['8_34', '8_34']",1,inf,55.8007,16.8535,0.018689659683762943
12_68,"['10_11', '10_11']",1,inf,70.8144,20.1831,0.00862197141878622
13_4,"['10_12', '10_12']",1,inf,18.9073,25.3027,0.028563373179960345
13_32,"['12_24', '12_40']",1,inf,42.6834,17.4354,0.046358270773742695
14_66,"['12_55', '13_74']",1,inf,29.3131,33.4586,0.01629238022286993
13_6,"['9_10', '9_10']",1,0.5122698614116076,20.1769,19.2772,0.03233674981102132
12_55,"['7_13', '9_43']",1,0.39637040564431286,28.517,31.6823,0.01661932201495318
13_58,"['12_24', '12_86']",1,0.3319810852828691,60.0865,32.4814,0.014127777129993597
14_36,"['13_74', '13_7']",1,0.30426972673373676,24.1941,27.0965,0.019577830379652845
14_14,"['13_76', '13_76']",1,0.21316716122438867,64.9295,22.1741,0.012011802581764245
14_41,"['13_58', '12_68']",1,0.19607532532096775,68.1071,24.7988,0.009748221132980628
14_5,"['13_76', '13_76']",1,0.17833986989860579,63.4719,21.6632,0.012211945059598897
14_19,"['13_20', '13_32']",1,0.16326424550131088,39.314,19.272,0.025383432828732417
14_81,"['13_4', '12_55']",1,0.1616806848685015,20.7428,26.6638,0.023948453636899104
14_64,"['13_6', '10_5']",1,0.15621437022593881,34.3369,22.9234,0.026576671526882856
14_43,"['13_4', '13_31']",1,0.1454245202111661,23.9622,25.508,0.021163712027008733
14_28,"['9_42', '13_76']",1,0.13841689394445247,69.6334,20.6328,0.009300227071804291
14_59,"['11_52', '13_6']",1,0.13441052387766397,32.277,23.6867,0.01941114929652527
14_26,"['13_7', '13_39']",1,0.12716372958625916,27.1221,24.1101,0.02051362495279559
14_3,"['13_7', '13_74']",1,0.11636102823679723,21.8396,25.0372,0.022694804221116773
14_9,"['13_8', '13_58']",1,0.1140107091596825,32.3908,22.9791,0.025807879238610394
14_67,"['13_74', '13_89']",1,0.1091372563550011,47.3963,21.2755,0.015151603840008562
