cand_id,parents,rank,distance,CO2 Equivalent Net Emissions,Adjusted cost of energy per GJ,Average Energy Change Percent
9_42,"['3_53', '5_9']",1,inf,70.6384,20.2781,0.008290056812950435
49_0,"['46_38', '46_38']",1,inf,71.1315,20.0543,0.008881611891176394
67_3,"['48_88', '48_88']",1,inf,17.654,24.8074,0.02809701427857475
67_10,"['66_37', '66_83']",1,inf,51.8269,16.4036,0.0336054011961943
69_66,"['67_10', '61_80']",1,inf,47.4386,17.0034,0.11736627947452734
69_89,"['67_29', '67_29']",1,inf,37.5281,39.4554,0.014368245226745945
68_75,"['66_45', '66_45']",1,0.497502434697807,43.9211,19.1222,0.05329071776322504
61_80,"['59_78', '59_78']",1,0.4684859834681725,48.2228,17.0309,0.09707496095168867
68_58,"['67_29', '67_89']",1,0.36765747435440216,45.295,34.7986,0.01248526001083579
69_71,"['67_10', '68_1']",1,0.2442299507845334,47.0239,18.1507,0.04614807630024333
67_29,"['66_63', '65_5']",1,0.23883188390965926,36.7342,39.0331,0.014575024169939388
69_14,"['61_80', '61_80']",1,0.22607865705148572,48.1158,16.9898,0.09820536443044289
69_16,"['67_7', '67_29']",1,0.20414820999241087,30.5353,31.6459,0.01587044984906403
69_57,"['67_3', '68_6']",1,0.1520606553877711,22.6355,30.4997,0.021345468169346255
69_1,"['68_49', '67_10']",1,0.14471771409335082,60.2697,17.908,0.014731910814978202
69_87,"['68_71', '67_29']",1,0.13145307475466453,56.99,20.8033,0.011020350343552626
69_35,"['68_13', '9_42']",1,0.1305209809595748,64.3132,19.4528,0.013962875372650884
69_17,"['68_49', '68_76']",1,0.1282807041043028,67.0828,20.445,0.009925771709424814
69_41,"['67_29', '67_7']",1,0.12540179305022145,25.7337,27.4584,0.01925652347972359
68_24,"['67_89', '41_58']",1,0.12045719793619153,38.3861,29.0422,0.015168435431085873
69_33,"['68_1', '67_29']",1,0.1195234174090536,29.3016,26.4102,0.018573986019918238
69_75,"['67_10', '68_58']",1,0.10827676109308045,43.3912,24.3576,0.016815076085740312
69_39,"['68_71', '49_0']",1,0.10617163410603221,33.7919,22.415,0.026023212822309877
69_44,"['68_6', '67_7']",1,0.10068115105350761,21.8261,27.8107,0.021708642704426302
69_82,"['68_88', '68_88']",1,0.10023365490936954,34.1209,22.7106,0.018316112922700793
69_77,"['67_3', '68_55']",1,0.09766462727772528,31.2682,25.1894,0.023076101779959873
69_73,"['68_6', '67_29']",1,0.0970572547330624,29.1705,31.2251,0.018303812485421952
69_27,"['67_10', '68_13']",1,0.09519244984878636,45.0393,18.4537,0.032010472498422544
69_53,"['67_10', '68_49']",1,0.0866191338627333,49.8403,20.7324,0.021234811210784698
69_88,"['49_0', '9_42']",1,0.08576909836680395,70.5362,20.2761,0.009716641502847175
69_9,"['68_16', '68_20']",1,0.08569151302464886,20.3917,27.2315,0.02287666248037135
69_70,"['68_21', '68_20']",1,0.0850439517923946,31.6356,31.1502,0.017318275727594482
69_21,"['68_21', '67_3']",1,0.08418880886147045,18.6973,21.6291,0.027326879885143446
69_79,"['68_71', '68_58']",1,0.0818546194027987,53.6902,21.34,0.011909982249669033
69_61,"['67_3', '68_56']",1,0.08093093361672499,20.0018,28.5871,0.023701197684701535
69_28,"['61_80', '49_0']",1,0.07896979347989873,59.4628,19.106,0.01529570006900854
69_74,"['68_24', '68_6']",1,0.07727001335226882,35.1831,28.7874,0.016643165920972508
69_24,"['68_88', '68_71']",1,0.07695729424359735,53.8422,20.3939,0.013734780413180386
69_62,"['68_49', '67_10']",1,0.07167586296317847,65.0017,18.7191,0.013924295375777745
69_0,"['68_58', '68_13']",1,0.06978547086361517,39.7211,24.6707,0.01728714054032331
69_3,"['68_56', '68_63']",1,0.06744128517095102,24.8353,31.1574,0.01913946747758294
69_51,"['49_0', '68_20']",1,0.06517691782005489,41.3074,20.4365,0.0224100171878528
69_36,"['68_6', '68_24']",1,0.06498419123088635,49.0501,20.9205,0.01301008846652865
69_67,"['68_58', '68_75']",1,0.05933035087125018,44.2236,21.8304,0.01706258566214779
69_81,"['68_24', '68_63']",1,0.05626476432833528,42.5154,24.512,0.014098833574669073
69_4,"['68_56', '68_55']",1,0.045251371181261296,36.9737,22.6077,0.024044144412258977
69_65,"['68_9', '66_45']",1,0.032591309993233744,47.4725,18.8639,0.023826195744781464
68_88,"['41_58', '66_45']",1,0.01298013470598364,33.9007,22.6516,0.018548823909130385
69_5,"['66_45', '67_10']",2,inf,47.8886,19.3631,0.04169422438454401
69_23,"['67_29', '68_1']",2,inf,19.5601,26.7106,0.032826660842432166
69_50,"['68_56', '68_88']",2,inf,29.4195,33.2571,0.02105744884865177
69_80,"['68_49', '67_10']",2,inf,63.5181,20.8232,0.013656597125175382
69_26,"['49_0', '67_3']",2,0.5168245714008983,30.3303,24.8836,0.033197808494813255
69_40,"['67_10', '68_58']",2,0.42834154308451305,24.9412,29.8763,0.02456142296106818
69_45,"['61_80', '68_21']",2,0.38432996404922026,42.0598,21.0218,0.04148529425508723
69_63,"['67_3', '49_0']",2,0.3616757610229931,39.053,25.3103,0.020145433160662512
69_54,"['68_75', '9_42']",2,0.296754578605571,56.0929,19.599,0.031139299784584067
69_30,"['9_42', '68_24']",2,0.27810739046648175,54.7647,20.2459,0.028531797659848486
69_38,"['61_80', '68_24']",2,0.25781300941074836,46.9284,22.7318,0.018124784309573184
69_78,"['68_63', '68_55']",2,0.25728459880078214,31.4867,26.5737,0.025013966949191734
69_37,"['49_0', '67_7']",2,0.2542109753930098,50.3495,21.6444,0.02067255544775972
69_86,"['68_20', '68_76']",2,0.22586196377741913,27.7958,26.553,0.027509834666701254
69_72,"['9_42', '68_75']",2,0.20880085214070557,54.7675,21.5218,0.016661613405534768
69_46,"['61_80', '9_42']",2,0.1990603392762707,59.3543,21.0235,0.02125871013059692
69_64,"['49_0', '68_24']",2,0.18534071239023048,39.7702,29.0209,0.01765755679938913
69_6,"['68_9', '68_24']",2,0.18349423620299277,44.5494,22.4311,0.021652402822159526
69_84,"['67_3', '68_75']",2,0.1830858988158917,22.7718,27.8058,0.032145043246524375
69_43,"['67_29', '9_42']",2,0.18281058654962545,45.4336,22.4285,0.019013140297742537
69_7,"['67_29', '68_1']",2,0.15791066205997153,19.5852,28.4166,0.032578497976862145
69_49,"['68_63', '68_1']",2,0.15737278492753298,23.7336,27.6604,0.026680908178137737
69_52,"['68_29', '68_77']",2,0.15696260423334876,41.6096,21.1458,0.023692977107080657
69_18,"['68_58', '68_21']",2,0.13088681929336426,23.9058,28.1798,0.025893461985688898
69_22,"['9_42', '68_24']",2,0.09984358355324445,47.7495,20.6592,0.028299199069436447
69_48,"['68_88', '68_31']",2,0.08268179683129556,40.4704,22.7053,0.024033945834995758
69_11,"['68_71', '68_49']",2,0.07620472686240885,40.288,24.9684,0.02737244796346363
69_20,"['68_55', '61_80']",3,inf,49.646,19.5359,0.07219590414237843
69_55,"['67_3', '68_13']",3,inf,28.7521,35.0367,0.024777971578254215
69_58,"['68_49', '67_10']",3,inf,64.539,24.0671,0.014301573009988258
69_59,"['67_3', '68_75']",3,inf,22.9985,33.3159,0.03300235433791111
69_25,"['68_75', '68_75']",3,0.6793015469856347,43.152,22.577,0.0461425737139393
69_19,"['49_0', '68_71']",3,0.5320801040055052,34.087,25.3521,0.039759614228977724
69_2,"['68_58', '68_75']",3,0.3992632391238085,27.0251,29.9822,0.026463224522059663
69_31,"['49_0', '68_21']",3,0.39676836549787575,55.4086,22.1349,0.017273589114977724
69_83,"['61_80', '68_58']",3,0.3778716619258373,51.1605,31.5843,0.019039050315491975
69_29,"['9_42', '61_80']",3,0.35848065336237406,63.5694,21.7168,0.015086538395539454
69_68,"['49_0', '68_29']",3,0.35643626448833543,39.1332,28.6308,0.03745898726605381
69_76,"['68_9', '68_71']",3,0.27054454705971553,39.4912,27.3972,0.02463029550721046
69_69,"['9_42', '67_3']",3,0.2274644123727214,46.5144,23.1055,0.02030487324455906
69_85,"['68_75', '68_24']",3,0.2212167069386375,40.6051,25.3482,0.023279221211492125
69_60,"['68_6', '9_42']",3,0.21955815541748605,44.1916,22.1784,0.02884324728969446
69_34,"['67_3', '49_0']",3,0.21448566761016824,50.8206,20.7809,0.03631050437323145
69_13,"['68_29', '68_49']",3,0.12670912417528535,43.2706,23.3842,0.03433418338422144
69_10,"['68_58', '68_55']",3,0.09504650231742262,40.5098,23.0289,0.0352977161875958
69_8,"['9_42', '68_1']",4,inf,47.7591,24.5408,0.06753222132563005
69_15,"['68_9', '68_75']",4,inf,42.1172,25.6888,0.028835544084334367
69_32,"['61_80', '68_56']",4,inf,48.8244,24.6514,0.020633506144151707
69_42,"['68_24', '9_42']",4,inf,53.9505,22.5294,0.06336979710784997
69_47,"['9_42', '61_80']",5,inf,59.6647,34.42,0.03699181072852698
69_56,"['68_55', '68_29']",5,inf,57.8774,35.0242,0.021054705290592224
69_12,"['9_42', '61_80']",6,inf,58.3084,37.6294,0.022768795487473317
