cand_id,parents,rank,distance,CO2 Equivalent Net Emissions,Adjusted cost of energy per GJ,Average Energy Change Percent
3_53,"['0_1', '0_1']",1,inf,70.6374,20.2793,0.008291450491063213
5_9,"['3_53', '3_53']",1,inf,70.6374,20.2793,0.008291450491063213
5_22,"['4_7', '2_48']",1,inf,24.5364,22.8073,0.030145855128813303
6_7,"['5_79', '5_24']",1,inf,22.4111,34.5567,0.023239906064348177
7_4,"['6_45', '0_98']",1,inf,55.3286,17.0187,0.01863128368094119
7_13,"['6_89', '6_16']",1,inf,19.0674,27.6038,0.0262640515761897
6_65,"['0_64', '0_64']",1,0.4268943536991404,58.2693,18.4521,0.018629944745756317
7_11,"['6_12', '6_56']",1,0.325614054429352,66.8275,21.481,0.013091982074746888
7_27,"['6_72', '4_3']",1,0.24811999514914648,42.3246,31.9069,0.014253295344247954
7_70,"['6_79', '5_22']",1,0.24685646241279702,22.8332,23.4909,0.026989607087157332
6_79,"['4_43', '5_70']",1,0.21978969748577384,47.0107,23.3485,0.011218433684086065
7_32,"['6_56', '6_12']",1,0.21402256067582306,67.5504,20.6641,0.011720523410137143
7_43,"['4_3', '6_78']",1,0.2139090700104358,36.4242,24.5621,0.015807118099340847
7_67,"['5_22', '4_3']",1,0.20018671544179645,31.4828,29.6584,0.0175237599282036
7_69,"['6_7', '4_3']",1,0.19885206212546974,24.3728,25.645,0.02083790148306917
6_56,"['5_9', '0_1']",1,0.19690021239561734,70.5943,20.3555,0.008300151232489662
7_48,"['5_79', '6_89']",1,0.1952924194484241,27.2445,31.4128,0.020256452847121402
7_44,"['6_89', '6_89']",1,0.1936256950676059,19.7934,28.3824,0.024636326068543067
6_12,"['0_1', '0_64']",1,0.1793566565413237,54.3067,17.2581,0.026130961698017676
7_55,"['6_89', '6_45']",1,0.17047724764521424,51.0731,21.973,0.013789436189713695
7_30,"['6_17', '6_7']",1,0.15353229633638432,22.9717,27.0579,0.02448402678399674
7_41,"['6_78', '5_79']",1,0.15132803971947223,43.0706,24.8622,0.01473056522547601
7_46,"['6_33', '6_7']",1,0.14146138899708488,23.2085,25.465,0.02245952442680092
7_75,"['6_76', '6_74']",1,0.14108852744440967,38.4145,20.512,0.0195293363575262
7_74,"['4_3', '3_53']",1,0.13190019629879257,31.2642,28.0913,0.018655127465014357
7_89,"['6_72', '6_79']",1,0.12114105306701912,34.3881,27.0894,0.017505355601805907
7_50,"['5_22', '6_12']",1,0.1154128521281543,34.9486,24.3721,0.02541561417222408
7_81,"['3_53', '5_9']",1,0.1054041572193322,70.618,20.2791,0.008291489353771922
7_23,"['6_72', '6_78']",1,0.10170535122231508,51.3006,20.4306,0.013645512167056197
7_7,"['6_7', '6_79']",1,0.10067183536609839,40.8242,22.8656,0.017707974519302495
7_53,"['4_3', '6_0']",1,0.09933473401659607,41.4584,21.6736,0.017939301461579547
7_88,"['6_89', '0_98']",1,0.09123225137039932,47.0319,20.3272,0.019582926875877597
4_3,"['3_70', '2_48']",1,0.08394426706169134,45.4158,31.5087,0.013749335222231523
