cand_id,parents,rank,distance,CO2 Equivalent Net Emissions,Adjusted cost of energy per GJ,Average Energy Change Percent
9_42,"['3_53', '5_9']",1,inf,70.6384,20.2781,0.008290056812950435
41_58,"['40_71', '40_88']",1,inf,55.1286,16.6299,0.018078039371750333
48_88,"['35_88', '35_88']",1,inf,17.658,24.774,0.028071348892599775
49_0,"['46_38', '46_38']",1,inf,71.1315,20.0543,0.008881611891176394
51_16,"['50_83', '50_0']",1,inf,38.8753,48.4111,0.01375936172510821
52_46,"['51_29', '51_40']",1,inf,48.4236,17.7544,0.08288034781079402
51_29,"['50_44', '50_35']",1,0.48464748593085627,44.1691,18.3915,0.07388483616878709
52_47,"['51_86', '51_40']",1,0.39172829249967117,46.802,18.1687,0.04939478948130833
51_40,"['50_44', '50_16']",1,0.38049545254911,49.6025,17.3406,0.04829729554321309
52_30,"['48_54', '51_16']",1,0.3406848850451952,31.1259,38.8584,0.015236812458947379
52_49,"['51_1', '50_70']",1,0.29439532902837334,60.5336,18.5019,0.01746657286940719
52_21,"['51_47', '50_70']",1,0.289369256749058,70.4767,19.2405,0.011130024087450566
52_2,"['51_18', '42_77']",1,0.15191816160768457,29.269,36.7205,0.015680073375556772
52_39,"['48_54', '48_88']",1,0.14041427255995348,21.3897,28.9167,0.022021704955338416
52_60,"['48_88', '41_58']",1,0.1296831098901061,51.5913,27.0581,0.01362192502658908
52_64,"['51_18', '48_54']",1,0.1240250997296885,24.0703,32.3461,0.018628833471115363
52_43,"['51_18', '51_84']",1,0.12141136301891592,25.8326,33.8215,0.017976386693874587
52_34,"['51_18', '51_18']",1,0.11983380767769562,27.4287,35.3117,0.01739949523855584
48_54,"['42_77', '47_64']",1,0.10226214109009947,30.3522,38.5233,0.015474064689870058
52_11,"['42_77', '51_41']",1,0.09963654970715795,25.1009,26.7599,0.02458256977472343
52_22,"['51_84', '51_16']",1,0.08857136045113653,29.5679,30.8005,0.017596914904693343
52_40,"['51_34', '48_88']",1,0.08422536303001746,18.4811,26.0053,0.026572484663254157
52_8,"['51_34', '51_16']",1,0.08217552579646084,20.3962,28.2473,0.023431181264632304
52_31,"['51_84', '50_70']",1,0.08007665930276356,44.3546,24.3458,0.01652360846301506
52_88,"['51_64', '51_41']",1,0.07525969827447251,39.2483,22.5741,0.01916727434310646
52_80,"['51_29', '51_18']",1,0.07516876224899598,46.8997,21.4733,0.017203889337653478
52_42,"['48_54', '51_40']",1,0.07419754510174174,38.7971,23.3264,0.02067717937176337
52_71,"['51_86', '51_22']",1,0.07128911252558862,31.7834,25.7809,0.02305490559081318
52_44,"['51_84', '42_77']",1,0.06933872966298564,22.8149,31.5422,0.020031717261883242
52_14,"['51_22', '51_16']",1,0.06916281619289591,37.641,31.1297,0.015034414542061825
52_3,"['51_9', '48_54']",1,0.06760380502129955,40.9765,27.5091,0.015243206625680114
52_45,"['51_22', '51_18']",1,0.0663567998413516,41.9778,30.8706,0.013552996678897951
52_52,"['51_18', '9_42']",1,0.062941696523524,34.4097,18.6797,0.027198686330982623
52_50,"['48_54', '49_0']",1,0.06192477011069814,36.5493,22.1705,0.022926345811151626
52_24,"['48_88', '51_84']",1,0.05993718744535763,22.7563,27.9351,0.021000480402427184
52_63,"['42_77', '51_22']",1,0.05965651705343091,27.6004,28.3063,0.019656636667295408
52_33,"['51_16', '51_87']",1,0.05920125210501685,34.5216,25.976,0.022328040841664756
52_78,"['48_88', '48_88']",1,0.0587743357519147,17.6908,24.8646,0.027969695621371898
52_67,"['51_21', '51_87']",1,0.05817508485654253,33.3116,22.1682,0.02338148952460645
52_57,"['51_22', '51_40']",1,0.05771726826692132,41.7971,20.5828,0.020431551940653433
52_26,"['50_70', '51_1']",1,0.05649795760014101,48.2976,17.8918,0.025933949284659672
52_81,"['51_40', '51_22']",1,0.05496889586034283,43.0051,18.5417,0.026602767080319247
52_10,"['51_22', '41_58']",1,0.048572494572086705,47.5261,20.127,0.014678605626804694
52_6,"['51_18', '50_70']",1,0.04842130503327326,36.6289,22.9336,0.02092981574624789
52_41,"['51_34', '51_22']",1,0.04571356927606298,26.2585,27.6547,0.019832197937552493
52_51,"['51_9', '51_29']",1,0.04511353911604993,45.137,20.3497,0.019520516978309237
52_35,"['49_0', '49_0']",1,0.04165240270101447,71.0476,20.1085,0.009288987903257342
52_58,"['51_37', '51_40']",1,0.038520378402242116,32.7417,27.5907,0.020316409055664068
52_84,"['51_21', '51_86']",1,0.029350331242296017,44.923,20.3878,0.01845445579147872
52_61,"['9_42', '9_42']",1,0.01320755687408945,70.6375,20.2793,0.008291431799098541
52_5,"['51_9', '41_58']",2,inf,47.8829,22.1981,0.015226058728580627
52_7,"['51_16', '48_54']",2,inf,29.3367,37.4132,0.01582865051814884
52_12,"['51_87', '49_0']",2,inf,60.3523,19.4767,0.019858695809494148
52_17,"['51_87', '51_87']",2,inf,48.6484,18.264,0.05851451786697886
52_55,"['50_70', '41_58']",2,inf,57.6828,17.9363,0.02418653607995266
52_86,"['48_88', '48_88']",2,inf,17.8827,25.1433,0.028060275349560067
52_72,"['51_87', '51_87']",2,0.7195376519737171,48.8057,18.168,0.05565114253985548
52_29,"['51_3', '51_86']",2,0.6552214187063296,37.7586,22.4773,0.033626301220398246
52_9,"['48_54', '51_84']",2,0.49699981376599117,25.1423,33.1676,0.018888501366785278
52_37,"['51_37', '51_22']",2,0.4495421472817147,23.2563,28.0334,0.02150755281161339
52_73,"['50_70', '42_77']",2,0.3408876841536146,41.9791,31.9305,0.01895977404808663
52_65,"['51_22', '50_70']",2,0.2867961000624539,54.0749,21.1505,0.020319433904947004
52_62,"['51_21', '51_40']",2,0.2474486129868957,35.8761,24.6989,0.026046114474607324
52_59,"['49_0', '48_54']",2,0.22565194318822848,34.0937,26.9651,0.023961948490542572
52_68,"['51_1', '51_1']",2,0.20803743576192724,42.5218,19.0097,0.030549403033134016
52_23,"['51_9', '51_29']",2,0.15448753310267133,44.2798,20.2656,0.029661032187969495
52_74,"['41_58', '51_87']",2,0.14412068500598366,38.5162,23.4039,0.02365870369499139
52_1,"['51_16', '49_0']",2,0.14056383502950096,46.2856,20.4023,0.02089238234231543
52_16,"['51_37', '51_46']",2,0.1402365252440128,39.0766,26.7479,0.021118891206696997
52_69,"['51_18', '50_70']",2,0.13533721813831592,44.6225,21.1484,0.02214343635594329
52_20,"['51_16', '51_87']",2,0.1316104857234054,39.896,22.9747,0.019557539739538415
52_79,"['41_58', '51_64']",2,0.07336739579576752,37.0095,23.3051,0.02394099073529073
51_87,"['50_68', '50_16']",3,inf,48.808,18.2465,0.05872789710095409
52_19,"['51_34', '48_54']",3,inf,34.5317,48.5052,0.019126033632674566
52_25,"['49_0', '51_9']",3,inf,55.7308,22.8954,0.016609161644851735
52_32,"['51_86', '51_37']",3,inf,21.1468,28.5205,0.030613266373061356
52_54,"['51_16', '51_87']",3,0.611045830207491,45.0992,41.5737,0.02037718966073279
52_0,"['51_34', '49_0']",3,0.5471706065825326,31.3016,26.1268,0.039862108787867855
52_70,"['48_88', '51_12']",3,0.44440062979347916,36.4562,34.7902,0.021440142786942035
52_76,"['9_42', '51_29']",3,0.43823506001059714,48.0792,22.3772,0.04913892545651991
52_77,"['51_46', '51_1']",3,0.4362313224681983,51.2003,21.6708,0.04272713950253456
52_38,"['51_87', '51_16']",3,0.3928482620708146,26.9543,29.8306,0.023070973160297003
51_84,"['48_88', '42_77']",3,0.36801527541976725,24.5296,32.6791,0.02163892682833921
52_66,"['41_58', '51_1']",3,0.2548341285362697,42.6012,24.2215,0.02547446642920596
52_27,"['41_58', '51_9']",3,0.20788212702669712,51.6981,22.6249,0.0172759457541195
52_82,"['51_41', '51_64']",3,0.19927506192015748,47.8809,28.0498,0.022964176492227935
52_87,"['9_42', '48_54']",3,0.19806161969414138,38.6988,24.2688,0.028596909153643456
52_28,"['48_88', '51_40']",3,0.18850476172433261,39.9004,23.161,0.04003491983982732
52_89,"['51_29', '48_88']",3,0.14062587947331426,39.8589,24.8915,0.026874775937059982
52_83,"['51_41', '51_64']",3,0.12189515494148695,44.3241,22.9752,0.027347809281070532
52_4,"['51_46', '51_16']",4,inf,33.7687,53.4697,0.02430160985985264
52_36,"['51_34', '51_64']",4,inf,25.7469,40.7752,0.032445025280954325
52_56,"['51_29', '51_46']",4,inf,51.3289,19.1762,0.08784867922842997
52_85,"['41_58', '49_0']",4,inf,55.4007,22.6371,0.018634720215648767
52_53,"['51_29', '51_18']",4,1.6285128223968266,38.9273,24.845,0.034078940906270005
52_18,"['51_87', '48_88']",4,0.5906866832220082,30.4626,31.8942,0.028954351877491437
52_13,"['48_88', '51_40']",4,0.415013222710342,27.929,31.2594,0.032349552778272145
52_15,"['48_88', '51_47']",4,0.2835686545509256,54.3812,23.1706,0.018852987718036583
52_48,"['51_24', '9_42']",5,inf,43.5056,42.4179,0.08671004470300213
52_75,"['51_37', '9_42']",5,inf,52.9768,41.7257,0.02977655143831514
