cand_id,parents,rank,distance,CO2 Equivalent Net Emissions,Adjusted cost of energy per GJ,Average Energy Change Percent
9_42,"['3_53', '5_9']",1,inf,70.6384,20.2781,0.008290056812950435
14_66,"['12_55', '13_74']",1,inf,29.3131,33.4586,0.01629238022286993
15_50,"['14_66', '13_4']",1,inf,18.1025,27.4779,0.024833993578875946
17_45,"['11_71', '11_71']",1,inf,55.8248,16.8031,0.018498554293643887
19_88,"['12_68', '12_68']",1,inf,70.8369,20.153,0.008897813102445154
21_16,"['20_21', '15_50']",1,inf,18.2966,22.5264,0.029049773956243755
20_55,"['19_43', '19_63']",1,0.5040641467487638,61.3178,21.0607,0.011810249617318205
21_27,"['19_88', '19_4']",1,0.3565452658819962,69.6503,22.3004,0.009446762300758613
21_5,"['20_79', '20_18']",1,0.23751418213924297,56.2273,19.6668,0.01323369704579054
21_69,"['20_18', '17_45']",1,0.2280961218032525,47.5683,18.5267,0.020574622557917616
21_74,"['20_78', '20_18']",1,0.22120251432619345,33.6034,25.2377,0.015646007141548197
20_18,"['19_47', '19_51']",1,0.2180701810203496,30.0464,32.0035,0.016545998034438195
21_2,"['20_45', '20_23']",1,0.2130037023789857,26.0441,30.5573,0.01943291217015457
21_46,"['20_55', '20_3']",1,0.17453247746438566,51.2957,22.7664,0.015634345431313205
21_33,"['20_79', '20_16']",1,0.17227219174633368,26.2452,23.7808,0.02276774261616885
21_84,"['14_66', '15_50']",1,0.17215502367088187,20.1994,27.3828,0.026121693980773304
21_15,"['20_11', '20_7']",1,0.1651689049377696,37.6525,24.3804,0.019769664105173192
21_65,"['20_78', '14_66']",1,0.16318825958614175,38.3757,29.4815,0.014805741366760895
21_35,"['20_35', '15_50']",1,0.16315417005546265,24.1638,27.6888,0.02063870139466761
21_21,"['20_33', '20_18']",1,0.16058845971440205,26.0472,28.9886,0.017752254279999446
21_49,"['15_50', '20_21']",1,0.15647717099133263,18.2762,26.9802,0.02791603360126128
21_66,"['20_67', '20_21']",1,0.1542419819368639,20.97,21.5791,0.027174162128116047
21_56,"['17_45', '19_88']",1,0.14550212117839392,54.6227,19.0619,0.01859792081334961
21_43,"['17_45', '20_18']",1,0.1320178832750297,39.3862,22.6414,0.016729009049677383
21_30,"['20_78', '20_18']",1,0.11915596236576742,42.3377,26.1994,0.015257965527046152
21_63,"['20_3', '20_48']",1,0.11491438509251614,45.9408,21.8684,0.018115731697836583
21_40,"['17_45', '20_85']",1,0.11049973632452316,50.0121,19.4246,0.019516696812640174
20_45,"['19_82', '15_50']",1,0.10883806638003288,21.7816,29.1874,0.021692890650724966
21_20,"['20_11', '17_45']",1,0.107320502940672,45.0971,20.4614,0.019825902446398983
21_28,"['20_10', '17_45']",1,0.10341931908539022,47.1755,19.2738,0.020968325310933348
21_55,"['20_78', '20_16']",1,0.10048373267356159,23.0853,23.8048,0.022270366131250968
21_73,"['20_78', '20_23']",1,0.09155126610764788,30.9003,27.4503,0.018804987498181613
21_58,"['20_76', '20_33']",1,0.08939926509020979,44.0188,24.241,0.01426018959405424
21_19,"['20_23', '20_18']",1,0.08646618726015716,27.2501,25.9598,0.01897969643846099
21_76,"['20_33', '20_76']",1,0.08445526651215532,43.051,25.4041,0.013670680966239579
21_6,"['20_33', '20_48']",1,0.07884025539641847,41.82,24.0698,0.016578396603398198
21_81,"['17_45', '15_50']",1,0.06822327069945808,27.8576,25.7585,0.019824561455848228
21_29,"['20_23', '20_85']",1,0.06660216469603722,20.7631,27.2395,0.021780692527234746
21_79,"['20_55', '20_35']",1,0.06030646067278794,45.2951,24.0069,0.014142454485171626
21_9,"['20_76', '20_48']",1,0.044389632469365226,42.768,22.5972,0.022647101157471625
20_23,"['19_89', '14_66']",1,0.04342082010489238,26.2889,25.5202,0.02062903241787603
20_11,"['19_47', '9_42']",2,inf,47.7912,19.1182,0.03357501902329998
