cand_id,parents,rank,distance,CO2 Equivalent Net Emissions,Adjusted cost of energy per GJ,Average Energy Change Percent
9_42,"['3_53', '5_9']",1,inf,70.6384,20.2781,0.008290056812950435
84_0,"['83_79', '83_79']",1,inf,16.9341,24.5997,0.03663997715247556
92_51,"['91_11', '91_11']",1,inf,71.0541,20.1041,0.008737407672577545
93_17,"['77_83', '77_83']",1,inf,53.0907,16.324,0.022828586151890314
94_37,"['91_20', '91_20']",1,inf,43.2908,17.5551,0.06023133399940099
95_50,"['93_1', '94_4']",1,inf,35.9011,44.3865,0.01462637418458961
95_27,"['94_76', '91_20']",1,0.35130825602157884,46.1576,17.1488,0.055216466016672086
95_68,"['94_28', '94_27']",1,0.3128591217486576,33.7363,39.9483,0.015451384740191356
94_1,"['93_65', '91_20']",1,0.2973365281392776,44.6863,17.4153,0.04364068748933445
95_86,"['93_17', '92_51']",1,0.26156941275137835,66.7384,19.3494,0.012246648853536265
95_69,"['94_83', '94_27']",1,0.25054819605867895,28.5097,35.7762,0.01714000020090251
95_41,"['94_72', '9_42']",1,0.2340223423626649,58.8385,21.0485,0.01640924672022655
95_10,"['94_4', '93_1']",1,0.16997560184257035,38.4934,41.9283,0.014161064483120591
95_44,"['93_17', '9_42']",1,0.1695498459000173,68.0339,21.434,0.011016436811363522
95_22,"['94_28', '93_22']",1,0.16732918688922704,29.8425,31.0803,0.01761624557489067
95_21,"['94_55', '93_17']",1,0.1502757367888637,50.4901,16.7992,0.034775825758242465
95_80,"['94_1', '94_37']",1,0.148381487153963,43.0427,18.1115,0.04089560139584821
95_34,"['94_39', '94_22']",1,0.14364395640069225,24.1634,29.5692,0.019935077954442982
95_47,"['94_28', '93_1']",1,0.14129225280114566,20.8563,27.5354,0.02168443881566476
95_30,"['94_83', '94_27']",1,0.13378105726909215,27.3638,32.6015,0.018449496026444596
93_88,"['90_37', '84_0']",1,0.13226861605677057,17.8766,41.2745,0.032568787429054426
95_70,"['94_76', '94_16']",1,0.1284340502159925,55.1924,19.4932,0.018333578427544538
91_20,"['87_78', '89_63']",1,0.12165262997602322,43.4823,17.6024,0.05996020750983584
95_36,"['84_0', '93_17']",1,0.11503113109551222,40.8454,22.0436,0.027844861188366144
94_27,"['93_1', '92_16']",1,0.11365713420050164,28.5233,33.9846,0.016753570456367724
95_43,"['93_22', '94_72']",1,0.10902082907864803,19.8522,26.4013,0.023845855480667096
93_1,"['92_16', '92_62']",1,0.10855660960183637,35.6792,43.9543,0.014721521504397123
95_45,"['93_22', '94_27']",1,0.1026672082072289,22.1138,29.7995,0.02084968612407553
95_49,"['94_87', '94_37']",1,0.10139766783590555,46.9321,17.4583,0.03725167733809383
95_8,"['84_0', '94_27']",1,0.09703389380727374,18.244,23.5517,0.030048321380664555
95_9,"['93_1', '93_17']",1,0.0884804635314571,38.2608,30.4184,0.019314126805769573
95_61,"['94_37', '94_27']",1,0.08731554539626357,34.6431,24.3844,0.026883115673648508
