cand_id,parents,rank,distance,CO2 Equivalent Net Emissions,Adjusted cost of energy per GJ,Average Energy Change Percent
9_42,"['3_53', '5_9']",1,inf,70.6384,20.2781,0.008290056812950435
15_50,"['14_66', '13_4']",1,inf,18.1025,27.4779,0.024833993578875946
30_87,"['26_25', '26_25']",1,inf,71.1308,20.0572,0.008891368610308642
31_31,"['30_10', '29_44']",1,inf,40.5851,40.8862,0.013813111536759144
31_63,"['29_14', '30_75']",1,inf,46.0263,18.6274,0.0582706220278194
32_36,"['17_45', '17_45']",1,inf,55.9848,16.7096,0.01842485698455549
33_44,"['15_50', '31_63']",1,0.6628244505519468,35.5415,21.7766,0.02831862781933795
33_39,"['32_50', '31_55']",1,0.320987595649095,33.5806,35.281,0.015011620897826225
33_17,"['31_63', '9_42']",1,0.1954231718438651,62.988,19.4764,0.014177534214326297
33_62,"['32_59', '32_86']",1,0.1683596979317634,23.1595,26.2698,0.021209760956496574
33_77,"['32_5', '32_50']",1,0.1582538565279228,27.5303,27.6993,0.017019077844081684
33_16,"['32_87', '32_5']",1,0.15360256972431463,56.8746,22.5407,0.01126296740567254
33_48,"['32_86', '32_62']",1,0.13964230012806989,26.3299,33.4138,0.01800144152310776
33_86,"['32_45', '32_5']",1,0.13830991429113276,31.2197,34.0973,0.015953363421069226
32_87,"['31_55', '31_81']",1,0.13527622646735726,51.827,22.7512,0.010856568096342929
33_82,"['31_55', '32_36']",1,0.13123534232952072,36.3403,23.3817,0.01629460117542413
33_76,"['32_61', '9_42']",1,0.1277374616018389,55.0839,19.1183,0.02724571693866831
33_63,"['15_50', '31_55']",1,0.12601704480462095,20.5507,28.309,0.022031111699653414
33_69,"['32_59', '32_87']",1,0.12559517751628047,25.6507,31.5729,0.018559053039608607
33_79,"['32_65', '32_5']",1,0.11910128564597328,44.3599,29.673,0.01442842970702875
33_80,"['32_78', '32_87']",1,0.11742200897930886,47.1407,24.6123,0.012607473375617396
33_25,"['32_63', '9_42']",1,0.11626169733223225,66.6565,19.7909,0.012564140265281448
33_78,"['31_31', '32_85']",1,0.11581551507323572,43.23,34.6111,0.014592552389672277
33_30,"['32_50', '32_87']",1,0.11429388741646068,25.1914,31.2879,0.01923421110525917
33_12,"['32_86', '31_31']",1,0.09790456424017403,26.4616,30.3638,0.018015463029199895
32_15,"['9_42', '31_63']",1,0.09450466014567853,65.8002,19.039,0.014227232974938659
33_84,"['32_59', '31_63']",1,0.09250201638403398,35.0819,23.0095,0.023959153926693406
33_70,"['32_50', '32_86']",1,0.08795134867094691,19.9019,27.2721,0.023041305766795188
33_51,"['32_74', '32_74']",1,0.08731535908512478,20.8424,23.947,0.025646704283160043
33_10,"['32_5', '32_85']",1,0.08471025221895186,31.5391,35.1737,0.015486994399889946
33_43,"['32_52', '32_61']",1,0.07907437860381127,41.1981,21.9914,0.022925823805487626
33_9,"['32_29', '32_52']",1,0.07390211906243076,39.3137,19.3359,0.025898220995851547
33_29,"['9_42', '32_52']",1,0.0689976659624876,49.5798,19.3299,0.026454453908085485
33_74,"['15_50', '32_65']",1,0.06375969704346023,22.6375,27.3054,0.021039183129839715
33_33,"['32_87', '32_85']",1,0.06261505402041453,51.4549,22.1419,0.011444505726249835
33_71,"['31_31', '32_87']",1,0.061921333860545484,45.1174,24.2573,0.01331813814370264
33_68,"['15_50', '32_62']",1,0.059745428279734517,19.1844,24.3827,0.026168644132439987
33_47,"['32_62', '9_42']",1,0.04897970461768177,48.3987,20.3155,0.021548142831099536
33_4,"['31_63', '32_62']",1,0.04699764017932484,49.4161,20.8777,0.01942391828224343
33_20,"['32_5', '32_87']",1,0.04662117293906951,48.4924,22.1449,0.012011496154227098
33_41,"['32_62', '31_66']",1,0.04402578310145896,44.6866,21.4934,0.02063239557859317
33_6,"['31_63', '32_63']",1,0.03929425469482577,44.6512,22.5149,0.019745760816551598
33_50,"['32_25', '30_87']",1,0.03814510137534259,39.4073,20.2405,0.025668563634065104
33_2,"['32_65', '31_63']",1,0.033688391443824496,44.766,20.8765,0.02299197731148524
33_88,"['31_66', '32_36']",1,0.03363425794779588,35.2009,22.2636,0.021594119497088986
