cand_id,parents,rank,distance,CO2 Equivalent Net Emissions,Adjusted cost of energy per GJ,Average Energy Change Percent
9_42,"['3_53', '5_9']",1,inf,70.6384,20.2781,0.008290056812950435
84_0,"['83_79', '83_79']",1,inf,16.9341,24.5997,0.03663997715247556
91_20,"['87_78', '89_63']",1,inf,43.4823,17.6024,0.05996020750983584
92_51,"['91_11', '91_11']",1,inf,71.0541,20.1041,0.008737407672577545
93_1,"['92_16', '92_62']",1,inf,35.6792,43.9543,0.014721521504397123
93_17,"['77_83', '77_83']",1,inf,53.0907,16.324,0.022828586151890314
93_23,"['77_83', '91_12']",1,0.33699026750970473,48.4052,17.5393,0.044800336273627804
93_88,"['90_37', '84_0']",1,0.2815763042648959,17.8766,41.2745,0.032568787429054426
93_22,"['92_11', '92_16']",1,0.2512356701709772,33.6269,29.7936,0.01642271919095089
92_16,"['88_88', '91_54']",1,0.2201137206824021,28.1126,33.674,0.016990337936196896
93_48,"['90_37', '92_3']",1,0.20956712491098556,17.7501,37.9118,0.03447857647027466
93_11,"['77_83', '9_42']",1,0.19738753947280274,62.3444,20.3282,0.017558567330679804
77_83,"['73_75', '76_11']",1,0.19599284140436002,53.3067,16.3319,0.02277547421763716
93_20,"['92_56', '92_9']",1,0.17416318190314461,22.7347,28.2637,0.025802102991642706
93_42,"['92_16', '92_43']",1,0.15656584106169125,42.4646,34.4238,0.012767493568532202
93_26,"['92_64', '92_39']",1,0.13523541457214938,66.5979,20.396,0.011139903320008332
93_49,"['92_39', '84_0']",1,0.13378272067741898,39.2675,20.9897,0.03382476037488325
93_68,"['92_16', '92_43']",1,0.1316221016115592,29.1911,35.966,0.016706379541013137
93_35,"['92_64', '92_80']",1,0.1281009164171659,67.4249,18.9835,0.011355396549772762
93_66,"['91_20', '92_7']",1,0.12153257551040249,51.6622,22.3842,0.018165882211083176
92_36,"['91_50', '91_58']",1,0.11980042858102471,50.0486,17.2664,0.04066515562259686
93_37,"['92_64', '91_20']",1,0.11503361496521752,50.2382,18.3603,0.04034569671189908
93_67,"['92_11', '92_16']",1,0.11172526291173548,25.6045,27.5279,0.02000411866054919
93_55,"['92_7', '92_7']",1,0.11169285781354585,63.6488,20.8732,0.012223111850556108
90_37,"['88_43', '89_70']",1,0.10887619615293456,17.5948,36.4064,0.03562148578212031
93_65,"['91_20', '92_80']",1,0.10517221717175634,49.9627,17.6876,0.04410669051484821
93_41,"['92_43', '9_42']",1,0.1050659654075605,46.6852,19.7677,0.031471020532231615
93_9,"['92_43', '92_9']",1,0.10401126787092603,31.6605,26.0019,0.021643012462286615
93_52,"['92_60', '92_43']",1,0.10275500864239773,20.7209,26.8629,0.02771867359683818
93_36,"['92_9', '92_3']",1,0.09690014879034842,26.3567,25.0522,0.026671663085435282
93_56,"['88_43', '92_26']",1,0.09388200297787659,19.8908,25.4719,0.035432140737519414
93_84,"['92_11', '92_43']",1,0.08927766554792083,40.1989,23.69,0.01609142091455557
