cand_id,parents,rank,distance,CO2 Equivalent Net Emissions,Adjusted cost of energy per GJ,Average Energy Change Percent
9_42,"['3_53', '5_9']",1,inf,70.6384,20.2781,0.008290056812950435
41_58,"['40_71', '40_88']",1,inf,55.1286,16.6299,0.018078039371750333
48_88,"['35_88', '35_88']",1,inf,17.658,24.774,0.028071348892599775
49_0,"['46_38', '46_38']",1,inf,71.1315,20.0543,0.008881611891176394
61_28,"['60_89', '60_68']",1,inf,20.3986,50.2881,0.024151357885897562
61_80,"['59_78', '59_78']",1,inf,48.2228,17.0309,0.09707496095168867
58_83,"['56_74', '57_22']",1,0.8095271221012172,49.2737,16.9299,0.0782992146822468
61_55,"['60_46', '60_50']",1,0.6103105937611565,44.1692,18.1605,0.02808749348553712
56_62,"['55_64', '54_40']",1,0.2608566446619337,36.2271,47.1153,0.014246689408427386
58_82,"['57_76', '41_58']",1,0.25084658688933714,38.9182,43.8472,0.014034609020736494
61_0,"['41_58', '56_62']",1,0.21276259278358253,28.042,32.6841,0.017475448795969687
61_68,"['49_0', '60_89']",1,0.2017464096267918,60.5732,19.1995,0.016639292775721418
61_6,"['56_62', '60_84']",1,0.1975391329724265,37.1666,40.2244,0.014458368758511262
61_39,"['60_84', '58_82']",1,0.16454708420110667,44.9725,37.0197,0.013447223782420572
61_14,"['60_50', '58_82']",1,0.15348458193961137,23.3323,29.4485,0.020912438418216113
61_5,"['60_84', '58_82']",1,0.15141290156160256,40.482,37.6731,0.015172808785407263
61_60,"['48_88', '49_0']",1,0.1501754562765601,33.5619,25.0236,0.020337383819660444
61_8,"['60_5', '60_44']",1,0.1298574707639794,37.2192,26.3096,0.016555843926425232
60_0,"['49_0', '59_78']",1,0.12322017988651303,64.3903,17.9924,0.017347451460831217
61_31,"['41_58', '60_68']",1,0.12157701369825323,30.864,28.1172,0.022772974847029847
61_43,"['60_0', '49_0']",1,0.11901345268030658,66.7765,18.6758,0.013857911937582706
61_57,"['60_41', '60_81']",1,0.1175108597203544,30.7645,30.3808,0.01661793680058265
61_71,"['58_82', '60_79']",1,0.11194702118276084,26.8729,23.9476,0.024193666109027647
61_58,"['41_58', '60_29']",1,0.10063721235221779,51.0242,17.7124,0.01743132820411932
61_34,"['56_62', '41_58']",1,0.0986690092902783,50.9915,21.2765,0.012744256517943598
61_69,"['59_78', '56_62']",1,0.08786384440708801,42.685,22.7323,0.018899683254372794
61_4,"['60_44', '60_17']",1,0.08640086153098911,47.8737,20.8752,0.01806348370299334
61_37,"['58_82', '60_68']",1,0.07459808058933182,27.2636,31.596,0.01850785083220157
61_35,"['9_42', '60_84']",1,0.06873876782410285,45.1824,21.0676,0.020058105955691925
61_86,"['60_79', '48_88']",1,0.06777144081144582,21.3156,19.3723,0.02732267986781267
61_48,"['60_14', '60_79']",1,0.06343763265382757,42.2409,19.5417,0.02043611328526479
61_82,"['48_88', '41_58']",1,0.06140965329993581,21.9251,24.3074,0.023809231306705987
61_47,"['60_73', '58_45']",1,0.06119217230043391,40.2589,22.0765,0.01967211946494415
61_1,"['48_88', '60_84']",1,0.058620346595441235,20.8666,28.7369,0.022554547521523007
61_24,"['41_58', '60_50']",1,0.053944904980915524,44.7822,23.8542,0.0136841457343376
61_26,"['60_0', '60_0']",1,0.053183432497189785,66.0578,17.7656,0.01663875851564268
61_23,"['58_82', '60_89']",1,0.046257495424827044,27.1198,32.1024,0.017537659138808174
61_54,"['59_78', '41_58']",1,0.04273601921208649,43.4838,21.7431,0.018348980855311614
61_12,"['56_62', '60_5']",1,0.041126982881100844,39.4791,24.0359,0.02051292352738432
61_56,"['60_74', '60_68']",1,0.040681816795013086,37.0228,21.1105,0.02158859806599924
61_10,"['9_42', '41_58']",1,0.03971847305285328,49.3241,19.3679,0.022760489010005828
61_38,"['56_62', '60_14']",1,0.030791303032309415,43.4138,24.4025,0.013904614769769749
61_52,"['48_88', '60_44']",1,0.03066167526618526,20.9127,28.2433,0.02390975876984403
61_20,"['60_79', '60_84']",1,0.024068073664136422,44.8757,21.223,0.01615724656126529
59_78,"['58_60', '58_83']",2,inf,48.9141,17.0766,0.0986237744766175
61_32,"['60_74', '48_88']",2,inf,21.2047,28.3635,0.030922506482026987
61_53,"['60_68', '60_84']",2,inf,32.3145,39.909,0.018036787060991516
61_72,"['9_42', '49_0']",2,inf,70.7133,20.4037,0.008349577694687298
61_11,"['59_78', '60_0']",2,1.0951610144364192,52.2086,17.7215,0.06573550350351266
61_78,"['60_46', '60_74']",2,0.48787114409165666,35.0025,21.8055,0.031055548760628604
61_36,"['60_68', '60_84']",2,0.3794465937654156,29.6178,38.5854,0.018847509586307043
61_2,"['58_82', '60_81']",2,0.3623022390097208,33.8012,33.2924,0.01690370351656408
61_17,"['60_46', '56_62']",2,0.3067103421317156,23.6486,29.2498,0.030767168719588
61_21,"['9_42', '58_83']",2,0.3001712731486077,61.3884,19.616,0.022498885363361816
61_46,"['59_78', '49_0']",2,0.2265398588221143,60.7477,19.8734,0.028450748582311964
61_65,"['41_58', '60_44']",2,0.20201089702985542,38.2956,33.2251,0.019638419917434254
61_66,"['60_68', '49_0']",2,0.1681014914858285,40.3354,24.1827,0.020125189260667538
61_22,"['58_83', '41_58']",2,0.1277801797227819,43.2016,22.7851,0.02212285808815308
61_59,"['60_14', '9_42']",2,0.1263347796504876,49.0902,25.7361,0.017358796577477447
61_89,"['60_81', '60_46']",2,0.11445290259447524,37.8114,24.3066,0.023123019973648625
61_42,"['48_88', '60_46']",2,0.11113606205749355,25.6452,26.7803,0.027643083478306612
61_29,"['9_42', '60_84']",2,0.10612630950983029,48.7047,27.1742,0.01747094040518616
61_3,"['56_62', '60_70']",2,0.09847786884831677,46.8516,21.7215,0.017558990515694654
61_87,"['56_62', '9_42']",2,0.08617656610265868,44.5398,20.0958,0.023096163218112753
61_85,"['59_78', '41_58']",2,0.0859568274445294,42.007,21.6209,0.022825611896620055
61_88,"['60_73', '60_5']",2,0.07912097337030095,28.5611,25.5555,0.026407305970913824
61_70,"['58_82', '60_79']",2,0.0728723112214226,26.3672,25.5586,0.025442787277036784
61_41,"['60_79', '60_73']",2,0.06968603217123989,38.3462,21.2318,0.02469946603062553
61_45,"['49_0', '48_88']",2,0.06350374450201002,34.6962,24.9972,0.025294113290568816
61_44,"['59_78', '56_62']",2,0.06113759683493893,43.6912,22.6191,0.022407340471537668
61_62,"['60_79', '60_5']",2,0.05890526349677664,43.8981,21.1493,0.024587243705381043
61_15,"['48_88', '60_79']",2,0.0548153036337444,28.7541,26.9422,0.02420330358177664
61_74,"['60_74', '9_42']",2,0.050322578106148444,32.8601,25.3011,0.030552981484349557
61_83,"['56_62', '49_0']",2,0.04901258206385922,25.9554,25.3461,0.02945827822789543
61_84,"['56_62', '60_0']",2,0.04507685581451584,34.2333,25.2138,0.027392908329716175
61_16,"['58_83', '60_0']",3,inf,53.8884,17.9867,0.07276720713541651
61_75,"['59_78', '58_82']",3,inf,23.155,33.3691,0.03662864971286452
61_81,"['59_78', '49_0']",3,inf,57.4657,22.3873,0.018128125412017162
61_63,"['60_73', '60_73']",3,0.6734935141710526,37.4625,22.4969,0.04041952986633263
61_76,"['59_74', '60_68']",3,0.658921692243526,26.3397,29.6168,0.029524121782792272
61_40,"['41_58', '9_42']",3,0.40010646501124814,35.1169,25.0438,0.03347504764214863
61_27,"['49_0', '48_88']",3,0.3188671278320426,49.7547,20.8331,0.027666837909947145
61_67,"['60_84', '59_78']",3,0.31324768191227015,41.7294,25.2844,0.02328627221750598
61_77,"['56_62', '60_73']",3,0.3042234326008083,29.3819,26.7145,0.027689635411883625
61_13,"['60_0', '41_58']",3,0.2803926151720259,32.3956,26.5091,0.027828676190972318
61_49,"['60_50', '60_46']",3,0.2667419990091195,44.7799,21.1963,0.02733562261414126
60_73,"['59_76', '59_76']",3,0.2627725951436216,37.4752,22.5775,0.04038543131091882
61_18,"['41_58', '9_42']",3,0.20588335469766442,52.1566,21.6677,0.0236363063061677
61_9,"['60_46', '49_0']",3,0.19948811964952062,48.5934,21.1945,0.025703909298622478
61_79,"['41_58', '59_78']",3,0.17617636674068532,40.7594,21.8451,0.025648146499573813
61_61,"['59_74', '60_79']",3,0.17326868725715933,38.5881,22.5736,0.030903384565678794
61_19,"['59_78', '41_58']",3,0.15973610753773007,28.9891,26.5099,0.035080851677036486
61_7,"['9_42', '60_74']",4,inf,59.1361,22.4055,0.023860798096111167
61_25,"['60_73', '58_82']",4,inf,45.5248,30.9968,0.025742522098225105
61_50,"['59_78', '9_42']",4,inf,60.2087,21.2108,0.02639753608762015
61_64,"['59_78', '60_29']",4,inf,37.539,25.215,0.045636667521972776
61_30,"['49_0', '60_5']",4,0.6694411805017638,41.1717,23.05,0.026386737621423368
61_33,"['49_0', '60_46']",5,inf,53.3933,23.3421,0.06380630391403208
61_51,"['60_10', '60_0']",5,inf,51.0506,36.7692,0.052567243489064865
61_73,"['60_84', '9_42']",5,inf,51.3239,26.4425,0.02750091773702886
