cand_id,parents,rank,distance,CO2 Equivalent Net Emissions,Adjusted cost of energy per GJ,Average Energy Change Percent
9_42,"['3_53', '5_9']",1,inf,70.6384,20.2781,0.008290056812950435
41_58,"['40_71', '40_88']",1,inf,55.1286,16.6299,0.018078039371750333
48_88,"['35_88', '35_88']",1,inf,17.658,24.774,0.028071348892599775
49_0,"['46_38', '46_38']",1,inf,71.1315,20.0543,0.008881611891176394
51_29,"['50_44', '50_35']",1,inf,44.1691,18.3915,0.07388483616878709
54_40,"['51_16', '53_76']",1,inf,37.3067,44.6162,0.013330261568287776
54_70,"['53_40', '53_88']",1,0.39361713164834466,22.6624,27.7258,0.02292142090416299
54_77,"['53_46', '53_57']",1,0.3697257311529504,26.8218,32.3257,0.021587778932747905
54_65,"['52_47', '53_27']",1,0.30245460858275286,51.4875,17.2182,0.0453476285156144
54_37,"['53_27', '51_29']",1,0.30006446722899116,50.1907,17.2716,0.05914926417822958
54_53,"['53_55', '9_42']",1,0.2669881111797068,61.4316,19.4156,0.013766420506039212
54_85,"['51_16', '52_30']",1,0.218001604468503,45.6884,35.1884,0.012157270824605044
54_57,"['53_45', '53_12']",1,0.21029449253617083,49.0363,17.4279,0.03495502861334855
54_24,"['53_76', '53_76']",1,0.20131193324230867,42.6997,40.3771,0.01436863294962305
53_76,"['52_60', '52_30']",1,0.18386132052650034,40.0848,44.4311,0.014886211718497817
53_59,"['52_21', '52_21']",1,0.18263377255756796,69.9365,19.2498,0.011123191455248784
54_41,"['51_29', '53_45']",1,0.17874239233785136,46.8144,18.111,0.053635705187337554
54_10,"['53_12', '53_12']",1,0.16491876137980965,50.2743,17.2284,0.036806761014366154
54_33,"['53_60', '53_59']",1,0.15541180668617813,40.9788,19.0294,0.028701744041840078
54_50,"['53_76', '53_22']",1,0.15001735285777237,27.7497,27.3744,0.02589235213255106
54_1,"['53_76', '53_44']",1,0.1325988709018868,33.788,37.1327,0.015952457022393268
54_75,"['53_59', '53_40']",1,0.1305772973155933,57.6805,20.3416,0.013339559555511459
53_45,"['52_47', '51_29']",1,0.12220686447156388,46.7906,17.9335,0.05610823435153619
54_25,"['53_22', '51_16']",1,0.10827511753143729,32.7542,38.052,0.019390343656400362
52_30,"['48_54', '51_16']",1,0.10824772418485037,31.1259,38.8584,0.015236812458947379
54_55,"['53_52', '53_22']",1,0.10508152620151784,41.7944,23.1031,0.016270920792985512
54_66,"['51_29', '53_44']",1,0.09598500396126794,45.8565,21.9204,0.017290098208353845
54_71,"['53_40', '53_33']",1,0.09336054894096397,30.0641,37.8262,0.021571013234475852
54_8,"['49_0', '53_76']",1,0.08751659100425693,38.7358,22.8761,0.020822671541957077
54_30,"['41_58', '41_58']",1,0.07758869705888358,54.9404,16.6605,0.018213664018989086
54_64,"['49_0', '53_46']",1,0.07648504051957611,35.0446,26.013,0.02225983099141232
54_19,"['41_58', '41_58']",1,0.07309214928093499,52.3207,17.9943,0.01628593473910343
54_86,"['52_30', '48_88']",1,0.0707566577873027,31.0868,39.8983,0.020169378653361276
54_22,"['53_88', '41_58']",1,0.06884822780069934,46.8175,20.7935,0.014153369234155739
54_0,"['53_76', '53_55']",1,0.06818777470068774,43.301,26.5439,0.015613943762016
54_36,"['53_45', '53_44']",1,0.06695733242228635,44.5958,21.3917,0.018344195152040794
54_27,"['53_67', '9_42']",1,0.06325307329712951,70.2673,19.9602,0.009564790898779893
54_6,"['53_27', '48_88']",1,0.0609256460804463,36.7517,21.5313,0.02228036432375443
54_3,"['53_22', '53_22']",1,0.054611847439782785,34.2691,20.9546,0.0224822510633872
54_84,"['51_16', '51_29']",1,0.05415697081077797,39.9545,26.386,0.02046799721110257
54_17,"['53_88', '53_67']",1,0.05194339942403853,37.8718,25.3456,0.02138463330139762
54_60,"['52_30', '9_42']",1,0.047379046595446186,50.8328,20.4476,0.01976164901838753
54_88,"['53_44', '49_0']",1,0.04624483521302588,30.8199,25.2136,0.022919100897763466
54_42,"['51_29', '52_30']",1,0.045003035061531464,52.2019,20.0641,0.026014359288496474
54_52,"['9_42', '53_67']",1,0.04474419669365175,70.0789,18.6368,0.011843698356001997
54_2,"['51_16', '53_45']",1,0.0444718666161479,37.111,25.6253,0.022091638351074857
54_28,"['53_82', '53_67']",1,0.04334708264352194,50.4525,17.2626,0.027471378492657034
54_15,"['53_59', '53_59']",1,0.038573164722298464,70.5281,19.1545,0.01108330191206196
54_16,"['41_58', '9_42']",1,0.030936526200582026,43.874,20.204,0.020881792955805334
54_44,"['53_59', '9_42']",1,0.022284257107827096,70.9567,20.2358,0.008982250624465473
51_16,"['50_83', '50_0']",2,inf,38.8753,48.4111,0.01375936172510821
54_29,"['53_67', '51_29']",2,inf,50.3012,17.8908,0.10615567210486665
54_43,"['53_12', '53_33']",2,inf,30.3078,51.0343,0.02437820434085394
54_45,"['53_22', '53_88']",2,inf,20.6531,27.0535,0.03049562414034013
54_51,"['53_59', '53_27']",2,inf,56.7527,17.1223,0.02728709620577179
54_34,"['51_29', '48_88']",2,0.526863904405039,23.3293,43.6385,0.030146522521531906
54_18,"['53_57', '53_40']",2,0.43793743831663867,36.9385,32.3384,0.023814528486672943
54_69,"['53_45', '51_29']",2,0.38128528055378286,45.3253,18.5144,0.0761882905075709
54_58,"['53_27', '53_45']",2,0.34045681807845735,48.1029,18.0311,0.05922140942577038
54_78,"['53_76', '53_76']",2,0.32984058046889825,39.1524,47.0236,0.015283564031992552
54_56,"['51_29', '53_12']",2,0.27442177650223826,44.43,20.6886,0.05157245817022686
54_89,"['53_57', '41_58']",2,0.2703170813896073,52.6462,19.612,0.01835096470466911
54_72,"['41_58', '51_29']",2,0.2574332791104657,46.404,20.4515,0.05058104767936568
54_39,"['49_0', '53_12']",2,0.2324537939145031,50.401,19.2767,0.034582126817517427
54_31,"['53_46', '49_0']",2,0.215212754727419,27.3711,28.9699,0.02934470602950916
54_83,"['51_29', '53_45']",2,0.21186418240550864,47.2654,18.0941,0.07470542445905673
54_4,"['49_0', '48_88']",2,0.2060435264221012,32.5079,30.3793,0.027176855049775767
54_80,"['53_27', '53_22']",2,0.19318622764336096,35.2078,24.3959,0.0271953496659371
54_63,"['51_16', '53_45']",2,0.15445386218443027,23.7123,29.5169,0.02932725338562814
54_48,"['53_88', '53_32']",2,0.14952017527683414,31.2543,26.6597,0.02925869493132055
54_59,"['53_59', '53_46']",2,0.13203198965895493,30.2322,28.1007,0.03018386139511583
54_23,"['53_76', '53_59']",2,0.11991975712581375,37.8152,23.0695,0.02596403572920365
54_76,"['41_58', '49_0']",2,0.10095376231873143,38.5392,23.3923,0.0225512887643742
54_26,"['53_22', '53_82']",2,0.09515775133244406,45.2096,21.5652,0.025171775452936092
54_73,"['53_40', '41_58']",2,0.0940011643043806,50.4057,21.2656,0.01509545219510824
54_67,"['51_29', '53_54']",2,0.07986067031819902,47.2121,20.8963,0.02081397793061086
54_12,"['49_0', '51_16']",2,0.07277368269971253,35.9606,28.6441,0.02400773702788821
54_35,"['53_67', '53_45']",2,0.0684089608071759,45.7031,19.1991,0.07520009622695643
54_74,"['53_12', '51_16']",2,0.05931739388539248,36.6894,21.046,0.028384130786017637
54_9,"['51_16', '53_76']",3,inf,41.7258,55.3828,0.018336777998903177
54_11,"['53_12', '48_88']",3,inf,28.4379,30.3341,0.03158548968279179
54_13,"['52_47', '53_59']",3,inf,58.5941,18.8873,0.0861248433703626
54_14,"['53_47', '53_59']",3,inf,51.0569,22.1057,0.017026066554573126
54_68,"['53_46', '53_67']",3,0.8103623531033829,44.5643,32.5812,0.023535757070761686
54_79,"['49_0', '53_82']",3,0.6846147605813988,44.1858,22.209,0.06535546462271484
54_38,"['9_42', '53_12']",3,0.5401762762761418,57.8295,19.3176,0.04528159519792742
54_82,"['53_59', '53_30']",3,0.5358033645462523,29.2588,27.907,0.040324390687689074
54_32,"['53_57', '53_59']",3,0.4469484208885366,37.6697,28.8823,0.02417080516699058
54_7,"['49_0', '51_16']",3,0.35125987265133246,39.5251,23.1736,0.026408853964961374
54_54,"['9_42', '53_47']",3,0.33419360254281016,53.5883,20.9712,0.01871752328110386
54_21,"['53_22', '51_29']",3,0.2539656193269122,45.5456,22.3256,0.0263001832455528
54_81,"['53_12', '49_0']",3,0.2009934759855262,51.1095,20.7877,0.04309816905445111
54_5,"['53_45', '48_88']",3,0.1825122268572128,41.4615,22.468,0.03803678008997321
54_49,"['53_27', '53_82']",3,0.17884042406156492,41.9255,22.4381,0.03414817922056856
54_20,"['49_0', '53_33']",4,inf,40.5334,30.8981,0.04969110755935463
54_46,"['53_67', '52_30']",4,inf,44.851,56.6191,0.02476979556024236
54_47,"['49_0', '53_40']",4,inf,53.5176,23.0832,0.02506300950900723
54_87,"['53_45', '53_47']",4,1.8887380556154627,46.0581,30.0951,0.03586457175505855
54_61,"['53_33', '51_29']",5,inf,54.3772,35.3672,0.026423715471118273
54_62,"['52_47', '49_0']",5,inf,54.9817,24.6602,0.02728944140865532
