cand_id,parents,rank,distance,CO2 Equivalent Net Emissions,Adjusted cost of energy per GJ,Average Energy Change Percent
9_42,"['3_53', '5_9']",1,inf,70.6384,20.2781,0.008290056812950435
30_87,"['26_25', '26_25']",1,inf,71.1308,20.0572,0.008891368610308642
31_31,"['30_10', '29_44']",1,inf,40.5851,40.8862,0.013813111536759144
32_36,"['17_45', '17_45']",1,inf,55.9848,16.7096,0.01842485698455549
34_61,"['31_63', '33_76']",1,inf,45.4289,18.3426,0.05364857982398545
35_88,"['34_44', '34_8']",1,inf,17.7215,24.9964,0.02795042897692949
35_45,"['34_7', '34_7']",1,0.4339299467004383,30.4148,23.8426,0.03664873757216047
34_8,"['33_48', '32_87']",1,0.3470134159374266,27.9555,35.9952,0.016998217437383153
35_83,"['32_36', '34_61']",1,0.2599363272510419,43.6618,20.3782,0.030621463259580713
33_17,"['31_63', '9_42']",1,0.22462471902755848,62.988,19.4764,0.014177534214326297
35_34,"['34_1', '34_34']",1,0.21072815230671776,25.9913,30.9431,0.018164837975779204
35_27,"['34_71', '34_44']",1,0.19248883922670706,22.2459,28.044,0.023729030608679653
35_26,"['34_62', '34_18']",1,0.15896347274572628,23.2572,28.3919,0.020928835668594905
34_34,"['33_63', '33_77']",1,0.15325239570689853,25.3998,32.3927,0.0179169156377779
35_85,"['34_1', '31_31']",1,0.14648282974748486,51.9754,23.0157,0.011871640852495622
35_11,"['34_64', '34_5']",1,0.1439316171381218,24.6667,26.1353,0.018495810061019736
34_7,"['32_36', '33_25']",1,0.13581423363799153,30.434,23.8823,0.03654623310241018
35_80,"['34_66', '34_20']",1,0.13517053607633936,64.3036,20.0085,0.011613657880431503
35_73,"['34_44', '34_18']",1,0.1256965543886084,18.2317,24.534,0.02721628272959379
35_13,"['9_42', '34_20']",1,0.12567274731135944,68.148,19.7859,0.010568255223786087
35_8,"['34_8', '31_31']",1,0.12492363025507862,25.9817,34.1116,0.017563414487839213
35_6,"['34_6', '34_53']",1,0.12033418973321247,33.0016,25.3904,0.025117280867885422
35_74,"['30_87', '34_44']",1,0.09944723527400662,41.2122,21.5271,0.028246075092993265
35_5,"['34_71', '32_36']",1,0.0981006297560361,28.0437,25.9394,0.020511484880516673
35_40,"['34_44', '34_7']",1,0.0969714933712192,42.0032,21.0125,0.019411950979714064
35_41,"['32_36', '34_7']",1,0.09421672918785577,50.8745,19.6547,0.02379322564277433
35_10,"['34_44', '30_87']",1,0.09302952213528987,39.6333,22.4976,0.019574449576365654
35_2,"['34_61', '34_71']",1,0.09230868953653124,46.5839,23.5891,0.016180567714626056
35_61,"['34_6', '32_36']",1,0.08971318197219078,35.9573,22.5825,0.02324942795246829
35_69,"['34_61', '31_31']",1,0.0863941758818506,32.0259,24.7101,0.02600339207524212
35_82,"['34_7', '34_53']",1,0.08631493849611882,37.7504,22.2026,0.021769824522821245
35_87,"['32_36', '34_7']",1,0.08268067990441924,33.7672,22.7006,0.021876309420544342
35_32,"['9_42', '33_17']",1,0.08231743469696333,68.9905,23.1263,0.010557512679710664
35_17,"['32_36', '34_53']",1,0.0819393146468111,49.1181,20.7047,0.016276477395675983
35_46,"['34_1', '34_34']",1,0.07945853214315447,30.4661,33.7324,0.016263841370662637
35_36,"['34_6', '34_6']",1,0.07605764426104719,34.7183,21.7263,0.027583545476180388
35_43,"['34_45', '34_62']",1,0.07585384888670144,48.2143,21.5475,0.013119245902953805
35_52,"['9_42', '33_17']",1,0.07486671073558301,69.8504,19.5336,0.009356017485465681
35_42,"['34_34', '33_17']",1,0.05860498624305548,36.8798,24.3194,0.018292924901805754
35_59,"['34_8', '34_7']",1,0.05836068262860842,46.9158,20.3175,0.02632038864363101
35_25,"['32_36', '34_7']",1,0.05049755892398172,45.8153,20.6271,0.021746697542136536
35_70,"['34_64', '34_71']",1,0.04622593934771326,23.4763,28.2507,0.020538025988751086
35_20,"['34_71', '34_1']",1,0.03688090841395825,30.8255,28.3011,0.01622972749463776
35_78,"['33_17', '33_17']",1,0.03503260953470837,63.0627,19.4787,0.014134393232817913
35_19,"['34_18', '34_53']",1,0.028836897989915698,46.7466,23.984,0.01334155516645261
35_79,"['34_1', '34_11']",1,0.023621016158031322,41.5695,21.5806,0.02374369574222682
