cand_id,parents,rank,distance,CO2 Equivalent Net Emissions,Adjusted cost of energy per GJ,Average Energy Change Percent
9_42,"['3_53', '5_9']",1,inf,70.6384,20.2781,0.008290056812950435
92_51,"['91_11', '91_11']",1,inf,71.0541,20.1041,0.008737407672577545
96_81,"['84_0', '84_0']",1,inf,16.7496,24.2801,0.03712581346149827
97_8,"['93_17', '93_17']",1,inf,53.0717,16.3002,0.023975444109075462
98_10,"['97_52', '97_1']",1,inf,45.4158,17.3912,0.057647380344131464
98_41,"['97_77', '96_81']",1,inf,20.3069,48.5282,0.03258844125528491
98_12,"['97_8', '97_79']",1,0.37509041100695617,47.0897,16.8446,0.04805329880016403
95_50,"['93_1', '94_4']",1,0.2599709886648862,35.9011,44.3865,0.01462637418458961
98_56,"['95_50', '97_18']",1,0.2555933030745651,31.1255,40.0808,0.016714333769556156
98_0,"['97_55', '97_58']",1,0.2403021888642386,31.516,36.7123,0.015566461662129974
98_44,"['97_77', '97_55']",1,0.2044755136509929,20.5342,29.3389,0.027681480049264455
98_55,"['97_0', '96_81']",1,0.19734377541031653,25.6501,28.6163,0.02649662543581694
97_52,"['96_19', '94_1']",1,0.18017003083667693,44.1411,17.4364,0.056765116458652905
98_38,"['97_55', '96_81']",1,0.18006310240767373,33.8122,33.9791,0.018714134874518874
98_29,"['96_18', '97_68']",1,0.17914401500663754,45.5927,18.8165,0.05258526664164927
98_18,"['97_58', '97_55']",1,0.16365305448139303,21.2255,28.8873,0.02178956102492222
97_55,"['95_50', '95_68']",1,0.15554768749035355,34.2316,41.6321,0.015364126934194913
97_63,"['96_8', '9_42']",1,0.14257962577866487,58.3061,24.8019,0.013857731278971374
98_8,"['97_18', '97_9']",1,0.14149666820230983,28.8818,24.0802,0.029201465548841114
98_59,"['96_81', '97_52']",1,0.14001373818341545,37.8327,21.3592,0.05243180640180336
98_17,"['97_8', '96_81']",1,0.13442073044794042,27.7138,26.3694,0.027476644083142796
98_89,"['97_68', '96_81']",1,0.11535083266828627,39.2196,22.13,0.0341867652488793
98_52,"['97_18', '95_50']",1,0.11156963762632904,26.9177,34.6792,0.019661042240527237
98_35,"['97_68', '97_16']",1,0.10952167392685719,41.9074,20.008,0.032322617720496605
98_83,"['97_63', '9_42']",1,0.10056502168757876,68.0639,21.1642,0.010799538944518558
98_70,"['97_63', '92_51']",1,0.10011744073578126,64.8101,20.6782,0.011614390384113073
98_30,"['97_68', '97_8']",1,0.0990393772893084,49.2109,16.6559,0.025072188694347575
98_61,"['96_19', '9_42']",1,0.0976861293364492,61.7804,19.9009,0.014112141801257656
98_66,"['97_9', '97_37']",1,0.09023563408347615,41.4617,21.0407,0.02563559803217492
98_76,"['97_79', '92_51']",1,0.08679753683776104,62.7146,21.9778,0.01274164660442705
98_14,"['97_37', '96_19']",1,0.08675958571307835,38.1575,22.3896,0.02083665199274146
98_4,"['97_55', '97_68']",1,0.08325472212666854,35.7337,23.0255,0.02315762560665721
98_79,"['97_16', '92_51']",1,0.07843793988005338,51.1986,23.9084,0.019113661144727536
98_5,"['97_55', '97_9']",1,0.07620024343792561,26.6221,24.9997,0.03560267567523037
98_88,"['97_52', '97_8']",1,0.07360331352395408,47.9162,16.6758,0.03505276756714586
98_28,"['97_63', '95_50']",1,0.07191406050961838,35.0307,26.1463,0.0182529451002429
98_6,"['97_55', '97_60']",1,0.06932023584065818,43.4873,22.1997,0.024305883647093445
98_65,"['9_42', '97_16']",1,0.06372916728247748,55.9775,22.0522,0.014940170865952661
98_23,"['97_58', '96_18']",1,0.06341496223829382,33.5877,25.8725,0.01978972069405419
98_69,"['97_44', '97_44']",1,0.05796652110082787,64.3346,21.4269,0.010405498922190098
