cand_id,parents,rank,distance,CO2 Equivalent Net Emissions,Adjusted cost of energy per GJ,Cost of energy next 10 years,Average Energy Change
51_66,"['45_76', '50_5']",1,inf,62.5403,23.0771,10.258027333333333,6.880896966966965
62_61,"['51_66', '61_27']",1,inf,65.3329,17.741,10.058249,6.933317297297296
69_73,"['56_12', '56_12']",1,inf,21.298466666666666,16.226966666666666,10.022496666666667,14.110220720720724
70_16,"['68_74', '68_74']",1,inf,36.409866666666666,13.695523333333334,9.927121999999999,15.720968288288285
71_50,"['65_1', '70_80']",1,inf,41.80826666666667,31.623499999999996,11.964478666666666,8.59108018018018
71_52,"['70_44', '70_3']",1,inf,27.834033333333334,30.206100000000003,9.519668333333334,11.466257927927927
71_78,"['70_83', '68_72']",1,inf,26.57983333333333,42.899766666666665,10.296007999999999,11.82638123123123
71_89,"['65_40', '65_40']",1,inf,35.10543333333333,14.203006666666667,9.927121999999999,15.938512012012012
71_43,"['70_22', '62_61']",1,0.3008539082678049,58.04826666666667,21.4846,10.629093333333334,7.415172822822822
65_1,"['63_17', '63_17']",1,0.29577589205989263,38.77223333333334,17.381733333333333,11.385867,9.98473813813814
71_2,"['70_30', '70_80']",1,0.21979995165157748,54.01213333333333,21.951800000000002,10.685353666666666,7.965351981981982
71_54,"['69_89', '70_22']",1,0.21400842846133128,44.0014,29.769000000000002,10.824405666666669,8.312372072072073
71_77,"['68_34', '65_40']",1,0.21387429070420222,36.92573333333333,14.73822,9.956282666666667,14.807397837837835
71_59,"['68_72', '70_0']",1,0.20371430714685898,31.43756666666667,39.3577,10.346140333333334,10.288924954954956
71_85,"['68_34', '70_3']",1,0.1914842749398017,26.842233333333336,16.301966666666665,9.736617333333333,12.860105765765766
71_72,"['70_80', '70_61']",1,0.19031371935799907,47.4137,29.9803,11.088483666666667,8.136529219219218
71_34,"['65_1', '70_22']",1,0.18895254565630423,46.5336,26.595233333333336,11.301555666666667,8.38359039039039
71_21,"['70_26', '70_80']",1,0.17757476160155225,34.71586666666667,36.376733333333334,10.915090333333334,9.776710750750752
71_86,"['70_24', '68_72']",1,0.1745744642275428,37.5351,34.82013333333333,10.366911,9.644793963963963
71_44,"['70_0', '68_72']",1,0.1727468307802925,28.44943333333333,38.4417,10.158935999999999,10.665508978978979
71_84,"['51_66', '69_73']",1,0.16473388049043697,31.930666666666667,27.165233333333333,10.053585333333332,10.522237447447447
68_34,"['61_49', '61_49']",1,0.15071387290065527,29.396433333333334,16.3384,9.571472,12.818605105105107
71_37,"['70_6', '65_1']",1,0.14657640377861006,47.30323333333333,20.960266666666666,10.509590333333334,8.599250750750748
69_89,"['68_72', '68_89']",1,0.14636715463613234,35.50533333333333,36.5524,9.986052333333333,9.34142018018018
71_18,"['62_61', '51_66']",1,0.14518579170773305,61.800466666666665,22.75123333333333,10.311178,6.913702072072071
71_47,"['70_61', '51_66']",1,0.14368055538941005,52.50946666666667,23.650899999999996,10.654653333333334,7.536987297297297
71_65,"['70_61', '65_40']",1,0.14103270864570472,30.426666666666666,16.034826666666664,9.924052666666666,13.387954774774775
71_81,"['70_60', '62_61']",1,0.13447628190229632,50.710800000000006,25.874233333333336,10.210236666666667,7.564311201201202
71_13,"['68_34', '69_73']",1,0.12977007511278857,23.771666666666665,16.6243,9.928192000000001,13.697101801801802
71_16,"['70_16', '65_40']",1,0.12847322834875513,34.8466,14.217393333333334,9.927121999999999,15.684793333333337
71_61,"['70_0', '70_24']",1,0.1281436140449947,40.824733333333334,31.927133333333334,10.093108,8.725764324324324
