cand_id,parents,rank,distance,CO2 Equivalent Net Emissions,Adjusted cost of energy per GJ,Cost of energy next 10 years,Average Energy Change
45_76,"['44_4', '44_4']",1,inf,65.1504,17.775266666666667,10.103017666666666,6.889582252252253
51_66,"['45_76', '50_5']",1,inf,62.5403,23.0771,10.258027333333333,6.880896966966965
56_12,"['49_68', '49_68']",1,inf,21.319933333333335,16.211766666666666,10.020879999999998,14.15714954954955
57_52,"['52_87', '52_87']",1,inf,29.614166666666666,16.791233333333334,9.59577,12.848063573573574
58_74,"['57_74', '57_74']",1,inf,28.548199999999998,45.84723333333333,10.107607666666667,11.530006066066067
59_29,"['58_56', '54_29']",1,inf,33.990966666666665,14.216473333333331,9.931268000000001,15.87249687687688
60_2,"['59_68', '45_76']",1,inf,41.731433333333335,17.623333333333335,10.952155,9.612254474474478
60_13,"['59_29', '43_83']",1,inf,35.688633333333335,13.85995,9.931268000000001,15.789310150150152
60_51,"['51_66', '58_52']",1,0.3117552838417377,51.34303333333333,32.139100000000006,10.548141333333334,8.083213123123123
60_25,"['59_55', '58_74']",1,0.2612628048886706,30.502200000000002,41.860800000000005,10.221605333333335,10.609092042042041
60_16,"['59_49', '51_66']",1,0.25801833015014736,54.12893333333333,30.218666666666667,10.668282333333332,7.762727147147149
60_62,"['59_54', '59_14']",1,0.229188165073077,36.16206666666667,38.14466666666667,10.248331,9.207619243243242
60_27,"['59_25', '57_52']",1,0.22632546620468397,27.363833333333332,17.22843333333333,9.741570000000001,13.007345135135134
60_6,"['59_56', '59_35']",1,0.2234318169562129,36.26763333333333,24.5321,10.067438000000001,10.486003033033032
60_31,"['59_49', '59_33']",1,0.21795845376513479,46.28923333333333,31.887199999999996,10.793700666666666,7.698549339339338
60_49,"['59_71', '59_68']",1,0.21306968347494687,38.1247,19.314433333333334,10.046856666666667,9.874359459459459
60_67,"['59_42', '59_71']",1,0.1967367016267679,59.1951,23.6741,10.388808333333332,7.235021801801802
60_48,"['45_76', '57_52']",1,0.1928615031818863,48.67326666666667,23.8056,10.620751666666665,8.373905705705704
60_3,"['59_50', '58_52']",1,0.18483546682257895,30.208933333333334,43.94046666666667,10.174431,11.018978858858858
60_47,"['59_50', '59_42']",1,0.1826686982964277,35.72423333333334,34.90886666666666,10.300076666666667,9.378310480480481
60_45,"['51_66', '59_49']",1,0.17950421827579174,56.4004,22.9054,10.319281666666665,7.415196306306306
60_8,"['59_35', '59_35']",1,0.17554603627691281,36.1353,27.871,9.894836333333332,11.226889669669669
59_33,"['58_52', '58_47']",1,0.1664479263256773,44.9638,29.3913,10.916165666666666,7.819980330330331
60_58,"['45_76', '59_24']",1,0.1656406180322228,59.85616666666667,22.7075,10.440024999999999,7.221303753753754
60_5,"['59_33', '58_52']",1,0.1637789731124197,35.49623333333333,35.500766666666664,10.778355,9.658695135135135
60_52,"['59_52', '59_52']",1,0.14802696452361508,24.856233333333336,15.870336666666667,9.950919666666666,15.227113303303303
60_54,"['59_68', '56_12']",1,0.14682138645994092,23.2672,18.0871,9.912984333333332,13.383049249249249
60_10,"['58_74', '59_24']",1,0.1461009165622519,48.35976666666667,29.323566666666665,10.470248666666665,8.139046486486487
60_68,"['59_14', '59_24']",1,0.1419770819206444,46.95183333333333,30.553433333333334,10.601118666666666,7.845880654654657
60_7,"['57_52', '59_42']",1,0.14152650468962882,43.85153333333333,23.29856666666667,10.058040333333333,8.876453303303302
60_26,"['56_12', '59_52']",1,0.13646505114263474,22.4127,19.254966666666665,9.975807666666666,14.01080960960961
60_41,"['59_68', '59_25']",1,0.13103230943336316,27.849466666666668,18.005733333333335,9.611468666666665,13.013594624624623
60_64,"['45_76', '59_52']",1,0.12683139547860128,32.48503333333333,28.821466666666666,9.987719,12.206048858858859
60_76,"['59_27', '45_76']",1,0.12265395861030765,55.97196666666667,28.309166666666666,10.59695,7.766203543543544
60_24,"['59_27', '59_70']",1,0.11319004437385849,35.61946666666666,18.797300000000003,9.868838666666667,11.424738048048047
59_71,"['51_66', '51_66']",1,0.11017323536484634,62.12133333333333,22.837466666666668,10.257046,6.945428618618617
60_0,"['59_24', '45_76']",1,0.10987170207209529,59.912866666666666,17.144266666666667,10.147364333333334,7.338403063063065
60_39,"['56_12', '59_68']",1,0.10305725476981333,25.560333333333332,16.405133333333335,9.909306,13.090882762762766
60_73,"['57_52', '59_33']",1,0.10233872902679253,32.521966666666664,16.8766,10.211550333333333,11.559219639639641
