cand_id,parents,rank,distance,CO2 Equivalent Net Emissions,Adjusted cost of energy per GJ,Cost of energy next 10 years,Average Energy Change
51_66,"['45_76', '50_5']",1,inf,62.5403,23.0771,10.258027333333333,6.880896966966965
56_12,"['49_68', '49_68']",1,inf,21.319933333333335,16.211766666666666,10.020879999999998,14.15714954954955
61_36,"['59_29', '60_13']",1,inf,35.528533333333336,13.793473333333333,9.931268000000001,15.76997087087087
61_49,"['57_52', '57_52']",1,inf,29.605333333333334,16.816233333333333,9.585001,12.892681351351351
62_61,"['51_66', '61_27']",1,inf,65.3329,17.741,10.058249,6.933317297297296
64_24,"['63_59', '63_59']",1,inf,28.453000000000003,45.519800000000004,10.160625666666666,11.549771021021021
65_1,"['63_17', '63_17']",1,inf,38.77223333333334,17.381733333333333,11.385867,9.98473813813814
65_40,"['61_36', '64_82']",1,inf,35.15436666666667,14.244826666666667,9.927121999999999,15.998353453453456
67_87,"['61_36', '66_63']",1,0.3943766550338635,31.013166666666667,37.435966666666666,9.892972666666665,12.31187861861862
67_88,"['65_1', '66_54']",1,0.25024615853186694,39.96196666666666,17.384133333333335,11.137101666666666,9.914748348348349
67_16,"['66_38', '66_37']",1,0.23311663575467756,57.78163333333333,19.872933333333332,10.389932666666665,7.484527897897898
67_47,"['62_61', '66_14']",1,0.21079383832852253,61.7601,18.4357,10.083152666666665,7.067357507507508
67_15,"['64_24', '66_10']",1,0.20805374438437013,32.373866666666665,41.3068,10.38573,10.263053003003
67_57,"['66_10', '65_1']",1,0.19984940793474323,37.180233333333334,30.174733333333336,10.928912666666667,9.850542222222222
67_12,"['62_61', '51_66']",1,0.17656848343392187,63.44316666666666,22.791666666666668,10.291737666666666,6.990342192192191
67_33,"['65_57', '64_24']",1,0.17509337908408026,48.30803333333333,31.53073333333333,10.573260666666666,8.53514927927928
67_38,"['66_36', '66_36']",1,0.15418851810312076,52.03983333333333,20.340233333333334,10.417951,8.106367177177177
67_86,"['64_24', '66_63']",1,0.15148492090339083,30.302533333333333,42.513133333333336,9.986038666666667,11.281841981981982
67_80,"['62_61', '66_42']",1,0.14544619203653003,53.31550000000001,26.558400000000002,10.588393666666667,7.745777777777779
67_56,"['66_37', '66_42']",1,0.14441703875603196,47.23156666666667,25.873333333333335,10.703798666666666,8.359848288288285
67_7,"['66_51', '51_66']",1,0.13278650349949012,40.314033333333334,25.66316666666667,10.247825,9.318357657657659
