cand_id,parents,rank,distance,CO2 Equivalent Net Emissions,Adjusted cost of energy per GJ,Cost of energy next 10 years,Average Energy Change
16_5,"['14_69', '14_43']",1,inf,34.05446666666666,36.84463333333333,10.361115333333332,9.835407612612611
17_61,"['16_10', '16_10']",1,inf,21.592200000000002,16.386133333333333,9.996212666666667,14.076382582582582
18_49,"['16_14', '10_48']",1,inf,34.4127,15.136270000000001,9.939557666666667,15.895892792792793
19_5,"['17_76', '17_76']",1,inf,45.76853333333333,19.39143333333333,9.788634,8.783333273273273
19_8,"['18_62', '18_62']",1,inf,64.97356666666667,17.698533333333334,10.112950666666668,6.911697147147147
19_37,"['18_41', '18_74']",1,inf,50.3388,24.65343333333333,10.767236666666667,8.047231621621622
19_45,"['16_14', '16_14']",1,inf,36.00986666666666,14.515360000000001,9.931268000000001,15.271298978978978
19_52,"['16_5', '18_53']",1,0.3568467349135007,36.385866666666665,32.947966666666666,10.10614,8.958324984984984
19_85,"['18_62', '18_56']",1,0.2819617621992379,62.12813333333333,23.13423333333333,10.650921333333331,7.120470360360361
19_26,"['17_76', '18_14']",1,0.2098495020700554,35.5569,27.6305,9.974757000000002,10.829625525525524
19_41,"['18_41', '18_49']",1,0.20202872425729082,30.182233333333333,17.8132,9.918091333333331,12.15789054054054
19_25,"['18_41', '18_74']",1,0.17726060484561168,51.1456,25.436433333333337,10.620047333333332,7.868894924924923
19_19,"['18_5', '18_62']",1,0.16972582706644354,58.599466666666665,22.714633333333335,10.521175000000001,7.379552042042042
17_76,"['4_81', '4_81']",1,0.16891254088888047,45.2314,19.489166666666666,9.796276,8.843855165165166
19_53,"['18_4', '18_56']",1,0.15150794083287258,57.99696666666667,17.840700000000002,10.693622333333332,7.554592672672672
18_73,"['17_84', '17_22']",1,0.15050930541798946,36.61863333333333,30.173999999999996,10.251290666666668,9.110196276276275
18_56,"['16_74', '17_3']",1,0.1459491108981474,55.64503333333334,18.284766666666666,10.718396,7.677155525525525
19_65,"['16_5', '18_62']",1,0.14305047253157838,53.69933333333333,24.868433333333332,10.572045333333334,7.760818978978979
19_74,"['16_5', '18_41']",1,0.13662729095984716,41.8109,26.486033333333335,10.760589666666668,8.87794984984985
19_32,"['18_56', '18_74']",1,0.13491346708770804,54.670966666666665,22.1999,10.285766,7.502866426426427
19_66,"['18_14', '17_61']",1,0.1295032363927609,23.988200000000003,24.368466666666666,9.989141333333333,14.057092972972974
19_34,"['17_76', '16_14']",1,0.1254497563111468,30.925633333333337,15.950699999999998,9.927974666666666,13.15886096096096
19_39,"['18_53', '18_73']",1,0.12340823286891801,36.72496666666667,29.075100000000003,10.158563,9.394063483483484
18_41,"['17_3', '17_71']",1,0.12273998681519771,53.9632,24.063266666666664,10.5212,7.294676996996998
19_47,"['10_48', '18_49']",1,0.12084683232905716,34.745200000000004,14.744636666666665,9.939557666666667,15.698878918918917
19_67,"['17_61', '16_5']",1,0.1134999639515816,26.08983333333333,15.443496666666668,9.955575666666666,13.934737387387386
19_9,"['18_62', '17_18']",1,0.1059052278665062,42.447766666666666,20.900199999999998,9.977355666666668,10.233589579579577
19_54,"['17_18', '10_48']",1,0.10295072553829634,33.5016,15.440056666666665,9.927150333333332,14.774003093093091
19_6,"['18_49', '18_25']",1,0.10115230491355735,32.896166666666666,25.115733333333335,9.934906333333332,11.564503093093094
19_43,"['18_88', '16_5']",1,0.09810212260302362,39.6672,17.697400000000002,10.293847333333334,9.700223453453454
19_40,"['18_5', '18_55']",1,0.09799024653739664,43.44053333333333,29.914233333333332,10.448255999999999,7.816047177177176
19_2,"['18_73', '18_17']",1,0.09770323235100155,41.24496666666667,19.664666666666665,10.057478333333332,9.184340360360363
18_62,"['16_74', '9_57']",1,0.09613439612479899,64.87973333333333,17.6949,10.117221666666667,6.9136028228228215
19_7,"['18_4', '17_61']",1,0.09591353365722104,27.437233333333335,20.152033333333335,9.980601,12.961864774774774
19_33,"['18_25', '18_36']",1,0.09005256200346196,52.9915,23.028666666666666,10.266805666666666,7.788056156156155
19_4,"['18_56', '18_73']",1,0.08993312078623057,49.5408,18.2024,10.492872666666667,8.554910810810812
19_84,"['18_74', '17_18']",1,0.08985003556787557,34.3175,17.130633333333336,10.028926666666665,11.284617147147147
19_60,"['18_0', '16_5']",1,0.08877281925373295,32.17586666666667,17.645533333333333,10.02894,11.81509054054054
19_20,"['18_74', '18_17']",1,0.08875952963019934,47.05603333333334,17.7835,10.369032666666667,9.300379579579582
19_1,"['17_61', '17_61']",1,0.0874543034697037,21.650899999999996,16.378866666666664,9.996402333333334,14.032212312312312
