cand_id,parents,rank,distance,CO2 Equivalent Net Emissions,Adjusted cost of energy per GJ,Cost of energy next 10 years,Average Energy Change
4_81,"['3_44', '3_44']",1,inf,45.8895,19.253266666666665,9.801736666666667,8.799080690690692
9_57,"['8_45', '8_57']",1,inf,63.9589,17.17233333333333,10.062472333333334,6.99003990990991
10_48,"['5_78', '5_78']",1,inf,36.88086666666667,14.558943333333332,9.939557666666667,14.682368348348346
12_79,"['11_27', '11_27']",1,inf,64.33566666666667,17.102866666666667,10.052756333333333,6.995100300300301
14_33,"['11_38', '11_38']",1,inf,21.70103333333333,16.3929,10.006789333333332,14.076519519519515
14_43,"['13_42', '9_80']",1,inf,31.641499999999997,36.588033333333335,9.985387666666668,11.177115735735738
14_69,"['12_48', '12_48']",1,inf,43.309066666666666,18.363633333333333,10.740908666666664,9.384014174174174
15_63,"['10_48', '14_28']",1,inf,35.808699999999995,14.653483333333334,9.935415333333333,15.244261231231233
15_22,"['14_28', '14_5']",1,0.39365389369156206,35.91406666666666,32.1524,9.924906,11.409115315315317
15_54,"['14_53', '13_26']",1,0.2710011615352951,50.39266666666666,27.617900000000002,10.645938333333334,7.789605885885886
15_6,"['12_37', '12_37']",1,0.1954301680244403,35.61763333333334,29.20703333333333,9.902278,12.45641084084084
15_32,"['14_53', '12_48']",1,0.18797822432954137,48.29466666666667,18.170366666666666,10.538938333333334,8.489755315315316
15_19,"['14_46', '14_46']",1,0.1778996107782173,24.987099999999998,28.164533333333335,10.064592666666666,12.282196786786786
15_87,"['9_80', '10_48']",1,0.1667719395875353,33.57456666666667,15.446333333333333,9.909383,15.194882882882885
15_51,"['14_43', '14_69']",1,0.16633826474746338,38.2988,29.488833333333332,10.119516,9.214048648648648
15_10,"['14_36', '14_5']",1,0.1585904190970051,38.2344,26.506466666666665,10.092110333333332,10.398658528528529
15_16,"['14_33', '10_48']",1,0.15255158344899528,26.631766666666667,16.437366666666666,9.992252333333333,13.40421822822823
12_48,"['11_1', '11_23']",1,0.14701216200338205,43.306900000000006,18.3542,10.729017333333333,9.396030240240242
15_13,"['14_4', '13_26']",1,0.14387390175650894,39.373,27.13133333333333,10.475443333333333,8.871749969969969
15_27,"['14_15', '13_26']",1,0.13662585245493414,28.281966666666666,19.528233333333336,10.051582333333332,11.567805345345347
15_85,"['14_80', '14_69']",1,0.1337303249117057,47.89963333333333,17.564066666666665,10.415664666666666,8.837852252252253
15_70,"['12_79', '14_30']",1,0.13212270069621354,61.89936666666667,20.3225,10.333875666666668,7.090298858858859
15_1,"['12_79', '14_23']",1,0.13020603507783357,56.4529,20.784766666666666,10.360431333333333,7.559656096096096
14_28,"['10_48', '13_35']",1,0.11658147825991097,34.6854,15.992500000000001,9.922705333333333,14.98063681681682
15_29,"['14_23', '12_79']",1,0.11487363850859278,48.7931,21.0142,10.257598,7.896070510510512
15_38,"['14_53', '14_62']",1,0.1143549322081896,44.81153333333333,25.41026666666667,10.101214333333333,8.756647087087087
15_36,"['14_33', '14_23']",1,0.10281693821179959,25.612066666666667,20.9622,9.928677333333335,13.321130570570572
15_45,"['9_57', '14_80']",1,0.10264519191473351,59.657999999999994,17.337266666666668,10.248082333333334,7.288236096096096
15_5,"['14_69', '14_28']",1,0.10245535043686735,27.2311,16.5409,9.955135666666665,13.02231054054054
15_21,"['14_65', '14_28']",1,0.10201339630045288,35.52623333333333,18.362266666666667,9.934706333333333,11.927489009009008
15_50,"['9_57', '14_71']",1,0.10099591668172941,54.934133333333335,21.903233333333333,10.32532,7.553429729729729
15_15,"['12_48', '14_36']",1,0.09622107795797656,42.415099999999995,22.232266666666664,10.185322666666666,9.05412147147147
15_64,"['14_66', '14_53']",1,0.0920615075424513,49.8671,18.808966666666667,10.405616,8.425561951951952
15_44,"['14_28', '14_71']",1,0.09136113059387058,34.73066666666667,23.432133333333336,9.935500333333332,12.412308888888889
15_83,"['14_30', '14_43']",1,0.09081764203482436,40.969433333333335,28.355266666666665,10.193869999999999,8.911933933933936
15_75,"['14_65', '9_57']",1,0.08702434436497809,62.8102,17.660966666666667,10.121469333333332,7.167385945945946
15_66,"['14_65', '14_69']",1,0.08630079472276442,57.5502,18.0167,10.276299000000002,7.651402042042043
15_33,"['4_81', '14_80']",1,0.08461645031628287,48.44726666666667,19.615866666666665,10.241631333333334,8.341211381381383
15_23,"['14_59', '9_80']",1,0.07879498673380017,40.377100000000006,18.528200000000002,10.184593000000001,9.920436666666667
15_49,"['14_46', '12_79']",1,0.07758787721388444,51.9004,22.9453,10.15581,7.419718978978978
15_74,"['12_37', '14_4']",1,0.07460771252877224,37.303566666666676,27.3098,10.004146666666665,10.207995615615618
15_30,"['12_37', '14_59']",1,0.07407147732630742,44.23466666666667,24.311933333333332,10.197811666666668,8.891252492492491
15_3,"['14_53', '14_53']",1,0.07295258702258563,55.13836666666666,17.907366666666665,10.494916,7.834076696696697
15_34,"['12_79', '14_80']",1,0.0723704146579016,58.14703333333333,19.3383,10.353800666666666,7.343038588588588
15_40,"['12_79', '12_37']",1,0.07082655142187828,51.91653333333334,17.73693333333333,10.182878333333333,8.569135945945947
15_60,"['14_23', '13_26']",1,0.07069311764532972,41.70666666666667,25.2722,10.240205333333334,8.758195135135136
15_12,"['12_79', '10_48']",1,0.07028305878559499,40.03376666666667,17.515833333333333,9.973513333333331,10.708064594594594
15_52,"['9_57', '14_5']",1,0.06996486150946929,52.8195,18.147700000000004,10.320220666666666,8.099821621621622
14_53,"['12_79', '12_48']",1,0.0693638650706498,55.270900000000005,20.42676666666667,10.492534333333333,7.689537207207207
