cand_id,parents,rank,distance,CO2 Equivalent Net Emissions,Adjusted cost of energy per GJ,Cost of energy next 10 years,Average Energy Change
3_9,"['0_2', '2_76']",1,inf,32.7417,35.06393333333333,9.937040333333334,11.635747117117118
4_23,"['3_89', '3_89']",1,inf,24.29433333333333,17.888499999999997,9.950141666666665,13.786619849849851
4_81,"['3_44', '3_44']",1,inf,45.8895,19.253266666666665,9.801736666666667,8.799080690690692
4_83,"['3_21', '3_69']",1,inf,63.52056666666666,17.19986666666667,10.09417,7.025601651651651
5_33,"['4_39', '4_83']",1,inf,49.8521,25.17226666666667,10.671762333333334,7.768812792792794
5_78,"['3_50', '3_50']",1,inf,37.04873333333333,14.577006666666668,9.939557666666667,14.71780084084084
6_30,"['3_17', '5_33']",1,inf,26.914500000000004,30.985166666666668,9.935141666666667,16.659536876876874
5_14,"['4_12', '3_46']",1,0.34095940483869064,60.06463333333334,17.256533333333334,10.154947333333334,7.345351951951951
3_6,"['2_4', '2_4']",1,0.3179624533454528,53.47476666666666,20.090466666666668,10.462006666666667,7.601055885885885
6_81,"['5_78', '5_33']",1,0.22406269504016085,32.110400000000006,33.4437,9.918337,12.703939519519517
6_24,"['3_17', '4_83']",1,0.2213359360842933,41.04083333333334,28.093733333333333,9.928325333333333,10.635614864864865
6_32,"['3_9', '4_83']",1,0.21058745003896048,52.847333333333324,22.759366666666665,10.290609666666667,7.986722822822823
6_10,"['4_83', '5_0']",1,0.20340086289227483,55.7198,16.46783333333333,10.177847666666667,8.047662912912912
6_78,"['4_81', '4_11']",1,0.2026725207967759,41.613,19.262833333333337,9.854111,9.484055465465465
6_62,"['5_42', '5_33']",1,0.20233574264123394,31.36153333333333,29.590999999999998,10.029580333333334,10.526547147147147
6_40,"['5_14', '5_32']",1,0.20098483041914705,50.60086666666666,23.85396666666667,10.36821,8.293629609609608
6_28,"['3_9', '5_14']",1,0.1986437265502659,39.38023333333334,25.879433333333335,10.006513,9.330520780780782
6_14,"['5_0', '5_32']",1,0.177674464597601,47.06973333333334,23.339766666666666,10.242095,8.307663213213212
6_1,"['4_11', '3_6']",1,0.17262065996147255,53.830066666666674,20.928033333333335,10.455183666666668,7.5771173273273265
6_18,"['5_76', '5_76']",1,0.1427494220390371,49.49603333333334,18.204766666666668,10.372719333333334,8.464555855855856
6_33,"['5_76', '3_9']",1,0.1369661582091729,41.166066666666666,31.5532,10.041873,9.018303633633636
6_75,"['5_0', '5_24']",1,0.12930645448365963,47.85659999999999,17.211733333333335,10.066850666666666,10.050373213213213
6_59,"['5_76', '5_71']",1,0.12242706124942883,43.647999999999996,19.547233333333335,9.956918666666667,9.240430540540542
6_48,"['5_71', '5_76']",1,0.11985867322432056,32.00473333333333,19.028433333333336,10.107500333333334,10.649114864864865
6_25,"['5_45', '5_14']",1,0.11563795765000706,48.72566666666666,20.231233333333332,10.277308,8.54060084084084
6_29,"['5_42', '5_78']",1,0.10928091150341047,32.62416666666667,15.683356666666667,9.943715333333332,15.364638138138135
5_3,"['4_78', '3_46']",1,0.10877985177152825,51.68280000000001,21.871,10.219062,8.205216936936935
6_4,"['3_17', '3_17']",1,0.09660318175646702,33.67003333333333,15.629266666666666,9.905709,15.810161321321322
6_34,"['5_3', '3_9']",1,0.09579088986502836,34.17406666666667,24.8329,10.098072333333333,10.095638048048047
6_15,"['5_0', '4_81']",1,0.09187750340164094,53.2125,17.748966666666668,9.876482999999999,8.443352492492492
6_13,"['5_32', '5_3']",1,0.089561956311835,36.89436666666666,20.764066666666665,10.195716333333332,10.43045765765766
6_44,"['4_83', '4_23']",1,0.08486240978113,29.6996,15.363930000000002,9.951948,13.627110840840837
6_36,"['4_81', '5_71']",1,0.08291080212258885,36.504266666666666,17.611766666666668,9.991701,11.108551411411412
6_43,"['4_81', '5_42']",1,0.07996469419361718,25.391833333333334,17.097733333333334,9.989204,12.956965975975976
6_39,"['5_0', '5_0']",1,0.07812758673271543,51.479299999999995,16.565066666666667,9.897652333333333,9.09061795795796
6_61,"['3_46', '3_9']",1,0.0780666653808933,40.22206666666667,18.1817,10.059738000000001,10.066771171171172
6_89,"['3_6', '5_59']",1,0.07698379860936748,35.16716666666667,18.328566666666667,9.970332666666666,11.504417057057056
6_53,"['3_9', '5_78']",1,0.07656533366133769,32.54566666666667,16.70456666666667,9.927150333333332,14.264008378378378
6_5,"['3_17', '5_78']",1,0.07490479954982025,32.5624,18.564899999999998,9.926253666666666,14.841685465465465
6_65,"['4_81', '5_45']",1,0.07431176417987062,34.51123333333333,17.028133333333333,9.905296333333334,12.100971951951953
6_2,"['5_0', '5_32']",1,0.07167881570762302,41.158566666666665,16.228466666666666,10.008631333333334,10.98144117117117
6_68,"['5_71', '5_14']",1,0.0715413022972022,37.93816666666667,17.4973,9.997732333333333,10.355588138138138
6_6,"['4_23', '3_46']",1,0.07053305494400598,26.320800000000002,16.684366666666666,10.027296,13.10598927927928
6_23,"['5_42', '5_3']",1,0.07024730457903297,29.940766666666665,21.52576666666667,9.988500666666667,11.782717357357361
6_56,"['5_78', '4_81']",1,0.07000508005990211,29.012166666666662,16.027033333333335,9.956363333333334,13.186770090090091
6_67,"['3_46', '4_11']",1,0.06836696121580166,31.379499999999997,17.976833333333335,10.033916666666666,12.375361351351351
6_63,"['5_49', '5_42']",1,0.06797075957608675,34.049733333333336,22.025733333333335,9.959142333333334,11.77926105105105
6_41,"['5_59', '5_0']",1,0.06748476625283024,42.749433333333336,16.831166666666665,9.979749999999997,11.51094162162162
6_77,"['5_42', '5_49']",1,0.0657532156363361,28.36153333333333,16.423466666666666,10.001843666666666,12.47551114114114
6_57,"['3_6', '3_46']",1,0.0646648395604543,33.10466666666667,18.443299999999997,9.997389666666667,11.26622963963964
6_87,"['4_83', '4_81']",1,0.064062812262468,54.358799999999995,17.663500000000003,9.990233,8.022486726726727
6_7,"['5_0', '5_36']",1,0.06395474962448663,48.108399999999996,18.892333333333333,10.000053333333334,8.882241981981984
