cand_id,parents,rank,distance,CO2 Equivalent Net Emissions,Adjusted cost of energy per GJ,Cost of energy next 10 years,Average Energy Change
76_61,"['51_66', '51_66']",1,inf,62.50643333333333,23.00843333333333,10.251331666666667,6.871858708708708
78_65,"['62_61', '62_61']",1,inf,65.41926666666667,17.737933333333334,10.059852333333334,6.932374804804804
84_53,"['83_87', '83_87']",1,inf,36.483133333333335,13.581686666666668,9.922705333333333,16.016852312312313
87_4,"['86_48', '86_48']",1,inf,56.792233333333336,28.04703333333333,11.137730333333336,7.400736036036037
87_27,"['81_45', '81_45']",1,inf,35.63056666666667,13.314613333333332,9.935411666666665,15.22976042042042
87_32,"['84_15', '84_15']",1,inf,20.98496666666667,19.7306,9.992805,14.24196045045045
87_43,"['86_12', '86_63']",1,inf,27.231400000000004,38.037933333333335,9.814480333333334,11.032566066066067
87_62,"['82_57', '82_57']",1,inf,27.737866666666665,30.25176666666667,9.500302333333332,11.529014174174174
87_24,"['86_45', '82_57']",1,0.21461658691027055,27.8724,37.345333333333336,9.710284333333334,11.398075375375377
87_71,"['78_65', '86_10']",1,0.1824050144446091,60.85863333333333,20.44666666666667,10.301689,7.3263158558558565
87_82,"['82_57', '86_45']",1,0.18087467766504287,26.4866,35.751466666666666,9.784033,12.005581351351353
87_60,"['86_65', '78_65']",1,0.17556389086666965,48.42906666666667,18.5707,10.202469,8.365078618618618
86_83,"['78_65', '82_57']",1,0.17060634904944094,55.02296666666666,20.8114,10.045780000000002,7.650273993993994
87_1,"['86_37', '86_37']",1,0.169404763840698,48.086533333333335,25.71823333333333,10.830668666666668,8.19043996996997
87_13,"['76_61', '85_27']",1,0.16921413063226115,46.90536666666667,28.417466666666666,10.689802333333333,8.098492132132131
87_15,"['86_48', '86_77']",1,0.1691023595838128,47.8927,27.386566666666667,11.054102333333333,8.088739039039039
82_57,"['74_82', '74_82']",1,0.15846423202256427,27.78216666666667,30.214100000000002,9.504589666666666,11.516511531531533
87_75,"['81_45', '85_27']",1,0.1568281176110109,28.628933333333332,14.329323333333333,9.927881666666666,14.863846666666667
87_83,"['82_57', '86_77']",1,0.15229997082417251,29.636566666666663,33.1438,9.776988333333332,11.282427327327326
87_84,"['86_12', '86_48']",1,0.15140788451254752,52.46893333333333,27.768900000000002,10.613045333333332,7.873563813813814
87_72,"['86_45', '86_29']",1,0.14773940366531954,33.564433333333334,34.04496666666667,10.346524,9.771200600600602
87_25,"['82_57', '76_61']",1,0.14525513291884612,43.33566666666667,23.370833333333334,10.096673666666666,9.026241231231232
