cand_id,parents,rank,distance,CO2 Equivalent Net Emissions,Adjusted cost of energy per GJ,Cost of energy next 10 years,Average Energy Change
19_8,"['18_62', '18_62']",1,inf,64.97356666666667,17.698533333333334,10.112950666666668,6.911697147147147
25_5,"['19_45', '20_43']",1,inf,35.3303,14.49015,9.935415333333333,15.783803963963962
25_62,"['23_45', '22_83']",1,inf,41.28373333333333,30.562066666666666,11.116789666666667,8.484523783783784
27_58,"['23_87', '23_87']",1,inf,27.91593333333333,43.121566666666666,10.048236666666666,11.586286936936938
28_14,"['25_5', '27_69']",1,inf,34.727866666666664,14.599019999999998,9.939557666666667,15.818094924924921
30_8,"['17_61', '17_61']",1,inf,21.541233333333334,16.277066666666666,9.996677,14.159751051051051
30_77,"['23_13', '29_5']",1,inf,29.2623,18.0818,9.731870666666666,11.83457024024024
30_30,"['28_14', '29_71']",1,0.210899498143288,28.9495,15.987110000000001,9.932479333333333,14.327871591591594
30_10,"['28_14', '17_61']",1,0.19649683064886037,32.9167,14.874143333333334,9.952015333333334,15.617421081081082
30_47,"['29_32', '25_62']",1,0.19401711824473178,50.4586,26.233966666666664,11.01986,7.877028918918918
30_84,"['29_34', '27_58']",1,0.19374547440108816,27.015433333333334,40.536633333333334,9.98032,11.595861651651651
30_12,"['29_88', '27_58']",1,0.18286527094126442,30.077033333333333,38.73716666666667,10.112938333333332,10.886284414414414
30_63,"['29_48', '27_58']",1,0.17667512381935893,31.565733333333338,36.375166666666665,10.288074,10.683902282282281
30_79,"['19_8', '29_78']",1,0.1719902975927536,60.414566666666666,17.335633333333334,10.205780666666667,7.25172072072072
30_87,"['29_57', '29_30']",1,0.16912621931984775,51.1966,26.32903333333333,10.411634999999999,7.711398258258257
30_18,"['25_62', '29_34']",1,0.15724486883517141,35.566,34.70943333333333,10.877953333333332,9.390506336336337
30_68,"['25_62', '29_70']",1,0.15640708974554426,41.481766666666665,28.297666666666668,10.906366666666669,8.688236516516517
23_13,"['19_5', '19_5']",1,0.15233552202330786,46.7509,19.168966666666666,9.777892,8.699273753753754
30_35,"['28_75', '25_5']",1,0.15116121358285137,37.253499999999995,17.869366666666668,9.910122,13.552691681681685
30_36,"['29_34', '29_78']",1,0.1461973888585368,42.9749,29.050766666666664,10.372325,8.726613543543545
30_69,"['29_5', '17_61']",1,0.1446570860749569,22.6979,16.658833333333334,9.987895666666669,13.122425315315317
30_56,"['29_32', '19_8']",1,0.14385172689689077,60.0671,22.684266666666662,10.590975,7.230101471471472
30_9,"['29_70', '27_58']",1,0.14318631945126606,31.290766666666666,32.397666666666666,10.340126333333332,9.877861291291293
30_32,"['29_34', '29_32']",1,0.13732077568926954,38.47820000000001,33.143566666666665,10.697433333333336,9.162760150150152
30_46,"['29_88', '29_51']",1,0.1285630160028445,40.79173333333333,30.735966666666666,10.402104000000001,9.283414324324324
30_82,"['29_5', '19_8']",1,0.12556669954274166,54.55233333333333,20.8391,10.113803333333335,7.991471471471471
30_49,"['29_78', '29_78']",1,0.12221537569103288,57.50390000000001,18.028033333333333,10.275005666666667,7.442076546546546
29_48,"['27_58', '25_62']",1,0.11875567204575406,36.79403333333334,34.9216,10.778939,9.341497927927927
30_31,"['29_32', '29_48']",1,0.11494662221977463,45.38366666666666,27.99036666666667,10.831950666666666,8.300965315315315
30_23,"['19_8', '29_7']",1,0.114780172735798,54.429633333333335,25.51606666666667,10.544976666666667,7.627531771771772
30_51,"['23_13', '29_78']",1,0.11307699362617474,48.639,18.007433333333335,10.131737666666668,9.26651990990991
30_44,"['29_11', '29_88']",1,0.10568723846608288,32.11456666666667,33.2764,9.999908,11.617671771771773
30_25,"['19_8', '28_75']",1,0.10362060110185504,49.95876666666666,30.0574,10.485040666666668,8.201726846846846
30_43,"['17_61', '27_58']",1,0.10212523742955641,24.08026666666667,17.195233333333334,9.952276333333332,13.436996456456455
30_67,"['29_71', '25_62']",1,0.10066425447367884,26.684700000000003,16.184866666666665,9.947644333333331,12.630168618618617
30_70,"['23_13', '27_58']",1,0.10005710303924681,38.480533333333334,18.510433333333335,10.060185666666667,10.244926066066066
30_11,"['29_71', '29_78']",1,0.09971706033539622,34.52803333333333,23.72896666666667,10.016206666666667,11.149969549549548
30_76,"['25_5', '29_71']",1,0.09743252258306227,26.283033333333336,15.03866666666667,9.957385666666667,14.31316219219219
30_71,"['29_5', '29_34']",1,0.09707446657212963,29.998,27.235,10.081218,11.569087477477476
30_21,"['29_71', '23_13']",1,0.0963514338775741,44.39653333333333,17.169700000000002,9.947169666666666,9.79220087087087
30_62,"['29_48', '29_32']",1,0.09310773408228923,46.958933333333334,22.8927,10.625759333333333,8.577158228228228
30_41,"['29_34', '19_8']",1,0.09070947074316373,46.41446666666667,18.5958,10.469976666666666,8.946351771771774
30_80,"['29_39', '23_13']",1,0.09034350381195176,39.525,18.3279,9.960999333333334,10.538091591591593
30_74,"['29_34', '29_88']",1,0.08941506449470477,36.6184,35.93713333333333,9.962126333333332,10.115162522522523
30_29,"['29_57', '29_70']",1,0.08929539479923113,38.19113333333333,29.70126666666667,10.75358,8.694664624624627
30_33,"['25_5', '19_8']",1,0.08921962382562967,37.17043333333333,22.021600000000003,9.982854000000001,11.423476816816821
17_61,"['16_10', '16_10']",1,0.08876500314727155,21.592200000000002,16.386133333333333,9.996212666666667,14.076382582582582
30_53,"['29_32', '29_30']",1,0.08765910055517945,60.21156666666667,17.885499999999997,10.157715999999999,7.2649371171171175
30_5,"['29_32', '28_14']",1,0.08705263305755723,33.57920000000001,16.187966666666668,9.970748666666667,12.307683483483485
30_16,"['29_48', '29_32']",1,0.08702816937974045,46.0095,27.8794,10.863496,8.069689849849851
30_1,"['29_5', '25_62']",1,0.08698917721459101,36.93386666666667,19.729433333333333,10.252629333333333,10.101270630630628
30_61,"['29_29', '29_78']",1,0.08669291032033037,53.361799999999995,17.3267,10.330991666666668,8.085230870870872
30_54,"['29_48', '29_78']",1,0.08342577060461139,45.06256666666667,18.5782,10.495447,8.968152312312313
30_24,"['29_81', '29_48']",1,0.08303376500795709,30.206466666666667,19.241466666666668,10.313348333333334,11.314374804804807
30_78,"['25_62', '29_30']",1,0.08195869980942753,55.337799999999994,23.078566666666664,10.570115666666666,7.620999849849852
30_13,"['25_62', '25_5']",1,0.08042124741886711,30.857200000000002,16.168966666666666,9.935439999999998,13.697475615615614
30_85,"['29_51', '29_7']",1,0.07957948373097846,44.31603333333334,29.974099999999996,10.733964666666665,8.571762342342343
30_81,"['19_8', '29_64']",1,0.07859737722371216,50.70693333333333,26.194333333333333,10.606150666666666,7.928989639639639
30_66,"['29_7', '29_5']",1,0.07734566082232887,36.1218,28.3312,10.082032333333332,10.090568678678677
29_71,"['28_46', '28_76']",1,0.07630863491266568,23.66603333333333,15.275266666666667,9.947679333333333,14.140033333333335
30_7,"['29_5', '29_34']",1,0.07342516252704023,28.577299999999997,18.384766666666668,9.950406000000001,12.234805915915919
30_45,"['29_78', '29_64']",1,0.07261322810957152,47.229299999999995,24.532233333333334,10.494239,8.593221381381381
30_27,"['29_39', '29_30']",1,0.06998274055613118,54.352000000000004,24.257800000000003,10.720331,7.663021051051051
30_55,"['29_39', '27_58']",1,0.06833698560811483,33.381166666666665,17.686700000000002,10.231590666666667,11.091313723723724
30_2,"['29_32', '17_61']",1,0.06633730168699895,29.691766666666666,24.65706666666667,9.989246,11.684892762762763
30_22,"['23_13', '29_34']",1,0.06234551903624512,39.43373333333333,18.980800000000002,10.035049666666668,9.961145465465467
30_14,"['19_8', '29_81']",1,0.0602484753236724,42.728133333333325,24.204666666666668,10.390113999999999,8.947293933933935
30_65,"['29_53', '19_8']",1,0.058087205409708846,54.55183333333334,22.20743333333333,10.579286000000002,7.560144114114114
29_78,"['28_89', '19_8']",1,0.055227372351452315,56.20883333333334,18.0776,10.315965333333333,7.5939806006006
30_64,"['23_13', '19_8']",1,0.05315518075188393,57.08153333333333,16.540266666666664,9.992174666666665,8.052318228228225
30_39,"['29_88', '28_75']",1,0.051549097309110094,31.440266666666663,33.264,10.101377,10.871097645645643
30_0,"['29_71', '29_70']",1,0.051498934802927186,28.13393333333333,33.22426666666667,10.031932666666668,11.197642642642643
30_50,"['29_88', '29_32']",1,0.04597585756961505,37.4648,18.087699999999998,10.229915,9.992118228228227
30_72,"['17_61', '29_57']",1,0.04565959081380072,26.660966666666667,17.1915,9.935206666666668,13.256368888888888
30_89,"['28_14', '25_5']",1,0.04217884792536471,35.043733333333336,14.648693333333332,9.935415333333333,15.762359279279275
30_17,"['19_8', '29_34']",1,0.03872613256276827,46.43973333333333,18.6656,10.247637666666666,8.958718378378379
30_88,"['29_78', '29_78']",1,0.037461386167551694,55.603833333333334,18.149866666666668,10.330650999999998,7.643907057057057
30_6,"['29_71', '29_30']",1,0.036599262179146115,45.3296,24.1725,10.042856666666667,8.717538258258259
30_15,"['19_8', '28_14']",1,0.036327052586006714,33.00333333333334,18.161333333333335,9.959377333333334,11.724072732732735
30_20,"['29_53', '27_58']",1,0.03330678465087509,31.3038,28.065066666666667,10.221233333333336,10.874332732732732
30_42,"['23_13', '29_78']",1,0.02884862033755041,50.520900000000005,18.579066666666666,10.277389666666666,8.090143093093095
30_19,"['28_14', '29_34']",1,0.026903405969879272,28.602933333333336,16.187766666666665,9.935138333333333,13.670625225225224
30_3,"['19_8', '29_34']",2,inf,54.50476666666666,26.458066666666667,10.904925999999998,7.874896156156154
30_4,"['27_58', '29_34']",2,inf,28.820633333333333,41.69076666666667,10.100914333333334,11.297746066066068
30_37,"['29_48', '29_78']",2,inf,46.073299999999996,29.99466666666667,11.065451333333334,8.27557021021021
30_57,"['25_5', '27_58']",2,inf,34.99713333333334,16.0632,9.952049333333333,14.781204234234236
30_59,"['29_5', '25_5']",2,inf,28.821266666666663,15.825446666666666,9.965958333333333,14.638330060060062
30_60,"['27_58', '17_61']",2,inf,24.5501,25.688766666666666,9.968875333333331,13.838718228228226
30_83,"['28_75', '28_14']",2,inf,31.236333333333334,37.01146666666667,9.930377333333333,14.043909909909909
30_86,"['27_58', '29_29']",2,1.307321742477543,32.83906666666667,32.5414,10.402105,10.127847177177179
30_38,"['29_57', '29_5']",2,0.5217950506446015,32.2868,24.67833333333333,10.318542333333335,11.476720750750752
30_34,"['27_58', '17_61']",2,0.38578322120058883,26.2825,23.023733333333336,9.97437,14.215723513513515
30_52,"['17_61', '19_8']",2,0.3144832715402864,28.982333333333333,18.3658,10.000733666666667,12.919324864864862
30_28,"['29_5', '29_48']",2,0.2901073143210299,29.4804,23.04126666666667,10.075696666666667,12.060053963963965
30_58,"['23_13', '17_61']",2,0.20896018075570474,30.419366666666672,18.096966666666667,9.958417333333331,12.146324534534536
30_75,"['25_5', '28_61']",2,0.19753096434748374,29.0822,17.122899999999998,9.952222999999998,12.87373054054054
30_26,"['29_81', '17_61']",2,0.16146002102297818,27.606633333333335,16.457966666666664,9.993214333333333,13.965918978978976
30_48,"['28_14', '29_5']",2,0.1606848017063372,32.54566666666667,16.4502,9.966070333333334,13.16813063063063
30_73,"['28_14', '17_61']",2,0.06244188563426855,30.30803333333333,16.288433333333334,9.974016333333335,14.028595795795795
30_40,"['29_32', '25_5']",3,inf,33.81393333333333,25.546666666666667,9.961327666666667,13.024051021021021
