cand_id,parents,rank,distance,CO2 Equivalent Net Emissions,Adjusted cost of energy per GJ,Cost of energy next 10 years,Average Energy Change
51_66,"['45_76', '50_5']",1,inf,62.5403,23.0771,10.258027333333333,6.880896966966965
62_61,"['51_66', '61_27']",1,inf,65.3329,17.741,10.058249,6.933317297297296
69_73,"['56_12', '56_12']",1,inf,21.298466666666666,16.226966666666666,10.022496666666667,14.110220720720724
70_16,"['68_74', '68_74']",1,inf,36.409866666666666,13.695523333333334,9.927121999999999,15.720968288288285
71_50,"['65_1', '70_80']",1,inf,41.80826666666667,31.623499999999996,11.964478666666666,8.59108018018018
71_52,"['70_44', '70_3']",1,inf,27.834033333333334,30.206100000000003,9.519668333333334,11.466257927927927
71_89,"['65_40', '65_40']",1,inf,35.10543333333333,14.203006666666667,9.927121999999999,15.938512012012012
73_27,"['72_8', '72_3']",1,inf,30.122566666666668,41.502199999999995,10.121111,10.379926246246246
73_8,"['72_11', '72_78']",1,0.35990073221673335,38.570433333333334,33.35353333333333,11.245737333333333,8.883394924924923
73_68,"['71_50', '72_78']",1,0.3201292036874286,41.3055,20.325400000000002,11.703600999999999,9.281839369369369
73_28,"['72_3', '72_8']",1,0.2554061473537727,31.4966,36.62756666666667,10.034655333333333,10.4999190990991
73_43,"['69_73', '71_52']",1,0.2369851985230925,26.051866666666665,17.4967,9.838153666666667,13.383665165165164
73_29,"['72_3', '72_70']",1,0.2253673252120006,31.476,39.8821,10.070376,10.314158678678679
73_57,"['72_73', '72_8']",1,0.21412163621322078,31.95646666666667,31.1728,9.728128333333332,10.868201321321322
73_69,"['72_50', '72_11']",1,0.19824837138723683,39.237500000000004,30.7924,11.730939333333334,9.459588018018017
72_21,"['71_89', '69_73']",1,0.18989753575668794,29.04376666666667,15.964666666666668,9.960651333333333,15.161703243243243
73_2,"['72_24', '72_8']",1,0.16996669211296653,39.4551,34.38836666666666,10.902216333333334,8.788930720720721
73_33,"['71_43', '71_43']",1,0.15511373814076293,57.6067,21.523033333333334,10.591336333333333,7.416128258258257
73_47,"['62_61', '72_40']",1,0.14889307360511442,57.7158,18.24676666666667,10.178029666666667,7.765015075075076
73_18,"['72_42', '72_76']",1,0.13629422315101503,52.0357,22.7773,10.805919000000001,8.206204684684684
73_0,"['62_61', '62_61']",1,0.13227276126897022,63.75476666666666,17.816100000000002,10.124949,7.072732132132131
73_30,"['71_43', '72_76']",1,0.13184114135891548,54.74093333333334,25.430066666666665,10.938902666666666,7.489442822822823
73_77,"['72_78', '51_66']",1,0.12781943730656994,53.3354,26.116666666666664,10.693480666666668,7.627875705705706
73_7,"['72_42', '72_78']",1,0.12684945849698567,42.116299999999995,18.130633333333332,11.023210999999998,9.751178708708709
73_24,"['71_89', '72_40']",1,0.12473727592122799,30.86626666666667,19.90703333333333,9.896677333333333,13.102976666666665
73_54,"['72_11', '71_52']",1,0.11974483393008167,27.448966666666667,30.094099999999997,10.008567333333334,12.32966987987988
73_1,"['72_42', '72_25']",1,0.11317770257368023,33.17713333333334,33.0318,10.194018666666667,9.821303663663663
73_80,"['72_21', '72_49']",1,0.10929992452211634,33.70083333333333,22.125866666666667,10.020031000000001,11.310514654654654
73_86,"['72_64', '72_76']",1,0.10748977386426535,48.869433333333326,18.8933,10.421797333333334,8.594330030030031
73_21,"['69_73', '72_40']",1,0.10360912289756967,28.399033333333335,21.305500000000002,9.993498666666666,12.611557837837838
73_32,"['70_16', '72_64']",1,0.10191918712593331,28.072533333333336,16.706366666666668,9.962667666666668,13.536487507507507
