cand_id,parents,rank,distance,CO2 Equivalent Net Emissions,Average Energy Change Percent
74_79,"['72_65', '73_17']",1,inf,58.8487,0.007962727261167446
75_13,"['69_70', '74_83']",1,inf,14.9412,0.023139001785616137
77_49,"['76_63', '75_13']",1,0.3017000408684073,15.9452,0.021723334685048414
71_53,"['68_66', '68_66']",1,0.2894600684502772,28.6798,0.010836923388857235
77_0,"['76_1', '76_10']",1,0.22937313543477397,17.2379,0.01935415503956173
77_10,"['76_2', '76_10']",1,0.21992205680700744,17.7139,0.01885364195448549
77_87,"['76_61', '75_13']",1,0.21671784818753992,20.4064,0.01711172409369812
76_49,"['75_86', '73_68']",1,0.20859472943770765,41.2579,0.009838319207639184
76_89,"['75_83', '71_35']",1,0.20485441241616337,53.9697,0.008830561620538722
76_29,"['73_68', '73_68']",1,0.18052553234310853,35.7074,0.010728750340791387
77_30,"['76_61', '76_10']",1,0.16649847657451045,22.4208,0.013209156254809952
77_54,"['71_53', '75_86']",1,0.1641903411853049,37.6952,0.010319756571377074
77_42,"['76_89', '76_78']",1,0.16079286198742268,50.3086,0.008979468017713222
77_31,"['71_53', '76_46']",1,0.14770730456577436,26.6426,0.011988500530231322
77_56,"['76_89', '75_27']",1,0.13765325391758693,45.3253,0.009791348440876582
76_10,"['75_88', '75_47']",1,0.13691684947280705,21.1042,0.01585078644947916
77_19,"['76_70', '76_10']",1,0.1254939479933536,22.104,0.014370122301053669
76_78,"['75_83', '75_86']",1,0.1250695180671112,47.6244,0.009077596282890437
77_7,"['74_79', '76_42']",1,0.12230934177790209,57.0161,0.008188934689361386
77_81,"['74_17', '76_9']",1,0.1203349992691326,21.1541,0.014675862185200242
77_69,"['76_78', '76_89']",1,0.0993931412133528,47.1308,0.009779176326056157
75_27,"['74_49', '71_83']",1,0.0989786132374729,21.039,0.016713966489791683
77_38,"['76_61', '76_9']",1,0.09115729675914404,24.5441,0.012686696668463669
77_64,"['76_32', '71_53']",1,0.0854266839092654,26.0059,0.012154357945275937
77_1,"['76_61', '76_61']",1,0.06836975333850251,24.5574,0.012564226714088108
77_28,"['76_29', '73_68']",1,0.05887889934687806,36.2895,0.010612829366910794
77_76,"['74_79', '76_89']",1,0.056643077299574844,57.4079,0.008162747672663695
