cand_id,parents,rank,distance,CO2 Equivalent Net Emissions,Average Energy Change Percent
14_78,"['13_62', '13_62']",1,inf,70.6382,0.008291353967616792
16_53,"['11_29', '11_29']",1,inf,18.0972,0.02533557400060143
18_2,"['17_0', '16_32']",1,0.3298044882048624,58.6228,0.008756333700474074
17_58,"['16_31', '16_63']",1,0.27950851204121246,21.9144,0.018156286706907804
17_19,"['12_25', '12_25']",1,0.2559669556946259,70.5941,0.008300132130159052
17_7,"['16_63', '16_0']",1,0.23030231129807216,18.8581,0.0241387723935788
18_3,"['17_84', '17_48']",1,0.22919797494194477,52.2136,0.009899781336025395
18_78,"['17_13', '17_1']",1,0.2251583279866525,20.2739,0.020465018616396904
17_44,"['12_22', '12_46']",1,0.20552283519621584,41.863,0.011239772570264333
18_77,"['17_31', '17_66']",1,0.1915383175563898,46.4343,0.009990490945982458
18_17,"['15_85', '16_32']",1,0.18907185578253055,56.6919,0.009411539979873578
17_35,"['16_67', '16_0']",1,0.18400939680455022,19.3881,0.02182901671816411
18_7,"['17_31', '16_46']",1,0.17350255976046292,34.06,0.01453559412289985
18_43,"['17_7', '17_85']",1,0.16530995196505982,25.4823,0.017390611029275787
18_57,"['17_13', '16_32']",1,0.1603009317356659,45.2461,0.010904156222732204
18_63,"['17_7', '15_85']",1,0.15216108284399976,38.5044,0.012220135479762386
18_45,"['16_31', '17_86']",1,0.1439088730516335,31.0242,0.01572728489232356
18_33,"['17_1', '16_72']",1,0.11340878688883355,36.8102,0.012972360232323316
18_20,"['17_87', '17_53']",1,0.10508169245169918,27.507,0.017152938397500123
18_4,"['17_84', '16_21']",1,0.09975872152406165,29.7654,0.016989006630236246
18_19,"['17_48', '16_46']",1,0.09825491583757506,34.4686,0.01336747181463852
18_70,"['17_35', '16_21']",1,0.09688623261414615,19.4061,0.021180246108081318
18_62,"['17_1', '12_46']",1,0.08177315703525406,29.9152,0.016233845194038223
18_38,"['12_46', '17_58']",1,0.07637900934061773,37.8271,0.012523999760050489
18_81,"['16_32', '17_7']",1,0.07631158954456778,34.1145,0.013772557680539534
18_79,"['16_46', '17_0']",1,0.05082768256367036,30.5274,0.015842438583375994
