cand_id,parents,rank,distance,CO2 Equivalent Net Emissions,Average Energy Change Percent
6_37,"['0_1', '4_0']",1,inf,70.618,0.008291489353771922
7_59,"['6_14', '6_14']",1,inf,21.2414,0.0326679317869359
8_88,"['6_37', '7_80']",1,inf,70.618,0.008291489353771922
7_79,"['4_10', '6_55']",1,0.4018347417410834,21.307,0.02295951191304304
7_10,"['4_2', '4_2']",1,0.28856779171276575,60.0756,0.009107222435114724
8_14,"['7_67', '7_16']",1,0.2657624874491318,48.9338,0.010306577483823617
6_62,"['5_46', '5_76']",1,0.22159954698528825,24.8673,0.01932765636542036
7_22,"['6_70', '6_70']",1,0.2188597935101011,22.3771,0.02227875202004043
8_26,"['7_34', '0_1']",1,0.21338539687190855,70.5943,0.008300151232489662
8_39,"['7_24', '4_10']",1,0.2067797476651561,34.6924,0.015005908897281489
8_81,"['7_17', '6_43']",1,0.20507820869109428,44.7774,0.011929302290016163
8_60,"['7_67', '7_17']",1,0.1646096186023479,26.1477,0.017764934415870265
8_76,"['6_62', '7_17']",1,0.1615619450375793,29.5583,0.01625539648586002
8_37,"['7_38', '4_2']",1,0.13569515364821574,54.3067,0.01015542222746022
8_41,"['7_38', '6_6']",1,0.1309993013627518,29.5434,0.016402234908436904
8_78,"['7_79', '7_17']",1,0.12262570985387483,39.1523,0.013118524239741348
8_56,"['7_22', '7_67']",1,0.11620739628542687,36.3711,0.014041604578928514
8_66,"['7_79', '6_43']",1,0.09003918762262846,25.9788,0.01865504545008321
8_63,"['7_10', '7_17']",1,0.08692184034737034,39.8713,0.012780419115836706
8_75,"['6_62', '6_82']",1,0.0799450807355466,42.3486,0.012577641497703778
8_36,"['6_43', '7_54']",1,0.07824449500186814,58.0089,0.009121195497331164
8_43,"['7_82', '7_82']",1,0.07578624976987929,42.6827,0.012219585941968656
7_17,"['6_62', '6_82']",1,0.07355674747767385,35.4969,0.014146634278976099
8_16,"['7_54', '7_30']",1,0.061662472169214326,57.3972,0.009692261364315431
8_30,"['4_2', '7_82']",1,0.0585507820032594,56.5032,0.00988096704799751
8_4,"['7_79', '7_79']",1,0.04959916747157697,21.341,0.02292180127380301
8_31,"['7_30', '7_9']",1,0.035064090211020506,55.1704,0.010020185372795002
8_80,"['7_80', '7_80']",1,0.033588638624709774,70.5943,0.008300151232489662
8_2,"['7_17', '7_11']",1,0.0230399417447249,55.139,0.010062220972484373
7_80,"['6_37', '6_37']",1,0.0,70.618,0.008291489353771922
8_32,"['7_22', '7_17']",2,inf,24.2392,0.02431657686817895
8_82,"['6_37', '0_1']",2,inf,70.6329,0.008574905040551825
8_83,"['6_43', '7_82']",2,0.4984742246162022,54.975,0.010229956046185857
8_34,"['7_38', '7_79']",2,0.42832916469568616,26.3206,0.019197741986339507
8_7,"['6_82', '7_17']",2,0.3700411843172395,26.2435,0.022769482012368534
7_67,"['6_81', '4_10']",2,0.30462028778600747,44.0215,0.01285332083394619
8_68,"['7_79', '7_10']",2,0.28379099473487457,49.1429,0.0112691040403504
8_59,"['4_10', '4_2']",2,0.22446010084450574,38.9788,0.014252229202749421
7_38,"['6_55', '6_55']",2,0.21128502408787142,30.5453,0.017486492443428567
8_18,"['7_75', '4_10']",2,0.19756020648326553,40.2929,0.01306147643379661
8_28,"['6_6', '7_16']",2,0.1800448864896517,33.3388,0.01660456657290946
8_53,"['6_6', '7_16']",2,0.13793948615953594,37.505,0.015648901817941853
8_86,"['7_82', '7_82']",2,0.1358859735967528,50.2152,0.010487537175327069
8_74,"['4_10', '6_6']",2,0.13306251419100765,34.8757,0.01594035375693847
8_46,"['7_22', '7_10']",2,0.1189588363095846,52.7185,0.010343255023663428
8_33,"['7_38', '7_38']",2,0.11623783466171,30.97,0.017449332899388763
8_84,"['7_22', '7_10']",2,0.07518831826176894,37.1836,0.015814504766955603
8_35,"['7_59', '7_16']",3,inf,26.7307,0.02306982145624243
8_87,"['7_9', '7_24']",3,inf,54.1196,0.010617395174178154
8_22,"['7_17', '7_24']",3,0.811522898469625,33.414,0.016622367189561244
8_70,"['7_9', '7_79']",3,0.6586237320204441,45.4181,0.012921905674801068
8_15,"['7_16', '6_62']",3,0.5795944477437801,40.5153,0.01391244831451308
8_65,"['7_17', '6_14']",3,0.46014566797700585,31.5063,0.01992191484525277
8_50,"['7_22', '7_17']",3,0.30163615225876994,28.1578,0.020769784857081235
8_79,"['7_22', '7_16']",3,0.2585529796191652,42.1798,0.013390401155703427
8_49,"['7_59', '6_6']",3,0.19034629659955327,29.5938,0.02061543449618227
8_27,"['7_30', '7_24']",4,inf,54.6472,0.010706723922452848
8_61,"['7_22', '7_80']",4,inf,29.187,0.029548588590866707
8_72,"['0_1', '7_24']",4,0.6947257325495413,30.9411,0.02169472981317614
8_3,"['4_10', '7_10']",4,0.5533132249799098,46.2329,0.013014547834228254
8_57,"['7_67', '6_82']",4,0.46659633636207004,33.8662,0.016778794653396396
8_47,"['7_67', '7_82']",4,0.38683083662804335,40.6931,0.0161822243673189
8_11,"['7_17', '7_59']",4,0.3757940392452995,33.5117,0.019659162007373922
8_71,"['6_62', '7_82']",4,0.24747609395633124,44.3229,0.013491660907957196
8_21,"['7_82', '7_22']",4,0.19833590272174006,41.7864,0.01438681895549165
8_17,"['7_16', '7_79']",4,0.13822962840575842,40.7352,0.014573595608843828
8_54,"['7_17', '7_80']",5,inf,31.0242,0.021827688603918476
8_55,"['0_1', '7_17']",5,inf,59.3859,0.014496527960337883
8_62,"['7_30', '7_59']",5,0.787262360537603,41.5435,0.015125524251940997
8_48,"['7_10', '7_22']",5,0.71489956401685,50.2452,0.014692927746280024
8_67,"['7_24', '6_14']",5,0.6810726659733174,38.4815,0.01742369865817016
8_38,"['7_10', '7_59']",5,0.6040277700098328,35.2312,0.018805934746043203
8_42,"['6_6', '7_38']",5,0.3031443339078766,35.7013,0.01860843846655987
8_8,"['7_30', '7_59']",6,inf,47.5684,0.01588013194359234
8_51,"['7_59', '7_9']",6,inf,31.4548,0.022341280537641915
8_52,"['6_62', '7_80']",6,1.4932603747263868,36.9184,0.018951661252576243
8_24,"['0_1', '6_62']",6,0.8636832104126653,36.4779,0.02108129736756337
8_12,"['7_27', '7_16']",7,inf,31.8054,0.025308206793901503
8_44,"['7_38', '7_24']",7,inf,54.5054,0.017356454932323753
8_40,"['7_10', '7_59']",7,2.0,38.987,0.019482545503554348
8_23,"['6_88', '6_62']",8,inf,44.0157,0.020212633054307157
