cand_id,parents,rank,distance,CO2 Equivalent Net Emissions,Average Energy Change Percent
36_41,"['35_74', '33_58']",1,inf,16.2705,0.02282506565562677
46_68,"['45_26', '45_35']",1,inf,70.6384,0.008290056812950435
52_12,"['46_68', '46_68']",1,inf,70.6384,0.008290056812950435
51_39,"['50_4', '48_5']",1,0.4232960590595119,30.1039,0.012506404961356526
48_5,"['46_13', '46_13']",1,0.38846725631520934,58.0131,0.008457869449913924
53_37,"['52_60', '52_11']",1,0.37623716982614186,37.7959,0.01101597095553356
53_11,"['52_75', '52_50']",1,0.3080964494599573,26.1696,0.014060344906965023
53_35,"['52_6', '52_36']",1,0.23576442356247576,18.1064,0.02097465482451461
50_74,"['46_68', '42_72']",1,0.2321002175099909,70.5941,0.008300162848119188
53_65,"['51_35', '51_35']",1,0.2028100229156059,51.5021,0.008842379171433342
53_39,"['52_74', '51_35']",1,0.18076574122916556,50.5344,0.009406318763718571
53_42,"['51_39', '52_81']",1,0.17551960481714313,42.1322,0.010253505238291582
53_66,"['52_83', '52_81']",1,0.16952537092694972,44.5123,0.009601119829878702
53_4,"['52_1', '36_41']",1,0.16107525669175,16.9845,0.022064428083995963
53_18,"['52_48', '52_6']",1,0.1549512792155474,22.9631,0.01539661256546378
53_85,"['52_45', '52_83']",1,0.153172374572277,22.6788,0.017251741343876834
53_77,"['52_22', '51_39']",1,0.1509122394525168,23.2739,0.015158620387357866
51_8,"['36_41', '50_80']",1,0.14733140880896475,18.5296,0.01905066550499218
53_45,"['52_50', '52_22']",1,0.1346987655919805,20.6343,0.017939068038458014
53_74,"['51_8', '52_30']",1,0.11518942862136661,18.5514,0.01895216020479341
53_16,"['51_39', '48_5']",1,0.08866140000248408,44.2803,0.010198366562979224
52_1,"['36_41', '50_83']",1,0.055077308191308155,21.1528,0.017689784821005004
53_10,"['52_22', '52_36']",1,0.037893739813312406,22.119,0.017535446616005288
53_50,"['52_48', '52_1']",1,0.029815271576181294,22.4183,0.017477324601687456
53_71,"['50_74', '50_74']",1,0.011664939839996995,70.5941,0.008300162848119188
53_31,"['48_5', '52_27']",2,inf,46.1175,0.009953615376736214
53_52,"['36_41', '51_88']",2,inf,17.5766,0.022200972194212663
53_46,"['51_8', '52_11']",2,0.4326962509732322,33.4668,0.012652295358589428
53_15,"['52_81', '51_8']",2,0.3581075578121488,25.6558,0.016142294434946046
53_51,"['36_41', '52_83']",2,0.3108721763208655,30.3934,0.01443892636803461
53_83,"['48_5', '52_45']",2,0.2585433678842297,38.3036,0.012533934364519148
53_72,"['51_88', '52_60']",2,0.25220351193825297,23.9322,0.017543266775667133
53_60,"['36_41', '52_6']",2,0.2477646174749405,27.5352,0.014703500680707844
53_5,"['52_75', '52_48']",2,0.23580609987352147,19.9968,0.019051694600230963
53_41,"['52_22', '48_5']",2,0.22846344359654355,42.1256,0.011032083672664585
53_88,"['52_75', '36_41']",2,0.19618730488965067,19.6778,0.020203271516607873
53_63,"['52_6', '36_41']",2,0.1836266580727845,21.3787,0.018045153474514852
53_8,"['52_60', '48_5']",2,0.17992577868705736,43.7825,0.010375119530391394
52_60,"['50_7', '50_83']",2,0.1771295187701954,39.2102,0.011211145761380867
53_87,"['52_1', '51_35']",2,0.13977098841770935,38.901,0.011817724641392932
53_1,"['52_45', '52_75']",2,0.13044728150315393,22.4887,0.01787206755566214
53_21,"['51_8', '52_6']",2,0.13038618313223177,18.6978,0.020897048843498946
53_30,"['52_27', '52_50']",2,0.12174656812883125,28.9824,0.0145353300404468
53_82,"['48_5', '52_1']",2,0.11622834483120807,45.2982,0.01018988187902908
52_48,"['50_83', '36_41']",2,0.07753160021585197,18.2944,0.02162216131192877
53_58,"['51_8', '52_48']",2,0.05814063083085442,18.6106,0.02134220503130387
53_40,"['51_8', '52_31']",2,0.02881568151556755,18.4304,0.021494372276729838
53_54,"['52_48', '52_48']",2,0.015199100821902276,18.311,0.021566557811446407
53_55,"['36_41', '51_88']",3,inf,17.7757,0.022208306734189543
53_73,"['48_5', '52_83']",3,inf,49.0326,0.010471412410449339
53_81,"['51_88', '51_35']",3,0.5696504543628729,31.3739,0.014915760396630262
53_24,"['52_83', '52_42']",3,0.5670340597153953,26.7208,0.016430338470454522
53_62,"['52_50', '51_35']",3,0.5233912555026952,34.5603,0.01268812557164341
53_2,"['51_39', '52_1']",3,0.4202271383565504,42.456,0.011698869868905325
53_22,"['52_27', '52_48']",3,0.3420383343935114,24.2903,0.01891110366578392
53_12,"['52_74', '52_48']",3,0.33689260978285174,39.4617,0.011809722907353964
53_36,"['52_22', '51_8']",3,0.30081022234699734,19.7029,0.020320214988353128
53_33,"['36_41', '52_74']",3,0.15970079863205883,22.9496,0.019028729297733592
53_80,"['36_41', '52_11']",3,0.1356225245957277,20.3213,0.019295144657845115
53_78,"['51_8', '51_39']",3,0.10712187387425653,20.1325,0.019562701942313902
53_34,"['52_81', '51_8']",4,inf,37.0544,0.014705934813036824
53_53,"['52_6', '52_1']",4,inf,20.4688,0.019887465301416475
53_29,"['52_12', '48_5']",4,1.8887404559837426,32.5678,0.01710097575138226
53_44,"['52_27', '52_30']",4,1.2672616851967264,21.3412,0.01958351828588861
53_6,"['51_88', '52_50']",5,inf,20.4965,0.01996526070193964
53_75,"['52_22', '46_68']",5,inf,45.0521,0.01701059368962718
53_64,"['46_68', '52_81']",5,2.0,32.7709,0.019181042591665948
53_47,"['52_12', '52_83']",6,inf,25.3722,0.028310308867227414
53_68,"['36_41', '46_68']",6,inf,55.8932,0.018148435804796165
53_86,"['46_68', '52_74']",6,0.49735391503266946,46.7682,0.018169555657647163
53_7,"['51_8', '50_74']",6,0.4677026792059733,26.9832,0.025558092976929268
53_27,"['52_12', '52_48']",6,0.3889045341416555,35.3424,0.02332391218526946
53_48,"['52_12', '52_75']",6,0.3725156465127236,35.7509,0.019690598924491782
53_23,"['46_68', '52_30']",6,0.3709278846535115,35.5825,0.02080990118158224
53_67,"['52_12', '52_81']",6,0.3601013066849109,27.8897,0.024395767490937137
53_76,"['52_45', '52_12']",6,0.34966081775657426,31.6421,0.023449955632246108
53_56,"['50_74', '52_60']",6,0.31435470335127136,43.1815,0.019554508142188336
53_84,"['52_12', '51_39']",6,0.25380490392098376,44.2564,0.01932804639315414
53_0,"['52_27', '52_12']",7,inf,27.5729,0.029341578218921544
53_14,"['46_68', '52_48']",7,inf,55.155,0.019873236783940398
53_20,"['50_74', '51_39']",7,1.1446386184084152,34.0654,0.023547218323030885
53_69,"['46_68', '51_39']",7,0.5293494816997543,44.1692,0.02010335075873177
53_19,"['52_12', '51_88']",7,0.3666995691747594,36.3502,0.021516807185509548
53_43,"['50_74', '48_5']",7,0.36334219624755204,42.5102,0.02054461065829613
53_38,"['46_68', '52_1']",7,0.32601189989183066,36.5617,0.02093210767414356
53_25,"['51_8', '50_74']",8,inf,55.1073,0.02073218863022535
53_70,"['46_68', '52_74']",8,inf,35.3932,0.02381764092169788
53_49,"['52_22', '52_12']",8,2.0,42.0328,0.021703551417567635
53_9,"['50_74', '52_1']",9,inf,50.109,0.022529983747332127
53_89,"['51_35', '52_12']",9,inf,40.6271,0.029176311869114673
53_32,"['36_41', '52_12']",9,1.535340845633956,42.0841,0.022594809422773216
53_3,"['52_81', '50_74']",9,1.14390757860563,40.8013,0.026210139976509363
53_59,"['52_50', '52_12']",10,inf,41.6427,0.027847257271832127
53_61,"['52_22', '46_68']",10,inf,45.0034,0.022823785567519777
53_79,"['50_74', '36_41']",10,2.0,42.5455,0.02595589675928523
53_26,"['52_11', '52_12']",11,inf,52.4527,0.02364860087099801
53_28,"['46_68', '52_22']",11,inf,45.0562,0.030957988772759296
53_57,"['52_36', '52_12']",11,2.0,51.4898,0.030223697096266416
53_13,"['46_68', '52_60']",12,inf,47.9554,0.035207608471519374
53_17,"['46_68', '52_60']",13,inf,55.4116,0.035486157632822826
