cand_id,parents,rank,distance,CO2 Equivalent Net Emissions,Average Energy Change Percent
60_3,"['59_85', '36_41']",1,inf,16.2265,0.021083654269621842
65_3,"['64_78', '62_67']",1,inf,57.7866,0.00802527976757367
67_87,"['65_47', '65_47']",1,0.335274913788405,35.4274,0.01108918565518205
67_84,"['66_70', '66_70']",1,0.31403908416384846,28.6303,0.011194253250633232
67_23,"['66_63', '66_58']",1,0.31272484027952274,18.7528,0.017906154621083713
66_68,"['65_19', '65_19']",1,0.30924168823804743,22.1727,0.01464800927952398
67_9,"['66_58', '66_58']",1,0.25741828051001625,16.913,0.01951142688737763
67_86,"['62_46', '65_36']",1,0.2567429783232996,42.7039,0.01021274286975943
66_84,"['65_47', '65_11']",1,0.2499094153487959,23.928,0.013422465794370814
67_35,"['62_46', '66_1']",1,0.2422010902119992,40.343,0.010496292057054657
67_69,"['66_1', '66_60']",1,0.22997535903827987,47.9613,0.009537350982211328
67_1,"['66_68', '65_19']",1,0.18626831767464663,21.9396,0.016835895148905898
67_19,"['66_63', '66_63']",1,0.158638939624029,21.4022,0.016838276087036336
67_85,"['65_68', '66_53']",1,0.15204311006317767,25.2307,0.011986175602817591
67_39,"['66_53', '66_58']",1,0.1369181775499133,16.8139,0.02065840763712138
65_24,"['64_20', '63_52']",1,0.13173622426776566,25.0637,0.012292964034344031
67_55,"['65_34', '66_70']",1,0.10973458469772777,52.015,0.008891599547545277
67_67,"['65_36', '66_60']",1,0.08831810947730936,48.991,0.009185074231572216
67_50,"['66_6', '65_3']",1,0.08351683776967933,56.2468,0.008547137994318405
67_30,"['66_6', '65_36']",1,0.07701344958126638,56.4109,0.008323923668790931
65_34,"['64_41', '64_78']",1,0.06852716941368,54.0292,0.0086661767232047
67_81,"['65_34', '65_34']",1,0.06572745520128173,53.9346,0.008715487565220151
65_36,"['64_84', '64_30']",1,0.058671288948675876,50.0466,0.00892681539206215
67_43,"['65_36', '65_36']",1,0.04517661924763578,49.8164,0.008966940982589513
67_52,"['65_24', '65_24']",1,0.02751189279268392,25.0999,0.012070421210474325
66_58,"['65_22', '60_3']",2,inf,16.944,0.019521387887189882
67_16,"['66_6', '65_3']",2,inf,52.9163,0.009315401773322676
67_27,"['66_60', '66_58']",2,0.4198044503723366,29.8347,0.01368413219661926
67_80,"['62_46', '60_3']",2,0.37721587857475336,31.0455,0.012423867096226124
67_12,"['60_3', '65_47']",2,0.3669704994561032,19.4043,0.017906178562336922
65_47,"['62_39', '64_40']",2,0.3494540898632835,34.951,0.01128585816924226
67_54,"['66_63', '65_68']",2,0.3428090855849369,22.8206,0.01608434591390197
67_88,"['66_1', '66_6']",2,0.3304435445624337,49.6515,0.009445882164555825
67_6,"['66_1', '65_34']",2,0.3108753823225687,44.8567,0.010401251056936654
67_22,"['60_3', '65_47']",2,0.3076045723666634,25.1652,0.015040039005518131
67_44,"['66_53', '66_5']",2,0.22665526841499223,18.85,0.018703111364577734
67_66,"['66_1', '65_47']",2,0.1927812042717488,39.2752,0.011192256869353243
67_58,"['66_1', '66_1']",2,0.16926433114112183,43.7244,0.010937047519305099
66_1,"['65_59', '65_59']",2,0.1486899061333839,40.7433,0.01096171518026622
67_20,"['66_63', '65_47']",2,0.12255862079492724,23.1508,0.015470422980372713
67_73,"['65_47', '60_3']",2,0.09816840240800978,24.8566,0.015411164015936464
67_75,"['65_34', '66_70']",3,inf,53.0074,0.009877421850832731
67_83,"['66_58', '66_62']",3,inf,17.1252,0.019692934284798066
67_34,"['65_36', '65_34']",3,0.5715156613465919,45.1022,0.010543780705009716
67_3,"['66_5', '66_70']",3,0.35870339155318665,23.4016,0.016798628247497525
67_62,"['65_47', '66_1']",3,0.35059306008590674,38.803,0.01160155239915092
67_79,"['66_84', '62_46']",3,0.26701050442335683,21.0891,0.018302935287382062
67_28,"['66_53', '66_62']",3,0.2446872716938498,27.1164,0.015117670529819702
67_60,"['66_70', '66_84']",3,0.22810421567082087,23.856,0.015538958295518582
67_74,"['66_1', '66_53']",3,0.22228456843433164,32.122,0.012897920901291325
67_41,"['66_70', '66_1']",3,0.22172021157277183,37.4453,0.011890499774352232
67_5,"['66_60', '66_58']",3,0.19998498625970695,30.36,0.014061395554497378
67_37,"['66_84', '65_36']",3,0.1943689700927972,33.9741,0.012456912826628247
67_77,"['66_28', '66_58']",3,0.18243940442211312,18.9322,0.019045162998624788
67_64,"['65_36', '65_24']",3,0.16763940264839078,30.3969,0.014052090391480417
67_57,"['66_58', '65_24']",3,0.13572841006876055,19.8064,0.018436012563596057
