cand_id,parents,rank,distance,CO2 Equivalent Net Emissions,Average Energy Change Percent
0_1,[],1,inf,70.5943,0.008300151232489662
0_32,[],1,inf,24.7932,0.028995811595588235
0_0,[],1,0.917598875067341,61.6085,0.01000242229333038
0_20,[],1,0.8310969494854927,48.4529,0.01728566482877803
0_14,[],1,0.33373664586275875,41.4981,0.018115447982486356
0_4,[],1,0.2942770970063465,25.0534,0.02442016131198361
0_33,[],1,0.29132288453547567,35.0905,0.018154638239471662
0_21,[],1,0.21807503948411858,34.3191,0.02090066838570178
0_98,[],1,0.1662406336563939,31.2319,0.023949851869864456
0_17,[],1,0.15762353388100334,28.1207,0.024409115100066495
0_15,[],1,0.14619256129160887,31.5629,0.022524046044314138
0_40,[],1,0.1386180800671595,32.8857,0.021671585450504162
0_2,[],2,inf,71.322,0.010262134303843968
0_63,[],2,inf,25.3167,0.024809076998062153
0_44,[],2,1.14901779508798,49.7643,0.01776545162463445
0_62,[],2,0.286775176097139,43.8605,0.018293464128920515
0_24,[],2,0.27650243792027784,31.773,0.023982561643191017
0_13,[],2,0.22898317315786548,35.7898,0.0209131309601697
0_75,[],2,0.21896630930709815,34.7566,0.022115605084063555
0_25,[],2,0.19319353025777564,31.9958,0.022898753001889476
0_11,[],2,0.18402035221575896,38.0363,0.019821645890781347
0_89,[],2,0.1714931054688848,41.3751,0.019284476450030168
0_36,[],2,0.10950086796089087,40.4405,0.019706755538223514
0_19,[],3,inf,25.8706,0.02914241192056143
0_61,[],3,inf,46.9972,0.018312367525671298
0_46,[],3,0.7389479788565914,27.655,0.024873740347390785
0_74,[],3,0.7152887597050719,39.9188,0.020225018830003834
0_88,[],3,0.6823277496828961,34.0512,0.023436597521657648
0_56,[],3,0.47861312602065165,26.7825,0.027713312351500145
0_57,[],3,0.3706427220517831,36.861,0.022203335457747986
0_90,[],3,0.32740626659011124,37.0657,0.020967831456102128
0_22,[],4,inf,26.9288,0.03182845420761563
0_79,[],4,inf,48.9202,0.019413585127187365
0_51,[],4,0.6921294262506901,28.7082,0.025582218896511345
0_80,[],4,0.4694920690561604,34.3169,0.024109159831214304
0_83,[],4,0.4430362022777615,43.3748,0.02061748616986639
0_45,[],4,0.42749366218124796,40.1505,0.022938236056262568
0_37,[],4,0.3736934138121898,30.0153,0.024978188826815205
0_39,[],4,0.34913472100835274,45.3957,0.02039908763699036
0_66,[],4,0.26563940825127375,37.6622,0.023466432979772602
0_10,[],4,0.1556942852846543,38.133,0.022965595400563792
0_6,[],5,inf,28.8047,0.02777253979108344
0_47,[],5,inf,51.9311,0.02078926870222939
0_30,[],5,0.6383342543351257,38.2962,0.023199800372586173
0_78,[],5,0.545195068898426,31.4478,0.025224045079563023
0_55,[],5,0.5114247525822267,44.2372,0.02160509157457433
0_67,[],5,0.4792321267505817,30.5955,0.027043851628188825
