cand_id,parents,rank,distance,CO2 Equivalent Net Emissions,Average Energy Change Percent
36_41,"['35_74', '33_58']",1,inf,16.2705,0.02282506565562677
46_68,"['45_26', '45_35']",1,inf,70.6384,0.008290056812950435
52_12,"['46_68', '46_68']",1,inf,70.6384,0.008290056812950435
48_5,"['46_13', '46_13']",1,0.456966012824403,58.0131,0.008457869449913924
55_45,"['54_36', '48_5']",1,0.420191541174117,21.6049,0.017578987537722406
54_13,"['53_35', '53_42']",1,0.3084375106112409,34.5988,0.010970245509999704
54_30,"['53_16', '53_74']",1,0.30316881839180354,22.7117,0.01403140850990195
55_12,"['53_65', '54_13']",1,0.2639211205951956,48.8337,0.009124624694946029
54_79,"['53_77', '51_39']",1,0.2583012622889291,28.8122,0.012248289789410189
54_36,"['36_41', '53_74']",1,0.24966758679575632,17.2517,0.020184562621811904
55_1,"['54_38', '50_74']",1,0.2422755038255246,70.5941,0.008300162848119188
55_89,"['54_17', '54_30']",1,0.20937620032855606,19.4633,0.019270451427143374
55_64,"['54_5', '54_6']",1,0.17972675731322604,39.6055,0.01065068712380132
55_42,"['54_80', '54_13']",1,0.16892713026004125,43.02,0.010609284720425747
55_69,"['53_65', '54_79']",1,0.1527446135965702,45.3652,0.00973515918425265
55_0,"['54_79', '54_13']",1,0.13220693994223126,28.1094,0.01385362891880144
55_48,"['54_13', '54_0']",1,0.12337312671545247,28.3381,0.013050887195477586
54_81,"['53_11', '51_39']",1,0.11151214014384915,24.7563,0.014014938425563736
55_40,"['54_40', '54_36']",1,0.10356872383038956,18.224,0.01971840434398146
55_54,"['54_6', '54_6']",1,0.05659109042713735,46.2719,0.00925852096942659
55_20,"['54_6', '54_6']",1,0.05633170024578538,46.4532,0.009203478997088113
55_50,"['46_68', '46_68']",1,0.0014896535244633279,70.618,0.008291489353771922
55_75,"['54_89', '52_12']",1,0.0006057056559853502,70.5949,0.008300079414504927
55_88,"['52_12', '50_74']",1,0.0004306232484384967,70.5949,0.008300079414504927
55_65,"['36_41', '54_0']",2,inf,18.2418,0.02285657632833251
55_74,"['54_38', '46_68']",2,inf,70.6319,0.00829292632932841
55_8,"['54_6', '48_5']",2,0.5780091724004265,48.9668,0.009605428600320492
55_62,"['54_30', '48_5']",2,0.517953197167399,38.7418,0.011580410004087103
55_10,"['54_22', '53_65']",2,0.4442392074066083,31.3371,0.013579237640521671
54_0,"['53_52', '53_11']",2,0.3034584250276166,22.655,0.018231250380727013
55_44,"['54_81', '54_81']",2,0.25892689351542675,24.3703,0.014055096187042931
55_6,"['54_13', '54_22']",2,0.2564276514984872,45.3834,0.00994060606283338
55_68,"['36_41', '54_36']",2,0.22804236055632393,19.1265,0.020138914103230026
55_33,"['36_41', '54_36']",2,0.17378879738914577,18.3855,0.022036006005292676
55_67,"['54_59', '54_87']",2,0.1444060121050743,18.5747,0.020418118239979022
55_17,"['54_81', '54_79']",2,0.14438688417541048,23.9132,0.015286427144804144
55_11,"['36_41', '54_6']",2,0.11216706053416177,23.0919,0.016821772626422968
55_71,"['54_22', '53_65']",2,0.09141307943251183,45.9699,0.00985518916746156
55_46,"['36_41', '54_79']",2,0.06862343241852763,23.4771,0.01590960023434758
55_27,"['54_6', '54_0']",2,0.06293886603943588,23.3657,0.016133638133655474
55_63,"['54_30', '54_36']",2,0.05247631763806186,23.3313,0.0167856896709352
55_66,"['48_5', '53_65']",3,inf,54.8009,0.01006535572222341
55_72,"['54_0', '54_36']",3,inf,18.5926,0.022075144247660133
55_4,"['54_30', '53_65']",3,0.5778544073834783,40.0492,0.012065783442355022
55_61,"['48_5', '53_65']",3,0.5739785527171044,46.4147,0.011578084581716445
55_85,"['54_37', '54_17']",3,0.5425345277541619,31.6065,0.013606320234108212
55_23,"['54_87', '54_22']",3,0.41303801850626465,22.785,0.018907503743187077
55_56,"['54_6', '54_40']",3,0.26857901911081816,23.5528,0.016659051753608302
55_28,"['53_65', '54_36']",3,0.2569221599344283,25.0535,0.016434356358377183
55_83,"['54_0', '53_65']",3,0.235367398835497,26.174,0.014442886457289795
55_37,"['36_41', '54_13']",3,0.2233607845066386,19.7631,0.02036256033059589
55_43,"['54_30', '54_6']",3,0.21969169252395004,26.6429,0.014134825503330298
55_14,"['54_79', '36_41']",3,0.15617971707578004,19.2906,0.02066931403265573
55_57,"['54_40', '54_79']",3,0.03859146782683809,19.3572,0.02045306603845396
55_47,"['54_77', '54_0']",4,inf,19.1919,0.023942530262736354
55_53,"['54_67', '54_0']",4,inf,41.1224,0.01228691033653286
55_49,"['54_30', '54_13']",4,0.7652748204335257,22.8945,0.02262146736458942
55_55,"['54_17', '54_5']",4,0.5045193789310171,23.5876,0.017359004008941168
55_3,"['54_12', '48_5']",4,0.4866253336526044,40.2026,0.012962473964564514
55_87,"['54_0', '48_5']",4,0.46662956331899363,28.0453,0.014779495562498083
55_76,"['54_12', '54_37']",4,0.46342676929971505,33.2612,0.013780760489606367
55_59,"['54_30', '54_64']",4,0.40315593419019724,26.5839,0.016564791786280328
55_58,"['54_30', '48_5']",4,0.32352471187653753,32.2091,0.014115615678062327
55_41,"['54_80', '54_36']",4,0.20476692439418842,23.8119,0.017228560897757376
55_31,"['48_5', '54_0']",5,inf,28.7469,0.01586124860453247
55_73,"['54_13', '54_0']",5,inf,25.2895,0.018006992572501667
55_26,"['54_36', '54_79']",5,2.0,25.4091,0.017392725406013353
55_24,"['54_89', '54_5']",6,inf,50.5891,0.016022094702097023
55_70,"['54_79', '50_74']",6,inf,27.9708,0.02967473513749406
55_86,"['54_12', '46_68']",6,0.9450038600105497,29.106,0.026088187278395566
55_39,"['46_68', '54_37']",6,0.8345589723453437,43.7367,0.01634301123918953
55_25,"['53_65', '46_68']",6,0.7039783699341958,34.153,0.017495027868670517
55_38,"['46_68', '54_81']",6,0.6566681928909475,29.9381,0.017960419907924133
55_5,"['48_5', '52_12']",6,0.2204371676441066,30.4063,0.017907807119812973
55_60,"['54_17', '50_74']",7,inf,39.9759,0.017782983435043268
55_79,"['50_74', '54_13']",7,inf,30.6613,0.018958879147080665
55_52,"['54_38', '54_81']",7,2.0,39.0934,0.018001593421361903
55_2,"['54_64', '46_68']",8,inf,32.0807,0.026915065805668603
55_80,"['46_68', '54_13']",8,inf,50.9347,0.01882779797750639
55_34,"['54_5', '52_12']",8,1.1184469640672579,37.3702,0.01938970530055039
55_77,"['54_37', '52_12']",8,0.8815530359327423,32.1724,0.02053542186544718
55_82,"['54_81', '54_89']",8,0.41735603235505847,33.4003,0.02035174183780666
55_15,"['53_65', '52_12']",9,inf,55.8487,0.0193767396806277
55_84,"['54_59', '50_74']",9,inf,32.3593,0.02126306174680958
55_18,"['54_30', '52_12']",10,inf,57.1115,0.01978657358352392
55_35,"['52_12', '54_13']",10,inf,33.0877,0.021454857725735608
55_19,"['46_68', '54_40']",11,inf,33.5766,0.02342317160900073
55_30,"['53_65', '50_74']",11,inf,35.2623,0.02150488052530403
55_32,"['50_74', '54_80']",11,2.0,34.4527,0.023070794908653994
55_13,"['54_22', '52_12']",12,inf,34.6878,0.023700742046960266
55_22,"['50_74', '54_13']",12,inf,37.2188,0.0229936764552539
55_29,"['54_37', '50_74']",12,2.0,36.0344,0.023524795442763834
55_21,"['50_74', '36_41']",13,inf,41.2076,0.0245740325508454
55_78,"['52_12', '54_64']",13,inf,50.1325,0.023487732482742257
55_51,"['54_12', '52_12']",13,2.0,41.7249,0.024387045593742645
55_16,"['54_84', '54_81']",14,inf,63.6627,0.025434793074711987
55_36,"['54_36', '52_12']",14,inf,42.0216,0.040715056644319056
55_7,"['54_22', '52_12']",14,1.2418495196591832,44.1179,0.02650416970375716
55_81,"['46_68', '54_6']",14,1.0268824359898447,42.1098,0.02919259339164095
55_9,"['50_74', '48_5']",15,inf,44.8408,0.03569976111858221
