cand_id,parents,rank,distance,CO2 Equivalent Net Emissions,Average Energy Change Percent
29_0,"['14_78', '28_66']",1,inf,70.6383,0.008291349880477968
31_41,"['30_18', '29_56']",1,inf,17.5254,0.025237720137994246
27_49,"['25_31', '23_14']",1,0.3979434795518043,57.1885,0.008678772251018681
27_85,"['25_31', '24_40']",1,0.3744748099276264,24.476,0.014508585051499188
29_13,"['14_78', '28_66']",1,0.27609205554138166,70.595,0.008300059856394718
30_22,"['29_33', '27_85']",1,0.2594995306802469,20.6102,0.01898117640504225
31_38,"['30_33', '30_21']",1,0.2553332922685474,52.0092,0.009113713131990896
31_2,"['30_22', '29_56']",1,0.24535053993376651,18.0779,0.02201430322822131
31_0,"['30_22', '30_33']",1,0.24263535003238948,22.8952,0.01753491414115349
31_59,"['30_33', '30_2']",1,0.22666154645188935,19.5801,0.021455847283826154
31_78,"['30_33', '30_34']",1,0.22563420134266515,31.4219,0.01390948129415405
24_40,"['22_18', '23_6']",1,0.21983370858886503,34.7055,0.0114982626034513
30_34,"['28_16', '24_40']",1,0.20410828183967558,31.8569,0.013039877686411516
29_56,"['23_7', '28_15']",1,0.20061519131818664,17.6519,0.02499843077146411
31_42,"['30_69', '30_53']",1,0.1844417767209822,46.7827,0.009685637223425215
31_50,"['30_69', '30_48']",1,0.14593621685776256,43.8158,0.010680952852381905
31_83,"['30_9', '30_22']",1,0.13186851120018184,39.4517,0.010705785175142825
30_33,"['29_70', '28_1']",1,0.1283650466120359,22.3894,0.017954616319574346
31_66,"['30_48', '30_21']",1,0.11459351586166913,46.4171,0.010455098616656878
31_12,"['27_85', '30_34']",1,0.08788774897880615,38.5836,0.011460736493199347
31_74,"['30_48', '30_34']",1,0.06089386933648416,39.0652,0.011399903971688217
30_21,"['27_49', '29_7']",2,inf,53.009,0.009221258678805157
31_86,"['30_18', '30_39']",2,inf,18.1812,0.025980222524656336
31_64,"['30_77', '30_34']",2,0.37013048815928884,46.6901,0.011095368317962392
31_30,"['30_34', '30_39']",2,0.3660303021676816,25.6528,0.015282239430630229
31_77,"['30_41', '30_22']",2,0.3019644785361865,23.8264,0.01839674098304921
31_20,"['30_21', '27_49']",2,0.2932599463326799,48.7661,0.009733171465528045
31_81,"['30_77', '30_39']",2,0.2865035866292134,29.4365,0.01496200455268676
31_17,"['30_69', '30_53']",2,0.2824484538769457,39.5945,0.011522846708287657
31_80,"['29_56', '30_53']",2,0.25793275010974975,18.3517,0.02228582285940647
31_58,"['24_40', '24_40']",2,0.23558119418492235,34.8573,0.012593050699117958
31_36,"['30_18', '30_34']",2,0.21354547013152622,21.2551,0.02049015352448127
31_48,"['30_66', '30_39']",2,0.20808819002192994,32.183,0.013623035886763923
31_15,"['30_48', '27_49']",2,0.19987638022445037,38.5873,0.011929884753429047
31_49,"['30_2', '30_9']",2,0.15791720516953725,19.9419,0.0218355390179377
31_82,"['30_9', '27_85']",2,0.13824512335227507,33.6314,0.013493227080122005
31_73,"['30_2', '27_49']",2,0.13505928329166786,21.8177,0.01915936381921219
31_76,"['30_39', '30_69']",2,0.10318055964596339,22.4039,0.018779496715360444
31_24,"['29_56', '30_33']",2,0.07252716636772898,19.0208,0.022061548227969473
31_14,"['30_21', '27_49']",3,inf,54.4057,0.009459337081802948
31_25,"['30_69', '29_56']",3,inf,18.5609,0.02346574430319021
