cand_id,parents,rank,distance,CO2 Equivalent Net Emissions,Average Energy Change Percent
29_0,"['14_78', '28_66']",1,inf,70.6383,0.008291349880477968
36_41,"['35_74', '33_58']",1,inf,16.2705,0.02282506565562677
43_2,"['42_35', '42_19']",1,inf,70.6383,0.008291349880477968
42_25,"['35_58', '35_58']",1,0.5917101986671464,57.853,0.008504602690809363
38_53,"['37_72', '37_33']",1,0.438298287432741,44.1979,0.009843557366278519
41_83,"['39_9', '39_9']",1,0.2632643158412497,34.9082,0.011348569171199085
42_72,"['41_73', '41_73']",1,0.24844034345653926,70.5943,0.008300151232489662
45_10,"['44_15', '44_69']",1,0.24315063921635072,26.4336,0.014322816994177204
45_13,"['44_53', '44_69']",1,0.2092904138791094,31.6557,0.013231065770422934
45_16,"['44_36', '44_71']",1,0.20329378244274027,18.8322,0.020872906326631833
45_68,"['44_24', '44_23']",1,0.18935018753810928,32.184,0.01281825874644993
45_81,"['44_13', '44_49']",1,0.18143731822842973,18.0685,0.021997488999102255
45_51,"['44_49', '38_53']",1,0.17294240548939357,22.8006,0.016209424062669498
45_28,"['44_23', '44_15']",1,0.17018361176839025,20.6435,0.019061146509004572
44_49,"['43_4', '43_87']",1,0.15797476821577922,19.6422,0.019463559772819532
44_58,"['43_68', '43_52']",1,0.14612182430920603,39.4248,0.010927676041991989
45_55,"['44_36', '44_42']",1,0.14163014639253607,21.3301,0.01744137254294936
45_37,"['42_25', '44_27']",1,0.1282989915563972,41.3057,0.010451246042035152
45_47,"['43_56', '44_17']",1,0.1246508587278645,24.3457,0.015478918416894371
45_15,"['44_23', '36_41']",1,0.11794941582816103,25.811,0.015202530432987598
45_39,"['44_15', '44_36']",1,0.11181212628728028,21.8256,0.017318735698965353
45_74,"['44_27', '44_72']",1,0.06737686343983723,41.2385,0.010917105349926126
45_26,"['42_72', '43_2']",1,0.0013957217962237548,70.631,0.00829433557801438
45_35,"['43_2', '29_0']",1,0.0010751810940263088,70.595,0.008300059856394718
45_4,"['44_32', '29_0']",2,inf,70.6509,0.008763379981052033
45_86,"['44_48', '43_56']",2,inf,19.1946,0.021708760702311546
45_22,"['38_53', '38_53']",2,0.6562256759722643,44.7433,0.009926618866492999
45_48,"['44_53', '44_24']",2,0.2719091893389365,35.6091,0.012158801113276742
45_57,"['44_15', '44_15']",2,0.2553469557526912,21.3676,0.01840886686604044
45_61,"['44_27', '36_41']",2,0.20883941556377453,20.3922,0.019866786370440308
45_84,"['38_53', '44_15']",2,0.2080110144875969,23.0563,0.016671218243773957
45_7,"['38_68', '44_36']",2,0.19291223691859513,39.6444,0.011198812123117177
45_20,"['41_83', '44_36']",2,0.18117071659011735,29.0476,0.014523155175489846
45_11,"['44_71', '44_42']",2,0.16963962792368342,25.0694,0.015541860411747996
45_17,"['36_41', '38_53']",2,0.1560047714555747,28.0564,0.015202804444093835
44_36,"['38_68', '43_56']",2,0.15541422802577193,32.4116,0.012899151606623258
45_43,"['44_24', '36_41']",2,0.1547424932455494,32.2553,0.013913840193305842
45_18,"['44_36', '44_73']",2,0.13157671940619414,21.1909,0.019507484297183884
45_19,"['44_42', '38_53']",2,0.12636273523008446,24.2753,0.016447604524672057
45_69,"['44_48', '38_68']",2,0.10769247897734513,44.2172,0.010608278500582198
45_78,"['44_58', '44_24']",2,0.09415148783569433,43.2131,0.010935771149902894
45_38,"['38_53', '38_53']",2,0.08967328770303118,41.2484,0.011080214377038591
45_66,"['44_58', '44_49']",2,0.0814198189963102,32.3479,0.013350244466431386
45_62,"['44_71', '44_27']",3,inf,19.381,0.022124372958679726
45_72,"['44_58', '41_83']",3,inf,46.245,0.01046670646151356
45_50,"['44_15', '44_71']",3,0.4512544955170643,20.9037,0.020024727059021138
45_34,"['44_48', '44_53']",3,0.37911886922927607,23.4286,0.017992602354691033
45_12,"['44_24', '44_48']",3,0.36840924075163073,25.2065,0.01596234084594642
45_65,"['42_25', '44_48']",3,0.31784364681071825,42.1934,0.011768974855635184
45_60,"['44_23', '44_24']",3,0.3075402045108285,33.7276,0.013844286585295174
45_42,"['44_72', '43_56']",3,0.27986397550495395,29.7886,0.01516590715548288
45_53,"['41_83', '38_68']",3,0.2686287737205016,41.3382,0.012042709679375192
45_45,"['44_23', '38_68']",3,0.2599966778818275,30.6142,0.015046458153149034
45_49,"['42_25', '44_15']",3,0.25695828481522165,37.1515,0.01271262068184648
45_83,"['44_49', '41_83']",3,0.2403382739208508,23.4329,0.01670263523129448
45_82,"['44_23', '36_41']",3,0.23679039671840008,19.9113,0.021726840021810384
45_75,"['42_25', '44_42']",3,0.18088288379292572,34.475,0.01313665601733023
45_21,"['36_41', '38_53']",3,0.13600542339820784,36.8432,0.013087632779080137
