cand_id,parents,rank,distance,CO2 Equivalent Net Emissions,Average Energy Change Percent
36_41,"['35_74', '33_58']",1,inf,16.2705,0.02282506565562677
46_68,"['45_26', '45_35']",1,inf,70.6384,0.008290056812950435
52_12,"['46_68', '46_68']",1,inf,70.6384,0.008290056812950435
48_5,"['46_13', '46_13']",1,0.45697049061409223,58.0131,0.008457869449913924
54_79,"['53_77', '51_39']",1,0.35015489789183996,28.8122,0.012248289789410189
54_13,"['53_35', '53_42']",1,0.3104275317681428,34.5988,0.010970245509999704
55_12,"['53_65', '54_13']",1,0.30469630727005165,48.8337,0.009124624694946029
56_43,"['48_5', '54_81']",1,0.29881772763268416,43.2779,0.009882100891464336
56_9,"['55_89', '55_0']",1,0.2607622797825519,22.0502,0.01720972295447879
56_66,"['54_30', '54_30']",1,0.2348852668593016,22.7237,0.013988601198292481
54_30,"['53_16', '53_74']",1,0.23399909354562595,22.7117,0.01403140850990195
56_11,"['55_1', '52_12']",1,0.23141354795176464,70.5943,0.008300151232489662
54_36,"['36_41', '53_74']",1,0.22877267281839078,17.2517,0.020184562621811904
56_19,"['54_79', '55_20']",1,0.19436281699087934,34.0078,0.011915849069840726
56_72,"['54_36', '55_40']",1,0.1867220591208319,17.3625,0.01979179402752337
56_71,"['55_42', '55_40']",1,0.18291737634104643,20.6437,0.018377391492447985
56_20,"['54_13', '48_5']",1,0.1543028891843053,45.3673,0.009505836308731927
56_32,"['54_30', '55_10']",1,0.0809494173535067,21.4283,0.017478479445480314
56_46,"['55_48', '55_89']",1,0.07627592610112278,20.8767,0.018072593605842704
56_40,"['55_1', '52_12']",1,0.010861955873759961,70.5943,0.008300151232489662
56_62,"['46_68', '46_68']",1,0.0015056304830498189,70.5949,0.008300079414504927
56_15,"['48_5', '48_5']",2,inf,58.0153,0.008526701584989816
56_88,"['55_45', '54_79']",2,inf,17.9942,0.020563240400772734
56_42,"['55_48', '55_12']",2,0.46552786834533055,38.2134,0.010974531165330504
56_3,"['54_13', '55_8']",2,0.4373196966664348,33.4944,0.012576505924717627
56_47,"['55_20', '55_12']",2,0.4209533889715522,47.8243,0.009851343193527757
56_18,"['54_79', '54_81']",2,0.41635188328001727,25.0458,0.014201071246946282
55_45,"['54_36', '48_5']",2,0.37843422417631695,21.6049,0.017578987537722406
56_25,"['55_12', '48_5']",2,0.36469238117569613,51.2467,0.009827537183855204
56_48,"['54_79', '55_0']",2,0.29633688906130556,23.4038,0.015372144508557792
56_63,"['55_45', '55_48']",2,0.21366650640062823,21.0486,0.019218844979770406
56_26,"['54_30', '55_12']",2,0.188012599356351,20.7138,0.019882790113560842
56_79,"['55_42', '54_81']",2,0.15975886460013328,36.0598,0.01191645734461901
56_30,"['54_13', '54_36']",2,0.13832154784590034,23.9775,0.014725687961200693
56_7,"['54_13', '55_48']",2,0.11893826148424141,35.1694,0.011981977261399933
56_38,"['55_45', '54_36']",3,inf,18.0988,0.022054092386364143
56_64,"['52_12', '55_1']",3,inf,70.6425,0.008548301154221767
56_58,"['55_64', '48_5']",3,0.5883760014149737,52.7326,0.010590031244578264
56_67,"['55_65', '55_40']",3,0.4872537169061077,18.3317,0.020630502247583254
56_41,"['55_69', '36_41']",3,0.45066613485183377,23.5474,0.016873849258063626
56_2,"['54_13', '55_0']",3,0.4067203798924566,27.6985,0.014240485324600968
56_35,"['55_64', '55_48']",3,0.30374489867320925,34.461,0.012838352413492824
56_61,"['48_5', '55_45']",3,0.2694189024905368,48.0125,0.010677987232694452
56_10,"['48_5', '54_79']",3,0.26287752377156887,40.759,0.011151061989408016
56_75,"['54_81', '54_30']",3,0.2007323401201636,24.5837,0.015792579547637523
56_50,"['55_0', '48_5']",3,0.17356767412429425,38.2817,0.0117271590263615
56_12,"['55_42', '54_79']",3,0.15499003854046156,36.4001,0.012374822540539999
56_17,"['55_89', '55_45']",3,0.09978233947443145,24.3463,0.0160898875580656
56_69,"['36_41', '55_65']",4,inf,18.2923,0.02268707726709111
56_85,"['54_30', '48_5']",4,inf,41.4697,0.011223696495949181
56_87,"['55_45', '54_36']",4,0.5963676530745023,19.2352,0.0211423658499249
56_68,"['54_81', '54_36']",4,0.5874631407615705,23.7934,0.017133438564579738
56_6,"['54_79', '55_45']",4,0.3597466307224714,27.4423,0.01586018632737701
56_56,"['55_12', '55_48']",4,0.3372675553456589,39.8571,0.012093172011540034
56_21,"['48_5', '55_45']",4,0.3099106175626186,30.9391,0.014559282271781123
56_74,"['55_12', '55_0']",4,0.30110624919745443,31.3933,0.01426170002209222
56_28,"['54_30', '55_20']",4,0.27191813134525455,35.1824,0.01320629333968579
56_0,"['55_12', '36_41']",4,0.24386838237487757,36.8455,0.01280282575991378
56_36,"['54_30', '55_69']",4,0.22742334550799087,25.8665,0.01617432221615037
56_31,"['54_79', '36_41']",4,0.17543369068835118,18.5544,0.021378655104442056
56_83,"['36_41', '55_69']",4,0.17311273378877476,24.408,0.0169664830659081
56_86,"['48_5', '55_45']",4,0.09058351878855536,35.7918,0.012878059043192348
56_16,"['55_89', '55_8']",4,0.054926143416602374,35.3533,0.013103187390137239
56_44,"['54_30', '55_12']",5,inf,44.9083,0.011648698528754955
56_80,"['55_89', '54_36']",5,inf,18.567,0.028721279322012207
56_76,"['54_81', '36_41']",5,0.9258590289572861,26.1216,0.018589378647893666
56_45,"['55_69', '36_41']",5,0.8802571819856386,18.5919,0.021920224052200545
56_70,"['55_45', '48_5']",5,0.674834399662755,34.3853,0.01444098011095856
56_82,"['55_42', '55_12']",5,0.5567025078598435,32.4006,0.015063250575542253
56_53,"['55_65', '46_68']",6,inf,47.6731,0.01735349577385989
56_57,"['55_89', '55_48']",6,inf,19.009,0.026036780210773904
56_60,"['55_48', '46_68']",6,1.1462211704499414,29.2577,0.0194273667787338
56_39,"['46_68', '54_30']",6,1.1187099454980278,27.3479,0.025557181197659946
56_13,"['54_36', '46_68']",6,0.8812900545019723,36.1129,0.018259419181070095
56_59,"['55_48', '46_68']",7,inf,49.1246,0.017824239060576917
56_81,"['36_41', '46_68']",7,inf,28.661,0.02775619037940693
56_29,"['55_88', '54_79']",7,1.4340347805686728,29.2868,0.020046149429776536
56_8,"['55_89', '46_68']",7,1.1072669630566245,40.573,0.019294882803449525
56_14,"['55_89', '55_50']",7,0.5659652194313272,47.894,0.018079780600121536
56_4,"['55_88', '54_81']",8,inf,30.0535,0.02656620675677723
56_84,"['55_12', '52_12']",8,inf,55.4748,0.01930106761414522
56_1,"['36_41', '52_12']",8,1.0708491115722074,30.3724,0.020615045406653393
56_77,"['55_64', '46_68']",8,0.9291508884277927,42.8687,0.019534426536608633
56_89,"['55_62', '55_1']",8,0.6403083799406376,35.2723,0.020277816900498152
56_49,"['55_69', '52_12']",9,inf,34.1601,0.021068922696215332
56_65,"['55_1', '54_36']",9,inf,49.7615,0.0198012582014537
56_33,"['55_1', '54_79']",9,2.0,40.7423,0.020765568784623812
56_5,"['55_42', '46_68']",10,inf,35.7976,0.026234371160436445
56_54,"['46_68', '36_41']",10,inf,43.2083,0.02155703446233088
56_24,"['54_13', '55_88']",10,1.0564141883479201,39.8352,0.021611836180459015
56_78,"['52_12', '55_48']",10,0.9435858116520799,38.3016,0.024214534470117545
56_52,"['55_1', '55_64']",10,0.7633927913225811,38.4973,0.02352484500771444
56_34,"['55_1', '55_89']",11,inf,43.3827,0.02196235097569107
56_73,"['55_45', '52_12']",11,inf,37.4225,0.02729147810931342
56_37,"['52_12', '36_41']",11,1.5982222202112983,40.393,0.0257565735548358
56_23,"['52_12', '55_54']",11,1.213588928298214,43.3746,0.024096233481013713
56_51,"['55_50', '54_13']",12,inf,41.7972,0.03044133994497764
56_55,"['55_1', '55_45']",12,inf,45.6914,0.023425173873697032
56_22,"['55_12', '55_1']",13,inf,52.3632,0.02453714627307691
56_27,"['55_69', '55_1']",13,inf,43.9462,0.0318586902032201
