cand_id,parents,rank,distance,CO2 Equivalent Net Emissions,Average Energy Change Percent
92_42,"['86_66', '86_66']",1,inf,59.0931,0.007923048508996245
95_10,"['89_17', '89_17']",1,inf,14.7665,0.024581409024359756
98_36,"['97_42', '96_78']",1,0.46758166601561146,35.8897,0.010140180369035311
97_5,"['91_2', '94_16']",1,0.3183208652299639,28.9921,0.010989485013156799
99_45,"['98_36', '97_49']",1,0.30216242464655396,45.5027,0.009405182547836798
99_88,"['98_56', '96_22']",1,0.19886035300142396,18.7788,0.01828869373901505
99_51,"['97_66', '98_1']",1,0.1870643148438233,19.793,0.015816334709050747
99_57,"['92_42', '96_20']",1,0.18337237094951092,51.5357,0.008996673879592064
99_5,"['98_9', '98_9']",1,0.17102391209248902,57.1516,0.008360433481622442
99_18,"['98_28', '98_81']",1,0.16749463677169768,24.9949,0.011348513991037737
99_60,"['92_42', '98_36']",1,0.16488713660477222,53.1835,0.008551142254535642
96_20,"['93_25', '95_37']",1,0.16062611957779635,46.9978,0.009281180057061815
99_2,"['98_81', '97_54']",1,0.15359939608659628,16.453,0.01997551435599677
99_76,"['98_75', '98_69']",1,0.1421874167575639,22.9699,0.012631658590450472
98_70,"['97_54', '97_75']",1,0.13875550726481092,20.3107,0.015748211624100096
99_36,"['98_84', '97_75']",1,0.1341735629656601,20.7312,0.013857479984746153
99_82,"['98_84', '95_10']",1,0.12894560685583828,15.0448,0.022847698108104633
99_15,"['97_2', '98_75']",1,0.12616464618730386,17.8059,0.019072497811838618
99_55,"['97_66', '98_14']",1,0.12403172772468049,15.7598,0.020862267964238627
99_10,"['98_3', '98_89']",1,0.11290392345237424,21.7306,0.013497590794802696
99_59,"['95_10', '98_8']",1,0.07323775562159925,15.1652,0.022583221894309925
99_77,"['98_88', '98_70']",1,0.06900013978389898,18.3912,0.018602212305392465
96_22,"['95_37', '95_89']",1,0.06694463894182097,23.724,0.011878120343885154
99_28,"['95_10', '98_1']",1,0.06207772064137339,15.6338,0.021733816391483144
97_54,"['96_40', '96_69']",1,0.06156127229315463,15.4979,0.021797956488095568
99_24,"['96_22', '96_22']",1,0.06046349731031048,23.7865,0.011823356755797789
97_75,"['96_41', '89_76']",1,0.04415039968639557,20.7768,0.01368826488147767
