cand_id,parents,rank,distance,CO2 Equivalent Net Emissions,Average Energy Change Percent
89_17,"['80_12', '80_12']",1,inf,14.8691,0.023985576137107563
92_42,"['86_66', '86_66']",1,inf,59.0931,0.007923048508996245
92_81,"['90_47', '91_2']",1,0.36839240140783713,32.0227,0.010646375557357316
92_57,"['91_77', '91_55']",1,0.3526344707049581,21.4837,0.014030705614907543
92_88,"['91_26', '89_45']",1,0.2615366238945687,24.2389,0.011840813456409669
87_31,"['85_21', '85_21']",1,0.2240691457232266,38.6472,0.009838623962487537
92_58,"['91_32', '86_66']",1,0.21875049300339572,53.3669,0.00889737775510981
91_2,"['89_73', '89_73']",1,0.20008217991521898,35.0845,0.009862713193586874
92_54,"['91_77', '91_26']",1,0.19863647710594026,23.819,0.011867662174571122
89_76,"['88_60', '88_89']",1,0.18288990255327403,19.5522,0.015982125564823525
92_49,"['85_40', '91_32']",1,0.18210805589442927,46.687,0.009241583294746737
92_14,"['85_40', '91_32']",1,0.17797383777471507,44.6854,0.009750723735489781
92_80,"['89_17', '91_64']",1,0.16652599350889644,15.361,0.022241770416648647
92_38,"['91_51', '85_40']",1,0.14304263066926665,56.1354,0.008399797455011649
92_32,"['91_69', '89_76']",1,0.13505146979583296,17.1632,0.01915398812176398
92_59,"['91_69', '91_26']",1,0.1324614244571634,18.6771,0.01813181308108711
92_19,"['91_53', '91_68']",1,0.12641166875667859,19.2156,0.017771771721593933
92_82,"['89_17', '89_17']",1,0.11968651321014186,14.98,0.023856027003832245
91_9,"['90_66', '90_29']",1,0.11608700391625915,15.6945,0.021000649036548438
92_84,"['91_24', '91_64']",1,0.11099581346681903,16.5851,0.019899533703749108
92_1,"['89_76', '91_9']",1,0.10130316785876466,19.4269,0.016373655806407667
86_66,"['85_0', '79_71']",1,0.09656079185667187,59.0867,0.007933946264346162
91_73,"['90_63', '90_8']",1,0.09357946329430612,54.2568,0.00847731229167939
92_34,"['91_48', '91_9']",1,0.08480927834720418,15.5998,0.021406315189458257
91_32,"['85_40', '85_40']",1,0.06732588560325678,45.701,0.009541913583837667
92_47,"['91_55', '91_12']",1,0.05948729686916765,16.8374,0.019632886579604575
85_40,"['84_70', '84_70']",1,0.040993159493070294,46.4844,0.009322711722916965
92_51,"['89_76', '89_76']",1,0.027208684857776604,19.4403,0.016226199713206983
92_12,"['91_32', '90_47']",2,inf,48.6584,0.009528685641393682
92_56,"['89_76', '91_54']",2,inf,16.0235,0.021576542147348294
92_27,"['91_26', '87_31']",2,0.49714114319390296,34.7329,0.010850480017880502
92_52,"['90_47', '91_53']",2,0.4880395888397645,21.5033,0.014204954502033925
92_15,"['91_51', '90_47']",2,0.431198355933366,45.2935,0.010098724413436308
92_66,"['89_45', '91_69']",2,0.3959264060175438,19.9406,0.017809485212357406
92_36,"['87_31', '89_45']",2,0.35292926714767453,24.4214,0.013583835396753863
92_89,"['87_31', '91_54']",2,0.3043212204463893,29.426,0.012877743891536486
90_47,"['89_82', '89_73']",2,0.23851903159686572,33.0659,0.011574135060277446
92_24,"['89_73', '91_48']",2,0.2197365242290394,29.8226,0.011911383048488605
92_72,"['85_40', '91_37']",2,0.15042194818093432,46.6416,0.010051809998782987
92_20,"['91_55', '91_26']",2,0.13875601608084248,19.2044,0.01966690199319674
92_76,"['91_48', '89_17']",2,0.13098712542255705,16.7691,0.02088775243549137
92_5,"['90_47', '91_64']",2,0.12787088088157417,19.292,0.018703427553020884
92_41,"['91_69', '91_48']",2,0.09407371408647466,19.3023,0.018162473803459995
92_17,"['89_17', '91_69']",2,0.07510222371204416,16.8198,0.02029239887067782
92_68,"['90_53', '91_24']",2,0.06806965059845414,17.6226,0.019758846167292583
92_7,"['89_17', '91_53']",2,0.05691705432831956,17.0138,0.02007326774842006
92_35,"['89_76', '91_64']",2,0.04475259522971336,17.5868,0.019889824473577598
92_0,"['85_40', '90_47']",3,inf,55.7858,0.010304348998885807
92_3,"['89_17', '91_26']",3,inf,17.0273,0.021295920770266846
92_16,"['91_73', '87_31']",3,0.614983310254899,39.9877,0.011324768617491458
92_21,"['91_2', '91_2']",3,0.40962977841937487,30.1356,0.01304109565678381
92_8,"['91_48', '91_42']",3,0.40477314313240836,20.5522,0.018080983914932135
92_29,"['91_42', '91_9']",3,0.3829462633584029,21.7977,0.014964131291432417
92_71,"['89_76', '91_2']",3,0.3228360288353538,24.451,0.01415081764259988
92_11,"['91_26', '86_66']",3,0.2957980912473023,36.2286,0.012988366933078607
92_83,"['91_73', '90_47']",3,0.24833993446382624,36.2567,0.011525700156059209
92_2,"['90_47', '89_17']",3,0.17732961069640943,18.6593,0.01996899858984259
92_69,"['91_24', '89_45']",3,0.14245154070109514,22.1932,0.014337175830947348
92_79,"['89_45', '91_48']",3,0.10506023855689335,19.3875,0.019558205005835543
92_9,"['89_45', '91_9']",3,0.1010464570507392,20.5256,0.019052467906057444
92_63,"['91_2', '91_54']",3,0.07537523547013114,20.4421,0.019160419902348454
92_26,"['91_42', '91_9']",3,0.05616164374742937,19.1455,0.019947492629702777
92_13,"['91_42', '89_17']",4,inf,17.2334,0.02135218889872409
92_85,"['86_66', '91_32']",4,inf,57.5529,0.010546681864807885
92_28,"['91_77', '85_40']",4,0.9049353427862632,38.5931,0.011956290737325575
92_37,"['91_77', '91_73']",4,0.4884897953113274,30.9303,0.013190188828749883
92_60,"['91_32', '89_17']",4,0.3293819728537737,20.9489,0.018549820181878406
92_31,"['89_17', '86_66']",4,0.3233216678681783,23.091,0.01726011544775843
92_39,"['85_40', '91_54']",4,0.2808372274774722,19.4375,0.01984012745223483
92_46,"['91_69', '85_40']",4,0.2486017131478307,29.1623,0.014707244082928853
92_61,"['91_24', '86_66']",4,0.24315918503528314,24.3698,0.015972956731857446
92_43,"['89_76', '85_40']",4,0.19460019196751244,19.1184,0.021093840219816324
92_87,"['91_73', '91_77']",4,0.17164349436960663,24.752,0.01507780026257782
92_44,"['91_42', '91_51']",4,0.14367706779645187,27.5584,0.014972797137887597
92_4,"['87_31', '85_40']",5,inf,42.6756,0.012012257186616974
92_64,"['91_37', '89_17']",5,inf,17.7544,0.021876209612631266
92_62,"['91_37', '91_48']",5,0.7800052121729084,33.8293,0.01327240598028214
92_33,"['86_66', '91_24']",5,0.6066561016574878,30.2145,0.014774017375688314
92_67,"['85_40', '91_53']",5,0.5588312813741059,21.1198,0.018692114549592735
92_30,"['91_32', '91_68']",5,0.42324727847685284,24.4458,0.016250631100475234
92_40,"['91_51', '89_17']",5,0.3389047205983135,25.681,0.016031289511889014
92_48,"['91_73', '89_17']",5,0.27998791186203387,19.6155,0.020521186604940983
92_78,"['85_40', '91_64']",5,0.2457921966617292,20.4803,0.020193348863826396
