cand_id,parents,rank,distance,CO2 Equivalent Net Emissions,Average Energy Change Percent
0_1,[],1,inf,70.5943,0.008300151232489662
1_3,"['0_25', '0_41']",1,inf,22.3045,0.03244710592060575
2_32,"['0_1', '0_1']",1,inf,70.5943,0.008300151232489662
3_4,"['2_79', '2_77']",1,0.5330044950741986,22.6948,0.0248841304961848
3_13,"['2_9', '0_0']",1,0.40374805523170587,58.9208,0.009494497515158424
3_16,"['0_0', '2_10']",1,0.3089260183208894,41.6452,0.01224328984613508
2_10,"['0_0', '0_20']",1,0.28626656745369383,25.7342,0.021291666460176835
3_11,"['0_0', '2_10']",1,0.25973286033109255,47.1004,0.011333094322871872
3_19,"['0_4', '2_47']",1,0.24121336959078138,30.5952,0.017837922272000938
3_62,"['2_47', '0_0']",1,0.2118515501876735,53.9781,0.00974063022302728
3_50,"['2_15', '2_70']",1,0.20837438115331178,51.7954,0.011047064118703586
3_67,"['2_47', '2_84']",1,0.18316276103214046,35.2939,0.01605275483777034
2_70,"['0_0', '1_18']",1,0.17141590163417333,40.313,0.015398728091402676
3_44,"['2_70', '2_23']",1,0.17123142082089443,34.7934,0.0173790932089047
3_20,"['1_74', '1_74']",1,0.16914259371069773,29.5133,0.020563386851014016
3_58,"['2_70', '2_70']",1,0.1310223316140787,40.08,0.015599795257847682
3_65,"['2_70', '2_37']",1,0.10841907148651761,28.464,0.020856510137495763
0_0,[],2,inf,61.6085,0.01000242229333038
3_52,"['0_4', '0_0']",2,inf,24.0864,0.026302464392522904
3_72,"['2_15', '2_15']",2,inf,61.6085,0.01000242229333038
2_47,"['1_89', '0_0']",2,0.4936146240220072,48.8904,0.011654089034242457
3_85,"['0_4', '1_74']",2,0.33689156643591367,25.9572,0.023265679194044476
3_8,"['0_1', '0_4']",2,0.2827409210858713,32.9115,0.019670164997399535
3_23,"['0_32', '2_77']",2,0.26684889682270707,29.7935,0.02099808074237436
3_34,"['2_79', '2_51']",2,0.24764367588065905,43.5465,0.0161489271148443
3_43,"['2_32', '2_9']",2,0.24135718937963552,27.4011,0.021626030599417582
3_2,"['2_37', '2_79']",2,0.23937410428125694,36.3855,0.017406123934981806
3_54,"['2_10', '1_74']",2,0.23616397586833354,24.7015,0.025944639284772343
2_9,"['0_0', '1_74']",2,0.23466823039658366,45.6458,0.014175858348362913
3_10,"['1_37', '2_15']",2,0.2314833022628069,33.6212,0.018052189780397552
3_68,"['2_77', '1_88']",2,0.19732750342752914,39.1719,0.016561671248043388
3_46,"['2_44', '0_0']",2,0.1878450215262883,46.49,0.013602516142610052
3_31,"['2_15', '2_77']",2,0.18350806195516198,47.2636,0.01181676796052791
3_88,"['0_0', '2_81']",2,0.14190895178608368,41.4104,0.016372553054865364
2_15,"['0_0', '0_0']",2,0.0,61.6085,0.01000242229333038
0_32,[],3,inf,24.7932,0.028995811595588235
3_26,"['2_15', '2_15']",3,inf,61.6725,0.010096415809122504
3_82,"['2_15', '1_74']",3,0.6616595181631276,49.8521,0.01198366979465074
3_14,"['1_3', '1_74']",3,0.4725787990933368,24.9807,0.027674161843757223
3_25,"['0_0', '2_77']",3,0.46825174476625353,28.1037,0.021760877281195606
