cand_id,parents,rank,distance,CO2 Equivalent Net Emissions,Average Energy Change Percent
92_42,"['86_66', '86_66']",1,inf,59.0931,0.007923048508996245
95_10,"['89_17', '89_17']",1,inf,14.7665,0.024581409024359756
96_20,"['93_25', '95_37']",1,0.2921820707746169,46.9978,0.009281180057061815
95_37,"['94_38', '94_38']",1,0.25268780368613686,38.3957,0.009477415758358107
96_65,"['95_14', '94_31']",1,0.2518205522633495,29.6555,0.01111440826296963
96_15,"['95_62', '95_62']",1,0.25005122106502975,55.2644,0.008369873946069065
96_22,"['95_37', '95_89']",1,0.2270315571535329,23.724,0.011878120343885154
95_79,"['94_84', '92_81']",1,0.20584181774756127,45.2447,0.009471649061892679
96_41,"['94_56', '95_4']",1,0.20330235489951481,21.2207,0.013567235715814474
96_78,"['95_20', '95_79']",1,0.19761639961667776,34.4758,0.010571738083824377
94_16,"['87_31', '92_81']",1,0.17965912951626753,26.5981,0.011806140573719882
96_69,"['89_17', '95_87']",1,0.16531445428710384,15.3286,0.022880285986052847
96_25,"['94_56', '94_31']",1,0.15906477241615494,20.6222,0.014099118139112259
96_30,"['93_32', '95_37']",1,0.15837980043293257,19.5006,0.01790631637738199
95_87,"['89_17', '94_31']",1,0.1561372125338222,16.0318,0.0207719526579289
91_2,"['89_73', '89_73']",1,0.15412430648122866,35.0845,0.009862713193586874
96_40,"['95_10', '95_89']",1,0.14242713837490434,15.3324,0.022040211882488062
89_76,"['88_60', '88_89']",1,0.14021502162377947,19.5522,0.015982125564823525
96_26,"['95_78', '94_56']",1,0.13717578414893486,19.6808,0.015638284882138732
96_34,"['95_4', '95_81']",1,0.10218798603597866,17.6749,0.019010210252881545
96_51,"['92_42', '95_62']",1,0.09656444892660745,58.4697,0.008259175833710749
96_11,"['94_56', '95_89']",1,0.09633867252523792,16.7068,0.01995573458016775
95_62,"['94_23', '94_23']",1,0.07895618107323642,55.546,0.008328232041274789
96_46,"['89_76', '93_32']",1,0.07859990612200425,17.0616,0.01955411701531029
96_17,"['93_32', '94_56']",1,0.06574741734685909,18.6029,0.01843106799486127
96_72,"['95_4', '95_20']",1,0.05175274411168575,18.9691,0.018401338818127614
96_44,"['92_42', '92_42']",1,0.027667077208856215,58.7976,0.00794160903808606
