cand_id,parents,rank,distance,CO2 Equivalent Net Emissions,Average Energy Change Percent
6_37,"['0_1', '4_0']",1,inf,70.618,0.008291489353771922
9_54,"['7_59', '7_79']",1,inf,20.1331,0.030980700228047338
10_47,"['6_37', '6_37']",1,inf,70.618,0.008291489353771922
10_60,"['7_22', '7_79']",1,0.37677683796694483,20.4322,0.025636929228602643
9_43,"['7_10', '7_10']",1,0.24456930555651585,60.0756,0.009107222435114724
8_26,"['7_34', '0_1']",1,0.2083565050580332,70.5943,0.008300151232489662
7_79,"['4_10', '6_55']",1,0.1928959481122428,21.307,0.02295951191304304
10_33,"['9_16', '9_68']",1,0.17693040441396174,27.2433,0.01808912868855885
8_39,"['7_24', '4_10']",1,0.16032981830507992,34.6924,0.015005908897281489
10_35,"['9_28', '9_54']",1,0.15529180396142664,24.7147,0.019069003955576955
10_36,"['7_79', '9_47']",1,0.15399122249144082,45.08,0.012053289299360127
10_1,"['9_42', '9_54']",1,0.137358046897963,22.3931,0.02214155121506492
10_11,"['9_82', '9_54']",1,0.1245906323276658,29.1429,0.01704473952768979
10_23,"['9_32', '9_32']",1,0.11989121290972386,40.5597,0.012447690575283705
10_51,"['9_42', '9_82']",1,0.11938619294900754,22.8568,0.020539486151674658
10_22,"['9_82', '9_32']",1,0.1160301041044988,37.9871,0.012755121508414718
10_37,"['9_82', '9_81']",1,0.11423482491600706,31.8517,0.015565531858120943
10_61,"['9_12', '9_32']",1,0.11028727134889585,55.0321,0.009641751189451807
10_27,"['9_82', '9_54']",1,0.10161085782437665,23.0293,0.01971869732994635
10_87,"['9_82', '9_14']",1,0.09996845492239408,35.5025,0.013568538099887778
10_12,"['9_54', '9_43']",1,0.09221401804371136,48.2356,0.011005718537224513
10_42,"['9_24', '9_47']",1,0.08926557638169445,50.341,0.010478771431864669
10_0,"['9_32', '9_82']",1,0.08554816914593633,30.4283,0.01669368637235778
10_76,"['9_68', '9_30']",1,0.08506508509765708,36.4091,0.013509232619938801
