cand_id,parents,rank,distance,CO2 Equivalent Net Emissions,Average Energy Change Percent
29_0,"['14_78', '28_66']",1,inf,70.6383,0.008291349880477968
33_58,"['32_25', '32_25']",1,inf,17.4602,0.023592139977830832
35_22,"['34_21', '34_33']",1,0.2767855446857305,53.3515,0.009293309592043076
35_58,"['34_64', '34_65']",1,0.273679240488605,57.6069,0.008597470150731232
34_68,"['29_13', '29_13']",1,0.26505883213185827,70.5943,0.008300151232489662
34_81,"['33_52', '27_85']",1,0.2318978425939809,24.2569,0.01486493717318725
35_2,"['33_52', '34_81']",1,0.22691528189521692,25.0501,0.013613048403972951
35_83,"['34_81', '33_58']",1,0.21779470668145795,19.4672,0.019092611299081335
35_76,"['34_33', '34_69']",1,0.21428128145180425,46.9822,0.00992885204555757
35_73,"['34_20', '34_84']",1,0.19404833983836844,31.196,0.013389522447430958
35_41,"['34_51', '34_20']",1,0.18720248637141354,23.6143,0.01674814978813124
35_13,"['33_28', '33_28']",1,0.1712082829158756,17.7433,0.020929706767445714
35_74,"['33_28', '33_28']",1,0.1606044730590085,17.5544,0.02135270282096321
35_21,"['34_15', '33_36']",1,0.13678824180754817,33.0663,0.01237163658359483
35_11,"['32_42', '34_65']",1,0.13475562639668817,38.0961,0.01230467741362473
34_33,"['27_49', '27_49']",1,0.1254990166330998,57.1587,0.008621871194768182
35_39,"['33_28', '34_33']",1,0.12493466228762491,41.7331,0.011075203036541314
32_42,"['31_78', '31_0']",1,0.12358838341739874,22.1545,0.017124365288248795
35_46,"['34_67', '34_15']",1,0.12065724447606989,44.7259,0.011049229861318866
35_37,"['34_20', '34_33']",1,0.11565264718929512,44.8461,0.010124746889413021
35_53,"['34_6', '34_65']",1,0.11295108142256996,41.5185,0.012037972425257342
35_1,"['34_6', '33_52']",1,0.10522383348291856,21.8188,0.018122535369060135
35_16,"['34_81', '32_42']",1,0.10169554557197057,32.2373,0.012711908998072651
35_20,"['34_65', '34_17']",1,0.08178811847816993,39.145,0.012058776849888153
35_15,"['34_67', '34_19']",1,0.07394701419150596,20.5319,0.018399631970715636
35_86,"['34_17', '34_17']",1,0.042309765369311775,20.9482,0.018387287659092783
33_28,"['32_25', '32_62']",1,0.031197587430098053,17.7044,0.021205027648767163
35_23,"['34_51', '33_58']",2,inf,18.053,0.022203778275425908
35_24,"['27_49', '34_33']",2,inf,57.4847,0.008623644875965567
34_65,"['32_5', '33_20']",2,0.38120330560524707,53.7118,0.010103815776019697
35_49,"['34_64', '32_55']",2,0.3076164481080046,37.9352,0.01237348892976999
35_7,"['34_64', '33_28']",2,0.2956972424754991,33.3029,0.013375096531046795
35_25,"['34_21', '32_42']",2,0.2860273732139857,28.5298,0.014090812504355862
35_75,"['33_36', '34_33']",2,0.26542314117095017,44.0067,0.011227919913053705
35_57,"['34_65', '34_6']",2,0.23098441567053082,47.657,0.010415812648095052
35_47,"['34_17', '27_85']",2,0.21417537121103636,19.9104,0.019502018562503474
35_38,"['32_55', '34_15']",2,0.19123190610893143,35.4798,0.012468759110895764
35_8,"['34_51', '34_19']",2,0.1858404068873843,22.0452,0.018408182529986824
35_79,"['34_38', '34_15']",2,0.18382917663777318,28.3757,0.01556247673881736
35_81,"['33_36', '34_19']",2,0.17758241123693788,24.0741,0.017097221059576777
35_32,"['34_19', '32_55']",2,0.1773273925650427,19.6409,0.02048868050704749
35_54,"['34_20', '33_58']",2,0.16656424939081754,18.449,0.02140684738876364
35_63,"['34_10', '34_84']",2,0.15055158538039465,26.085,0.01600529018563784
34_64,"['33_20', '30_22']",2,0.1252820546367461,45.7264,0.01049047237208781
35_80,"['34_10', '33_28']",2,0.10180988864774969,22.3597,0.017821811016400253
34_21,"['32_42', '27_49']",2,0.09791552838214887,44.6441,0.011079527911536161
35_62,"['34_81', '34_20']",2,0.0968343251019815,22.7706,0.017275415770207785
35_30,"['34_10', '34_20']",2,0.09070029877759812,26.5453,0.015903782697027226
35_48,"['34_69', '33_58']",3,inf,18.1084,0.022435074256333235
35_52,"['34_33', '34_6']",3,inf,49.3521,0.01047608868206237
35_60,"['34_64', '34_75']",3,0.4404226367164912,45.7325,0.010642905096322616
35_78,"['33_36', '33_58']",3,0.4297669678716135,22.6934,0.01971050960878275
35_65,"['34_19', '34_65']",3,0.41829958331544137,40.731,0.012443243853716193
35_9,"['33_58', '32_55']",3,0.3927381664879041,25.6662,0.01879340434288201
35_69,"['34_33', '34_36']",3,0.39214070584148875,26.6278,0.016519708991686678
35_18,"['34_65', '33_58']",3,0.38553033275969395,31.2235,0.014696889710269436
35_0,"['33_28', '34_33']",3,0.38507271284270606,36.0641,0.012865451270495284
35_61,"['34_51', '33_28']",3,0.2606402430335788,19.0907,0.021416112002508203
35_10,"['33_58', '34_33']",3,0.22205801576501433,28.909,0.015345028679930378
35_85,"['34_21', '32_42']",3,0.1846755311269238,38.4466,0.012856558423929363
35_82,"['34_81', '34_17']",3,0.12827575273355762,28.9164,0.014740115685483179
35_28,"['33_28', '34_19']",3,0.11664467806625048,19.0355,0.02142738750548178
35_45,"['33_58', '33_58']",4,inf,18.2474,0.022664758477185836
35_77,"['34_65', '32_42']",4,inf,38.3464,0.01346757609395812
35_34,"['34_36', '33_58']",4,0.9824056460650255,23.3833,0.020023726075888166
