cand_id,parents,rank,distance,CO2 Equivalent Net Emissions,Average Energy Change Percent
14_78,"['13_62', '13_62']",1,inf,70.6382,0.008291353967616792
23_7,"['22_19', '16_53']",1,inf,17.8544,0.02761513665921642
25_58,"['23_4', '23_4']",1,inf,70.6382,0.008291353967616792
25_53,"['22_8', '24_61']",1,0.4062747190516561,21.4673,0.017003956904269184
23_14,"['18_2', '18_2']",1,0.3649586873321206,58.6328,0.00874734084455611
24_40,"['22_18', '23_6']",1,0.32626393216225447,34.7055,0.0114982626034513
25_31,"['23_7', '23_6']",1,0.2959588297760518,27.1492,0.013928648520259738
22_87,"['16_53', '21_24']",1,0.26892741265284414,27.7951,0.013601476436845238
25_45,"['23_56', '24_33']",1,0.2510419692917075,70.5943,0.008300151232489662
25_23,"['23_14', '22_8']",1,0.21095857970691226,53.9648,0.009264589109826275
24_15,"['22_8', '23_47']",1,0.20240988340552857,18.895,0.02261662137925368
25_63,"['24_86', '24_40']",1,0.200513723903837,20.6911,0.01941514733417479
25_28,"['23_6', '22_8']",1,0.17347819224842298,45.1259,0.010814815511501551
25_61,"['23_14', '23_80']",1,0.1519236306641516,48.9659,0.010342924783403843
25_3,"['22_87', '23_14']",1,0.15050874363677116,49.7351,0.009566472404238172
25_17,"['24_1', '24_1']",1,0.14793030787705783,18.1067,0.025228960311715367
25_1,"['24_86', '24_86']",1,0.1386727464472458,19.8775,0.020540572597918326
25_38,"['24_42', '23_6']",1,0.13537365931823211,41.1217,0.010823472515981494
25_85,"['24_1', '24_79']",1,0.13045575145328947,18.6115,0.023988423389568064
23_6,"['22_2', '22_46']",1,0.0974111557894072,38.4456,0.01119589721309953
25_46,"['24_64', '24_1']",1,0.07376095663921566,18.1212,0.02485423716385337
24_86,"['23_47', '23_21']",1,0.07365424241579618,19.8963,0.020303508339435162
25_37,"['23_6', '23_6']",1,0.06997213475249602,38.609,0.011044954844463939
23_4,"['22_67', '22_67']",1,0.0,70.6382,0.008291353967616792
24_1,"['23_6', '22_19']",2,inf,18.1152,0.025314765748596403
25_72,"['23_6', '23_80']",2,inf,51.4249,0.010148357164584473
25_55,"['24_86', '23_6']",2,0.4019329797280823,37.0455,0.012154419445136002
25_32,"['24_79', '24_86']",2,0.3039498542014036,20.0297,0.021109198340256128
25_10,"['23_14', '24_71']",2,0.29604448425032975,44.1029,0.010942077861938779
25_56,"['24_61', '23_14']",2,0.29180818750881493,42.5545,0.010943801995530892
