cand_id,parents,rank,distance,CO2 Equivalent Net Emissions,Average Energy Change Percent
14_78,"['13_62', '13_62']",1,inf,70.6382,0.008291353967616792
23_4,"['22_67', '22_67']",1,inf,70.6382,0.008291353967616792
23_7,"['22_19', '16_53']",1,inf,17.8544,0.02761513665921642
23_14,"['18_2', '18_2']",1,0.37532447073311154,58.6328,0.00874734084455611
24_40,"['22_18', '23_6']",1,0.32626393216225447,34.7055,0.0114982626034513
24_15,"['22_8', '23_47']",1,0.29307438626353144,18.895,0.02261662137925368
24_86,"['23_47', '23_21']",1,0.2565731787971143,19.8963,0.020303508339435162
22_87,"['16_53', '21_24']",1,0.2516822430099447,27.7951,0.013601476436845238
23_6,"['22_2', '22_46']",1,0.2361454888676398,38.4456,0.01119589721309953
24_1,"['23_6', '22_19']",1,0.22677289949653057,18.1152,0.025314765748596403
23_56,"['22_0', '22_67']",1,0.22661781830789782,70.5943,0.008300151232489662
22_8,"['21_27', '20_85']",1,0.21463036805541907,25.9418,0.015600726788067024
24_32,"['22_87', '23_17']",1,0.16064292801472912,45.7547,0.01098007389618273
24_42,"['23_6', '22_87']",1,0.1573607928027696,46.722,0.009829922062625356
24_79,"['20_85', '23_21']",1,0.15683622004848222,21.4302,0.0185867761452885
23_80,"['22_85', '18_2']",1,0.15610637145301165,53.4497,0.009711150657466238
24_63,"['23_6', '23_78']",1,0.14807177152027803,54.4298,0.009635128527107918
24_71,"['22_87', '22_87']",1,0.13857176186089493,27.6639,0.013783834705936316
24_28,"['22_46', '22_46']",1,0.13848978330299752,24.3266,0.016709542938793596
24_48,"['23_7', '23_7']",1,0.12289997873879174,17.9807,0.026664012727634977
24_61,"['23_6', '22_81']",1,0.08528432798454585,24.3068,0.0176783111177504
24_57,"['23_80', '22_18']",1,0.06684398776895847,46.4932,0.010205230072125078
24_83,"['23_39', '23_80']",1,0.054088972288015694,46.2075,0.010933245878788276
24_65,"['23_70', '22_8']",1,0.05258232306031747,23.3232,0.01852740360139949
24_11,"['23_7', '23_7']",1,0.051613159833816744,17.8605,0.027596414328979683
24_59,"['23_14', '23_55']",1,0.04892825310581048,24.0935,0.018272222468225637
24_64,"['23_61', '23_59']",1,0.027799040353604282,23.9565,0.018495547650449095
24_67,"['14_78', '14_78']",1,0.02315519090373128,70.5943,0.008300151232489662
24_33,"['23_56', '23_4']",1,0.0012689600800784378,70.618,0.008291489353771922
24_39,"['23_56', '23_4']",1,0.0008972510424405174,70.595,0.008300059856394718
24_54,"['23_80', '23_80']",2,inf,52.5187,0.00989994852435921
24_75,"['23_55', '23_7']",2,inf,18.1633,0.026038929002729028
24_81,"['23_21', '23_14']",2,0.6085714388070803,49.5927,0.010064683929338873
22_18,"['21_40', '21_20']",2,0.5763738535908034,37.1534,0.01250358378570754
24_85,"['22_19', '22_46']",2,0.2979607443889565,19.3847,0.023072785894326594
24_21,"['23_7', '23_17']",2,0.23886563790319035,25.497,0.01780468076414102
24_60,"['22_8', '22_8']",2,0.23858269047453434,25.9677,0.01561447661900397
24_66,"['23_55', '22_8']",2,0.21933942189742375,18.9273,0.02463737798316189
24_4,"['23_7', '23_61']",2,0.20653855054998652,21.212,0.02090186850550376
24_22,"['22_81', '23_14']",2,0.19312067460870883,28.5734,0.015399385858601325
24_7,"['22_18', '22_46']",2,0.17156037353046993,24.09,0.01858744587123805
24_69,"['23_6', '23_7']",2,0.14020447716869053,23.3249,0.019553112715486792
24_51,"['22_8', '23_6']",2,0.12916104150740557,32.31,0.013801012536441335
24_74,"['23_14', '23_55']",2,0.1262360676340074,22.9591,0.020318945426147324
24_6,"['23_80', '22_81']",2,0.1256430337066825,31.4046,0.01505177368168173
24_25,"['22_46', '23_61']",2,0.12283336149605784,33.7591,0.013723170638099748
