cand_id,parents,rank,distance,Net cumulative emissions,Total cost of energy,Cost of energy next 10 years
10_73,"['7_79', '9_42']",1,inf,-3482.42,-16.3074,-12.500121
10_68,"['7_38', '7_38']",1,inf,-5149.55,-12.8715,-9.918311
10_22,"['7_56', '7_56']",1,inf,-4042.16,-15.8477,-8.794182000000001
11_31,"['10_73', '10_54']",1,0.0,-3549.31,-16.2072,-12.799985000000001
11_75,"['10_33', '7_79']",1,0.0,-3579.99,-14.3719,-11.654442
11_3,"['10_18', '10_3']",1,0.0,-3551.65,-15.0472,-11.643823999999999
10_47,"['7_49', '9_12']",1,0.0,-3662.55,-15.4957,-11.543155
11_36,"['10_18', '8_45']",1,0.0,-3608.24,-16.2506,-11.498747
11_72,"['9_89', '10_21']",1,0.0,-3829.9,-13.2609,-11.195189000000001
11_34,"['10_28', '10_21']",1,0.0,-3686.13,-15.4613,-11.122023
11_53,"['10_87', '10_33']",1,0.0,-3806.56,-14.4501,-10.921144
11_65,"['10_33', '10_73']",1,0.0,-3611.5,-15.5217,-10.869720999999998
11_12,"['9_71', '10_3']",1,0.0,-3731.97,-15.2052,-10.859099
11_21,"['10_54', '10_72']",1,0.0,-3971.03,-14.6279,-10.82268
11_4,"['10_47', '8_45']",1,0.0,-3636.61,-17.6134,-10.588054000000001
11_13,"['10_28', '10_33']",1,0.0,-3755.4,-15.3825,-10.587298
11_20,"['10_75', '9_71']",1,0.0,-3865.28,-15.0214,-10.566773999999999
11_8,"['8_45', '10_58']",1,0.0,-3660.07,-16.7465,-10.47179
11_81,"['10_54', '10_83']",1,0.0,-3860.01,-15.3332,-10.435388999999997
11_43,"['8_45', '10_67']",1,0.0,-3939.79,-15.1417,-10.296588000000002
11_16,"['10_33', '10_54']",1,0.0,-4066.51,-14.8393,-10.177638
11_67,"['10_9', '10_47']",1,0.0,-3787.85,-15.9014,-10.175567000000001
11_40,"['10_18', '10_72']",1,0.0,-3880.28,-15.6173,-10.116451999999999
11_57,"['10_28', '10_18']",1,0.0,-3751.12,-16.8618,-10.050167
11_23,"['9_89', '9_71']",1,0.0,-4184.25,-14.3899,-9.952313
11_48,"['10_33', '7_79']",1,0.0,-4092.66,-14.6509,-9.928828999999999
11_55,"['10_54', '9_89']",1,0.0,-4029.17,-14.9052,-9.923801000000001
11_18,"['10_69', '10_73']",1,0.0,-3812.44,-16.0523,-9.904122
11_74,"['10_87', '10_67']",1,0.0,-4218.79,-14.5118,-9.90391
11_61,"['10_67', '10_73']",1,0.0,-3838.31,-15.9388,-9.903681
11_80,"['10_22', '10_68']",1,0.0,-4944.02,-14.6601,-9.899642000000002
11_76,"['7_79', '10_69']",1,0.0,-3983.85,-14.9623,-9.872246999999998
11_69,"['10_22', '10_61']",1,0.0,-3854.95,-17.029,-9.348834000000002
11_78,"['9_71', '10_73']",2,0.0,-3587.96,-16.3848,-12.704331
11_88,"['10_54', '10_54']",2,0.0,-3716.31,-14.8756,-12.006508
